sweep_value,run_count,Proposal Pass Rate_mean,Proposal Pass Rate_median,Proposal Pass Rate_std,Proposal Pass Rate_se,Proposal Pass Rate_ci95_lower,Proposal Pass Rate_ci95_upper,Proposal Pass Rate_bootstrap_ci95_lower,Proposal Pass Rate_bootstrap_ci95_upper,Proposal Pass Rate_min,Proposal Pass Rate_max,Proposal Pass Rate_iqr,Proposal Pass Rate_cv,Quorum Reach Rate_mean,Quorum Reach Rate_median,Quorum Reach Rate_std,Quorum Reach Rate_se,Quorum Reach Rate_ci95_lower,Quorum Reach Rate_ci95_upper,Quorum Reach Rate_bootstrap_ci95_lower,Quorum Reach Rate_bootstrap_ci95_upper,Quorum Reach Rate_min,Quorum Reach Rate_max,Quorum Reach Rate_iqr,Quorum Reach Rate_cv,Avg Time to Decision_mean,Avg Time to Decision_median,Avg Time to Decision_std,Avg Time to Decision_se,Avg Time to Decision_ci95_lower,Avg Time to Decision_ci95_upper,Avg Time to Decision_bootstrap_ci95_lower,Avg Time to Decision_bootstrap_ci95_upper,Avg Time to Decision_min,Avg Time to Decision_max,Avg Time to Decision_iqr,Avg Time to Decision_cv,Proposal Abandonment Rate_mean,Proposal Abandonment Rate_median,Proposal Abandonment Rate_std,Proposal Abandonment Rate_se,Proposal Abandonment Rate_ci95_lower,Proposal Abandonment Rate_ci95_upper,Proposal Abandonment Rate_bootstrap_ci95_lower,Proposal Abandonment Rate_bootstrap_ci95_upper,Proposal Abandonment Rate_min,Proposal Abandonment Rate_max,Proposal Abandonment Rate_iqr,Proposal Abandonment Rate_cv,Proposal Rejection Rate_mean,Proposal Rejection Rate_median,Proposal Rejection Rate_std,Proposal Rejection Rate_se,Proposal Rejection Rate_ci95_lower,Proposal Rejection Rate_ci95_upper,Proposal Rejection Rate_bootstrap_ci95_lower,Proposal Rejection Rate_bootstrap_ci95_upper,Proposal Rejection Rate_min,Proposal Rejection Rate_max,Proposal Rejection Rate_iqr,Proposal Rejection Rate_cv,Governance Overhead_mean,Governance Overhead_median,Governance Overhead_std,Governance Overhead_se,Governance Overhead_ci95_lower,Governance Overhead_ci95_upper,Governance Overhead_bootstrap_ci95_lower,Governance Overhead_bootstrap_ci95_upper,Governance Overhead_min,Governance Overhead_max,Governance Overhead_iqr,Governance Overhead_cv,Average Turnout_mean,Average Turnout_median,Average Turnout_std,Average Turnout_se,Average Turnout_ci95_lower,Average Turnout_ci95_upper,Average Turnout_bootstrap_ci95_lower,Average Turnout_bootstrap_ci95_upper,Average Turnout_min,Average Turnout_max,Average Turnout_iqr,Average Turnout_cv,Avg Margin of Victory_mean,Avg Margin of Victory_median,Avg Margin of Victory_std,Avg Margin of Victory_se,Avg Margin of Victory_ci95_lower,Avg Margin of Victory_ci95_upper,Avg Margin of Victory_bootstrap_ci95_lower,Avg Margin of Victory_bootstrap_ci95_upper,Avg Margin of Victory_min,Avg Margin of Victory_max,Avg Margin of Victory_iqr,Avg Margin of Victory_cv,Proposal Rate_mean,Proposal Rate_median,Proposal Rate_std,Proposal Rate_se,Proposal Rate_ci95_lower,Proposal Rate_ci95_upper,Proposal Rate_bootstrap_ci95_lower,Proposal Rate_bootstrap_ci95_upper,Proposal Rate_min,Proposal Rate_max,Proposal Rate_iqr,Proposal Rate_cv,Total Proposals_mean,Total Proposals_median,Total Proposals_std,Total Proposals_se,Total Proposals_ci95_lower,Total Proposals_ci95_upper,Total Proposals_bootstrap_ci95_lower,Total Proposals_bootstrap_ci95_upper,Total Proposals_min,Total Proposals_max,Total Proposals_iqr,Total Proposals_cv
proposal_temp_check_fraction=0_proposal_fast_track_min_steps=0,30,0.516018,0.522060,0.037222,0.006796,0.502120,0.529917,0,0,0.427746,0.607735,0.033604,0.072133,0.981950,0.981015,0.010267,0.001875,0.978116,0.985783,0,0,0.960591,1,0.015468,0.010456,1029.766836,1038.938889,49.753392,9.083685,1011.188615,1048.345058,0,0,905.676329,1093.020725,74.720156,0.048315,0.020810,0.018738,0.008993,0.001642,0.017452,0.024169,0,0,0.005000,0.037433,0.013265,0.432148,0.483982,0.477940,0.037222,0.006796,0.470083,0.497880,0,0,0.392265,0.572254,0.033604,0.076907,39.814592,39.938784,0.786532,0.143600,39.520897,40.108288,0,0,38.010256,41.120879,0.727271,0.019755,0.128622,0.129022,0.004777,0.000872,0.126838,0.130405,0,0,0.117934,0.141765,0.006346,0.037139,0.310076,0.310829,0.017867,0.003262,0.303404,0.316747,0,0,0.267779,0.351093,0.022114,0.057622,9.910000,10,0.641173,0.117062,9.670582,10.149418,0,0,8.500000,11.250000,0.687500,0.064700,198.200000,200,12.823470,2.341235,193.411638,202.988362,0,0,170,225,13.750000,0.064700
proposal_temp_check_fraction=0_proposal_fast_track_min_steps=6,30,0.525453,0.522876,0.042154,0.007696,0.509713,0.541193,0,0,0.435233,0.633166,0.030578,0.080224,0.976013,0.978016,0.010360,0.001892,0.972144,0.979881,0,0,0.950739,0.990431,0.015677,0.010615,1016.786903,1014.935313,40.377706,7.371927,1001.709619,1031.864186,0,0,939.576531,1101.234973,46.147946,0.039711,0.022985,0.023482,0.008219,0.001500,0.019917,0.026054,0,0,0.005051,0.038278,0.009293,0.357554,0.474547,0.477124,0.042154,0.007696,0.458807,0.490287,0,0,0.366834,0.564767,0.030578,0.088829,40.064000,40.207622,0.667557,0.121879,39.814730,40.313270,0,0,38.875000,41.278049,1.109113,0.016662,0.128452,0.129412,0.005205,0.000950,0.126508,0.130396,0,0,0.115961,0.136297,0.005782,0.040521,0.315726,0.314070,0.016448,0.003003,0.309585,0.321868,0,0,0.279076,0.351067,0.020429,0.052095,10.298333,10.400000,0.586704,0.107117,10.079255,10.517412,0,0,8.950000,11.250000,0.812500,0.056971,205.966667,208,11.734075,2.142339,201.585091,210.348242,0,0,179,225,16.250000,0.056971
proposal_temp_check_fraction=0_proposal_fast_track_min_steps=12,30,0.523894,0.517655,0.039746,0.007257,0.509053,0.538736,0,0,0.448276,0.637838,0.048673,0.075866,0.976727,0.979540,0.011236,0.002051,0.972532,0.980923,0.974144,0.983031,0.944700,0.991031,0.015325,0.011504,1023.335581,1022.814505,45.656916,8.335774,1006.287009,1040.384154,0,0,945.159091,1113.747664,70.470734,0.044616,0.020902,0.016059,0.010181,0.001859,0.017101,0.024704,0,0,0,0.040724,0.013452,0.487065,0.476106,0.482345,0.039746,0.007257,0.461264,0.490947,0,0,0.362162,0.551724,0.048673,0.083481,39.945984,40.019562,0.856335,0.156345,39.626223,40.265745,0,0,38.248908,41.924855,1.136192,0.021437,0.126919,0.125521,0.005600,0.001022,0.124828,0.129011,0,0,0.116955,0.140926,0.006430,0.044126,0.321396,0.320207,0.022477,0.004104,0.313003,0.329789,0,0,0.272114,0.386616,0.025585,0.069934,10.265000,10.200000,0.656946,0.119941,10.019692,10.510308,0,0,8.950000,11.600000,1,0.063999,205.300000,204,13.138913,2.398826,200.393849,210.206151,0,0,179,232,20,0.063999
proposal_temp_check_fraction=0.25_proposal_fast_track_min_steps=0,30,0.019863,0.019139,0.009903,0.001808,0.016165,0.023561,0,0,0,0.039106,0.012216,0.498552,0.252892,0.249982,0.037086,0.006771,0.239044,0.266741,0,0,0.177419,0.327778,0.046846,0.146649,1017.549527,1009.455741,44.409255,8.107984,1000.966839,1034.132215,0,0,925.196970,1096.294416,59.455638,0.043643,0.019858,0.016716,0.009149,0.001670,0.016442,0.023275,0,0,0.004926,0.041475,0.012972,0.460732,0.980137,0.980861,0.009903,0.001808,0.976439,0.983835,0,0,0.960894,1,0.012216,0.010104,17.836559,17.583840,2.727105,0.497899,16.818241,18.854877,0,0,11.440217,22.700461,3.558234,0.152894,0.066028,0.065635,0.009066,0.001655,0.062642,0.069413,0,0,0.045549,0.082587,0.012997,0.137308,0.541721,0.538083,0.028804,0.005259,0.530965,0.552476,0,0,0.491200,0.630360,0.036999,0.053171,10.255000,10.350000,0.791153,0.144444,9.959579,10.550421,0,0,8.850000,11.950000,1.025000,0.077148,205.100000,207,15.823052,2.888881,199.191575,211.008425,0,0,177,239,20.500000,0.077148
proposal_temp_check_fraction=0.25_proposal_fast_track_min_steps=6,30,0.082949,0.083036,0.029586,0.005402,0.071901,0.093996,0,0,0.040724,0.151351,0.044063,0.356682,0.330768,0.323195,0.041303,0.007541,0.315345,0.346191,0,0,0.264249,0.437500,0.045992,0.124871,1011.261810,1012.403989,43.185635,7.884582,995.136029,1027.387592,0,0,934.320225,1101.909524,69.394137,0.042705,0.023868,0.022662,0.009350,0.001707,0.020377,0.027359,0,0,0.004831,0.040000,0.015003,0.391741,0.917051,0.916964,0.029586,0.005402,0.906004,0.928099,0,0,0.848649,0.959276,0.044063,0.032262,20.253063,19.832439,2.199977,0.401659,19.431579,21.074548,0,0,16.053763,24.854054,2.554467,0.108624,0.073316,0.072493,0.008016,0.001464,0.070323,0.076309,0,0,0.058315,0.092837,0.005904,0.109337,0.522635,0.533071,0.035853,0.006546,0.509247,0.536023,0.513221,0.534780,0.426551,0.567689,0.040107,0.068601,10.078333,10.125000,0.519894,0.094919,9.884202,10.272465,0,0,9.200000,11.350000,0.737500,0.051585,201.566667,202.500000,10.397889,1.898386,197.684031,205.449302,0,0,184,227,14.750000,0.051585
proposal_temp_check_fraction=0.25_proposal_fast_track_min_steps=12,30,0.051246,0.046039,0.021228,0.003876,0.043319,0.059172,0,0,0.023697,0.101523,0.032546,0.414229,0.296153,0.292381,0.034398,0.006280,0.283308,0.308997,0,0,0.217391,0.388601,0.033884,0.116149,1028.438464,1024.967558,39.298734,7.174934,1013.764076,1043.112852,0,0,946.675393,1104.986547,46.538817,0.038212,0.021888,0.019468,0.010470,0.001912,0.017978,0.025798,0,0,0,0.041667,0.016420,0.478363,0.948754,0.953961,0.021228,0.003876,0.940828,0.956681,0,0,0.898477,0.976303,0.032546,0.022374,19.153916,19.339904,2.470256,0.451005,18.231508,20.076325,0,0,13.425532,25.433862,2.560887,0.128969,0.069477,0.070888,0.007257,0.001325,0.066767,0.072187,0,0,0.050256,0.084734,0.008852,0.104454,0.537030,0.537128,0.023730,0.004332,0.528169,0.545891,0,0,0.485593,0.589327,0.021511,0.044187,10.056667,9.950000,0.662900,0.121028,9.809136,10.304198,0,0,8.200000,11.350000,0.900000,0.065917,201.133333,199,13.258006,2.420570,196.182713,206.083954,0,0,164,227,18,0.065917
proposal_temp_check_fraction=0.5_proposal_fast_track_min_steps=0,30,0.007143,0.005168,0.006706,0.001224,0.004639,0.009647,0.005279,0.010646,0,0.022936,0.005246,0.938817,0.202005,0.201049,0.027078,0.004944,0.191894,0.212116,0,0,0.141463,0.287037,0.029514,0.134046,1026.813097,1031.907135,27.397112,5.002005,1016.582847,1037.043347,0,0,951.517588,1080.823810,36.943138,0.026682,0.022771,0.022269,0.011065,0.002020,0.018639,0.026903,0,0,0,0.045455,0.009653,0.485924,0.992857,0.994832,0.006706,0.001224,0.990353,0.995361,0.989638,0.994722,0.977064,1,0.005246,0.006754,16.598934,16.461788,2.314629,0.422592,15.734637,17.463231,0,0,11.162437,24.042654,2.382270,0.139444,0.058876,0.057596,0.008333,0.001521,0.055764,0.061987,0.056296,0.063494,0.040062,0.090701,0.005595,0.141541,0.408705,0.408651,0.027000,0.004930,0.398623,0.418787,0,0,0.348997,0.472401,0.023285,0.066063,10.390000,10.275000,0.802088,0.146441,10.090495,10.689505,0,0,8.900000,12.800000,0.925000,0.077198,207.800000,205.500000,16.041756,2.928811,201.809910,213.790090,0,0,178,256,18.500000,0.077198
proposal_temp_check_fraction=0.5_proposal_fast_track_min_steps=6,30,0.096721,0.088372,0.037746,0.006892,0.082626,0.110815,0,0,0.035000,0.168478,0.054508,0.390263,0.325379,0.323067,0.047309,0.008637,0.307714,0.343045,0,0,0.258883,0.429319,0.054783,0.145398,1027.269516,1024.791830,38.699291,7.065492,1012.818964,1041.720069,0,0,958.790576,1119.783410,50.946187,0.037672,0.022223,0.019283,0.013133,0.002398,0.017319,0.027127,0,0,0.004386,0.055556,0.020305,0.590988,0.903279,0.911628,0.037746,0.006892,0.889185,0.917374,0,0,0.831522,0.965000,0.054508,0.041788,20.610369,20.323545,2.157467,0.393898,19.804758,21.415981,0,0,16.933673,25.609756,2.730195,0.104679,0.071939,0.070285,0.007922,0.001446,0.068981,0.074897,0,0,0.059644,0.088113,0.011313,0.110124,0.431294,0.430651,0.037997,0.006937,0.417106,0.445482,0,0,0.370751,0.499672,0.063484,0.088100,10.233333,10.225000,0.585063,0.106817,10.014867,10.451799,0,0,9.150000,11.400000,0.900000,0.057172,204.666667,204.500000,11.701262,2.136348,200.297344,209.035990,0,0,183,228,18,0.057172
proposal_temp_check_fraction=0.5_proposal_fast_track_min_steps=12,30,0.090708,0.093605,0.025189,0.004599,0.081302,0.100114,0,0,0.034146,0.133641,0.025759,0.277689,0.318126,0.317663,0.034300,0.006262,0.305319,0.330934,0,0,0.250000,0.385366,0.049394,0.107819,1026.600035,1026.511285,33.848854,6.179927,1013.960665,1039.239405,0,0,973.412698,1095.468900,38.777289,0.032972,0.024478,0.023753,0.010966,0.002002,0.020383,0.028572,0,0,0,0.050000,0.012161,0.447999,0.909292,0.906395,0.025189,0.004599,0.899886,0.918698,0,0,0.866359,0.965854,0.025759,0.027701,20.417007,20.198476,2.218698,0.405077,19.588532,21.245482,0,0,16.826316,27.089552,2.813347,0.108669,0.071153,0.069678,0.008023,0.001465,0.068157,0.074149,0,0,0.056859,0.093452,0.008682,0.112763,0.424305,0.421672,0.035932,0.006560,0.410887,0.437722,0,0,0.356861,0.502896,0.053337,0.084686,10.180000,10.050000,0.685767,0.125203,9.923931,10.436069,0,0,9,11.700000,0.887500,0.067364,203.600000,201,13.715332,2.504066,198.478611,208.721389,0,0,180,234,17.750000,0.067364
