run_id,sweep_value,seed,duration_ms,Whale Influence,Whale Proposal Rate,Governance Capture Risk,Single Entity Control,Collusion Threshold,Delegate Concentration,Voter Concentration Gini,Voting Power Utilization,Proposal Pass Rate,Quorum Reach Rate,Avg Time to Decision
Governance Capture Mitigations-vote_power_cap_fraction=0_vote_power_quadratic_threshold=0_vote_power_velocity_penalty=0-run-001,vote_power_cap_fraction=0_vote_power_quadratic_threshold=0_vote_power_velocity_penalty=0,404,9791,0.43572476484351297,0.34523809523809523,0.4269873091438427,0.024554344561387508,0.22631578947368422,0.40954444657532896,0.2168262382575143,0.4343219065079167,0.7951807228915663,1,998.5060240963855
Governance Capture Mitigations-vote_power_cap_fraction=0_vote_power_quadratic_threshold=0_vote_power_velocity_penalty=0_3-run-001,vote_power_cap_fraction=0_vote_power_quadratic_threshold=0_vote_power_velocity_penalty=0.3,504,14274,0.5342877122112316,0.35,0.5345672058238121,0.02701488264240375,0.10526315789473684,0.4879127691501085,0.2126937524286516,0.4541353588001227,0.6363636363636364,1,1049.090909090909
Governance Capture Mitigations-vote_power_cap_fraction=0_vote_power_quadratic_threshold=0_vote_power_velocity_penalty=0_6-run-001,vote_power_cap_fraction=0_vote_power_quadratic_threshold=0_vote_power_velocity_penalty=0.6,604,14036,0.2678561140669483,0.3020833333333333,0.27295842054945785,0.024515769552851327,0.3684210526315789,0.26318698815286645,0.22384634937262665,0.44171458843555433,0.8631578947368421,1,1069.1263157894737
Governance Capture Mitigations-vote_power_cap_fraction=0_vote_power_quadratic_threshold=250_vote_power_velocity_penalty=0-run-001,vote_power_cap_fraction=0_vote_power_quadratic_threshold=250_vote_power_velocity_penalty=0,704,12373,0.2668175418539434,0.42045454545454547,0.2477717514352016,0.02219462459103642,0.29473684210526313,0.2463372854477256,0.22224911594053628,0.35901884480167884,0.8295454545454546,1,1068.2045454545455
Governance Capture Mitigations-vote_power_cap_fraction=0_vote_power_quadratic_threshold=250_vote_power_velocity_penalty=0_3-run-001,vote_power_cap_fraction=0_vote_power_quadratic_threshold=250_vote_power_velocity_penalty=0.3,804,10632,0.2670044694066176,0.45348837209302323,0.25548496113678726,0.025510767323212714,0.1736842105263158,0.24909538952944135,0.22461975597526324,0.30155605381357237,0.9529411764705882,1,1114.870588235294
Governance Capture Mitigations-vote_power_cap_fraction=0_vote_power_quadratic_threshold=250_vote_power_velocity_penalty=0_6-run-001,vote_power_cap_fraction=0_vote_power_quadratic_threshold=250_vote_power_velocity_penalty=0.6,904,10281,0.25981166776167386,0.49411764705882355,0.24452802688400474,0.017211902872933917,0.3263157894736842,0.2516127435313254,0.21954546658543692,0.38226617655445566,0.8823529411764706,1,1092.9764705882353
Governance Capture Mitigations-vote_power_cap_fraction=0_vote_power_quadratic_threshold=500_vote_power_velocity_penalty=0-run-001,vote_power_cap_fraction=0_vote_power_quadratic_threshold=500_vote_power_velocity_penalty=0,1004,11658,0.36688221294409,0.42718446601941745,0.37788024308179735,0.020311114772451597,0.2736842105263158,0.35994979675244987,0.21235377297853195,0.45181952459559105,0.8137254901960784,1,1035.450980392157
Governance Capture Mitigations-vote_power_cap_fraction=0_vote_power_quadratic_threshold=500_vote_power_velocity_penalty=0_3-run-001,vote_power_cap_fraction=0_vote_power_quadratic_threshold=500_vote_power_velocity_penalty=0.3,1104,10750,0.33167438348819656,0.43037974683544306,0.33830462998914757,0.019407469359125885,0.3263157894736842,0.32709091756901076,0.21409722222222222,0.4418053369252755,0.8181818181818182,1,1065.012987012987
Governance Capture Mitigations-vote_power_cap_fraction=0_vote_power_quadratic_threshold=500_vote_power_velocity_penalty=0_6-run-001,vote_power_cap_fraction=0_vote_power_quadratic_threshold=500_vote_power_velocity_penalty=0.6,1204,11442,0.3830130739081764,0.45263157894736844,0.3699496281211842,0.025708996270856568,0.23157894736842105,0.3550146635639825,0.2155851226479121,0.4183324035308894,0.8695652173913043,1,1033.0978260869565
Governance Capture Mitigations-vote_power_cap_fraction=0_1_vote_power_quadratic_threshold=0_vote_power_velocity_penalty=0-run-001,vote_power_cap_fraction=0.1_vote_power_quadratic_threshold=0_vote_power_velocity_penalty=0,1304,9777,0.5146612970062067,0.4,0.5171192949935227,0.026498526235072456,0.10526315789473684,0.4886580280890141,0.21582348939328344,0.47684231208348893,0.6853932584269663,1,996.1123595505618
Governance Capture Mitigations-vote_power_cap_fraction=0_1_vote_power_quadratic_threshold=0_vote_power_velocity_penalty=0_3-run-001,vote_power_cap_fraction=0.1_vote_power_quadratic_threshold=0_vote_power_velocity_penalty=0.3,1404,8433,0.5528648905898226,0.44,0.5640423623121832,0.027994055465490907,0.1,0.520974157853371,0.22233897016910506,0.45698370697514784,0.7066666666666667,1,1026.8666666666666
Governance Capture Mitigations-vote_power_cap_fraction=0_1_vote_power_quadratic_threshold=0_vote_power_velocity_penalty=0_6-run-001,vote_power_cap_fraction=0.1_vote_power_quadratic_threshold=0_vote_power_velocity_penalty=0.6,1504,8082,0.4115520527423827,0.4868421052631579,0.406142643597151,0.02120644695448537,0.2578947368421053,0.4021374940665783,0.21766710850217763,0.4322307205899779,0.8378378378378378,1,997.972972972973
Governance Capture Mitigations-vote_power_cap_fraction=0_1_vote_power_quadratic_threshold=250_vote_power_velocity_penalty=0-run-001,vote_power_cap_fraction=0.1_vote_power_quadratic_threshold=250_vote_power_velocity_penalty=0,1604,8579,0.2645757444180218,0.5054945054945055,0.2628577316742703,0.025050281103438904,0.12631578947368421,0.24300499696064043,0.2111705818217861,0.332132332216899,0.8539325842696629,1,1052.2134831460673
Governance Capture Mitigations-vote_power_cap_fraction=0_1_vote_power_quadratic_threshold=250_vote_power_velocity_penalty=0_3-run-001,vote_power_cap_fraction=0.1_vote_power_quadratic_threshold=250_vote_power_velocity_penalty=0.3,1704,7348,0.21991654364965765,0.42696629213483145,0.22676596781215563,0.01646338580316279,0.37894736842105264,0.21465891623574146,0.21998186887433077,0.39766976440685575,0.8863636363636364,0.9887640449438202,1008.6704545454545
Governance Capture Mitigations-vote_power_cap_fraction=0_1_vote_power_quadratic_threshold=250_vote_power_velocity_penalty=0_6-run-001,vote_power_cap_fraction=0.1_vote_power_quadratic_threshold=250_vote_power_velocity_penalty=0.6,1804,6075,0.267092626192927,0.39473684210526316,0.2501225535115777,0.02292566710288532,0.22105263157894736,0.24616720784782495,0.21724248693894133,0.3386367845691674,0.9333333333333333,1,999.48
Governance Capture Mitigations-vote_power_cap_fraction=0_1_vote_power_quadratic_threshold=500_vote_power_velocity_penalty=0-run-001,vote_power_cap_fraction=0.1_vote_power_quadratic_threshold=500_vote_power_velocity_penalty=0,1904,5641,0.31547679384907323,0.41346153846153844,0.32909957941517626,0.020185153310537846,0.35789473684210527,0.3100093656344955,0.2138535178859306,0.4434251473768893,0.8431372549019608,1,1041.2254901960785
Governance Capture Mitigations-vote_power_cap_fraction=0_1_vote_power_quadratic_threshold=500_vote_power_velocity_penalty=0_3-run-001,vote_power_cap_fraction=0.1_vote_power_quadratic_threshold=500_vote_power_velocity_penalty=0.3,2004,17428,0.39525980053065857,0.4264705882352941,0.3758617155371794,0.019719274506067908,0.2631578947368421,0.367420616325347,0.22646192585264957,0.41909680585697207,0.8955223880597015,1,1084.2686567164178
Governance Capture Mitigations-vote_power_cap_fraction=0_1_vote_power_quadratic_threshold=500_vote_power_velocity_penalty=0_6-run-001,vote_power_cap_fraction=0.1_vote_power_quadratic_threshold=500_vote_power_velocity_penalty=0.6,2104,5425,0.4003700999907594,0.43820224719101125,0.4004201455738153,0.024282093524876626,0.22105263157894736,0.37022781307910535,0.21868242475405045,0.42019475677974655,0.8023255813953488,1,1078.8139534883721
Governance Capture Mitigations-vote_power_cap_fraction=0_2_vote_power_quadratic_threshold=0_vote_power_velocity_penalty=0-run-001,vote_power_cap_fraction=0.2_vote_power_quadratic_threshold=0_vote_power_velocity_penalty=0,2204,5535,0.24977546452601532,0.20652173913043478,0.27237305489594,0.016321659104554208,0.3894736842105263,0.24820034003498664,0.21231318568372326,0.46885423617925737,0.7444444444444445,1,1052.411111111111
Governance Capture Mitigations-vote_power_cap_fraction=0_2_vote_power_quadratic_threshold=0_vote_power_velocity_penalty=0_3-run-001,vote_power_cap_fraction=0.2_vote_power_quadratic_threshold=0_vote_power_velocity_penalty=0.3,2304,5417,0.5492961873424744,0.3253012048192771,0.5526288885709962,0.028034116568641146,0.1,0.5108030871577012,0.2153633201236491,0.4859883114514623,0.625,1,973.025
Governance Capture Mitigations-vote_power_cap_fraction=0_2_vote_power_quadratic_threshold=0_vote_power_velocity_penalty=0_6-run-001,vote_power_cap_fraction=0.2_vote_power_quadratic_threshold=0_vote_power_velocity_penalty=0.6,2404,5537,0.3039467130811442,0.36470588235294116,0.29928740671309517,0.016913375824033676,0.35789473684210527,0.2891362772419622,0.21880210151653198,0.4503488434736233,0.8571428571428571,1,1062.3214285714287
Governance Capture Mitigations-vote_power_cap_fraction=0_2_vote_power_quadratic_threshold=250_vote_power_velocity_penalty=0-run-001,vote_power_cap_fraction=0.2_vote_power_quadratic_threshold=250_vote_power_velocity_penalty=0,2504,5006,0.2669047960468178,0.5319148936170213,0.24973052622844327,0.026916096867452662,0.10526315789473684,0.24543781622100078,0.2078690041107224,0.3306994419281531,0.8695652173913043,1,1033.0217391304348
Governance Capture Mitigations-vote_power_cap_fraction=0_2_vote_power_quadratic_threshold=250_vote_power_velocity_penalty=0_3-run-001,vote_power_cap_fraction=0.2_vote_power_quadratic_threshold=250_vote_power_velocity_penalty=0.3,2604,4661,0.26051331761821894,0.39215686274509803,0.24620213072313243,0.026164543772592995,0.15789473684210525,0.24224296729220476,0.21320733840908934,0.3145236692613162,0.9108910891089109,1,971.8217821782179
Governance Capture Mitigations-vote_power_cap_fraction=0_2_vote_power_quadratic_threshold=250_vote_power_velocity_penalty=0_6-run-001,vote_power_cap_fraction=0.2_vote_power_quadratic_threshold=250_vote_power_velocity_penalty=0.6,2704,3944,0.2619085739375664,0.45,0.2637217709143357,0.019306485444740347,0.3105263157894737,0.2533460659165132,0.21957579972183588,0.38142064167196976,0.8860759493670886,1,1069.632911392405
Governance Capture Mitigations-vote_power_cap_fraction=0_2_vote_power_quadratic_threshold=500_vote_power_velocity_penalty=0-run-001,vote_power_cap_fraction=0.2_vote_power_quadratic_threshold=500_vote_power_velocity_penalty=0,2804,15052,0.3879814801175784,0.5225225225225225,0.3782802995486431,0.02705021603492412,0.24736842105263157,0.35629320356162364,0.21203688980760058,0.4343094005598383,0.7747747747747747,1,1068.3153153153153
Governance Capture Mitigations-vote_power_cap_fraction=0_2_vote_power_quadratic_threshold=500_vote_power_velocity_penalty=0_3-run-001,vote_power_cap_fraction=0.2_vote_power_quadratic_threshold=500_vote_power_velocity_penalty=0.3,2904,3987,0.40573065551117465,0.39080459770114945,0.39459594425928635,0.0274805275950421,0.1,0.37579831328305874,0.21689440201533824,0.3479467247844414,0.8433734939759037,1,1179.132530120482
Governance Capture Mitigations-vote_power_cap_fraction=0_2_vote_power_quadratic_threshold=500_vote_power_velocity_penalty=0_6-run-001,vote_power_cap_fraction=0.2_vote_power_quadratic_threshold=500_vote_power_velocity_penalty=0.6,3004,15942,0.40352324653448773,0.41333333333333333,0.393416998541741,0.027338682464092753,0.1,0.37005549204999755,0.21162295983862095,0.3526297853269878,0.7605633802816901,1,1072.2112676056338
Governance Capture Mitigations-vote_power_cap_fraction=0_vote_power_quadratic_threshold=0_vote_power_velocity_penalty=0-run-002,vote_power_cap_fraction=0_vote_power_quadratic_threshold=0_vote_power_velocity_penalty=0,405,9631,0.5046704433423987,0.4675324675324675,0.5083575782324036,0.02728881758877122,0.11052631578947368,0.466800811412606,0.22370983638872463,0.4295642247165264,0.8533333333333334,1,1012.1866666666666
Governance Capture Mitigations-vote_power_cap_fraction=0_vote_power_quadratic_threshold=0_vote_power_velocity_penalty=0_3-run-002,vote_power_cap_fraction=0_vote_power_quadratic_threshold=0_vote_power_velocity_penalty=0.3,505,13116,0.29884605201720743,0.5066666666666667,0.28437417400586745,0.019345242651527043,0.3684210526315789,0.28364997171294115,0.2217045519720114,0.45703705973942316,0.9066666666666666,1,1085
Governance Capture Mitigations-vote_power_cap_fraction=0_vote_power_quadratic_threshold=0_vote_power_velocity_penalty=0_6-run-002,vote_power_cap_fraction=0_vote_power_quadratic_threshold=0_vote_power_velocity_penalty=0.6,605,13306,0.19505675476644765,0.46808510638297873,0.1906900707129789,0.009511033853892414,0.43157894736842106,0.1888267266275114,0.21571471075136747,0.4513748498428787,0.9139784946236559,1,1025.5483870967741
Governance Capture Mitigations-vote_power_cap_fraction=0_vote_power_quadratic_threshold=250_vote_power_velocity_penalty=0-run-002,vote_power_cap_fraction=0_vote_power_quadratic_threshold=250_vote_power_velocity_penalty=0,705,12275,0.2615463931733376,0.4659090909090909,0.25283637595309655,0.023091930891647704,0.21052631578947367,0.24340264683584112,0.21401200003337978,0.3269824325494694,0.8850574712643678,1,939.8965517241379
Governance Capture Mitigations-vote_power_cap_fraction=0_vote_power_quadratic_threshold=250_vote_power_velocity_penalty=0_3-run-002,vote_power_cap_fraction=0_vote_power_quadratic_threshold=250_vote_power_velocity_penalty=0.3,805,11271,0.2686537705498082,0.3829787234042553,0.2689156873496606,0.026686904659889373,0.2,0.25690550367122444,0.21487454234243916,0.3262042352524435,0.8043478260869565,1,1005.8260869565217
Governance Capture Mitigations-vote_power_cap_fraction=0_vote_power_quadratic_threshold=250_vote_power_velocity_penalty=0_6-run-002,vote_power_cap_fraction=0_vote_power_quadratic_threshold=250_vote_power_velocity_penalty=0.6,905,10640,0.2600094438805492,0.45569620253164556,0.2528626307392962,0.027504696142822787,0.1,0.2447109876751459,0.22110675359495083,0.2955041921357739,0.8461538461538461,1,925.6282051282051
Governance Capture Mitigations-vote_power_cap_fraction=0_vote_power_quadratic_threshold=500_vote_power_velocity_penalty=0-run-002,vote_power_cap_fraction=0_vote_power_quadratic_threshold=500_vote_power_velocity_penalty=0,1005,11242,0.38512954350141243,0.5050505050505051,0.3724871828905768,0.020030993335406713,0.25263157894736843,0.3546684391667818,0.20934404528232986,0.4136211022827291,0.8350515463917526,1,1064.6494845360826
Governance Capture Mitigations-vote_power_cap_fraction=0_vote_power_quadratic_threshold=500_vote_power_velocity_penalty=0_3-run-002,vote_power_cap_fraction=0_vote_power_quadratic_threshold=500_vote_power_velocity_penalty=0.3,1105,11521,0.33101707824671206,0.45054945054945056,0.33799583818892587,0.017016752379176568,0.34210526315789475,0.31702799701486545,0.21707256672780317,0.46134150017338743,0.7912087912087912,1,1049.5714285714287
Governance Capture Mitigations-vote_power_cap_fraction=0_vote_power_quadratic_threshold=500_vote_power_velocity_penalty=0_6-run-002,vote_power_cap_fraction=0_vote_power_quadratic_threshold=500_vote_power_velocity_penalty=0.6,1205,10025,0.40084815608605656,0.33766233766233766,0.38943024912481333,0.027136263046961536,0.10526315789473684,0.3700100236572979,0.21922860022003013,0.3546343650321311,0.8289473684210527,1,1103.7894736842106
Governance Capture Mitigations-vote_power_cap_fraction=0_1_vote_power_quadratic_threshold=0_vote_power_velocity_penalty=0-run-002,vote_power_cap_fraction=0.1_vote_power_quadratic_threshold=0_vote_power_velocity_penalty=0,1305,9398,0.3561049695270368,0.4186046511627907,0.3403701247710643,0.0194336385995487,0.3263157894736842,0.3341442862906958,0.21297106184755107,0.4571794896108761,0.8095238095238095,1,950.0238095238095
Governance Capture Mitigations-vote_power_cap_fraction=0_1_vote_power_quadratic_threshold=0_vote_power_velocity_penalty=0_3-run-002,vote_power_cap_fraction=0.1_vote_power_quadratic_threshold=0_vote_power_velocity_penalty=0.3,1405,9138,0.466108757098861,0.41379310344827586,0.46016132965185896,0.026573279846262572,0.17894736842105263,0.43316703930325856,0.21584704846974445,0.4563729251584142,0.7560975609756098,1,952.3414634146342
Governance Capture Mitigations-vote_power_cap_fraction=0_1_vote_power_quadratic_threshold=0_vote_power_velocity_penalty=0_6-run-002,vote_power_cap_fraction=0.1_vote_power_quadratic_threshold=0_vote_power_velocity_penalty=0.6,1505,8099,0.4786394215705007,0.3977272727272727,0.478968888820499,0.024144458079265064,0.15263157894736842,0.4493281318025353,0.21070863485587155,0.4613944242737278,0.7325581395348837,1,965.5
Governance Capture Mitigations-vote_power_cap_fraction=0_1_vote_power_quadratic_threshold=250_vote_power_velocity_penalty=0-run-002,vote_power_cap_fraction=0.1_vote_power_quadratic_threshold=250_vote_power_velocity_penalty=0,1605,8357,0.2608484694558129,0.4065934065934066,0.24736604686372968,0.0253911784400873,0.1631578947368421,0.2509892561017595,0.21607354452928204,0.31187096825491206,0.8555555555555555,1,1066.611111111111
Governance Capture Mitigations-vote_power_cap_fraction=0_1_vote_power_quadratic_threshold=250_vote_power_velocity_penalty=0_3-run-002,vote_power_cap_fraction=0.1_vote_power_quadratic_threshold=250_vote_power_velocity_penalty=0.3,1705,7257,0.17345589592477162,0.20930232558139536,0.18331041819708835,0.013560093057254754,0.4052631578947368,0.17414664361776033,0.23212567080698396,0.4492016671439863,0.8235294117647058,1,958.8117647058823
Governance Capture Mitigations-vote_power_cap_fraction=0_1_vote_power_quadratic_threshold=250_vote_power_velocity_penalty=0_6-run-002,vote_power_cap_fraction=0.1_vote_power_quadratic_threshold=250_vote_power_velocity_penalty=0.6,1805,6242,0.24966203068957504,0.4,0.25656035043385156,0.022627126375466274,0.3157894736842105,0.2411933078733925,0.2149712777519019,0.37132827839662735,0.8736842105263158,1,948.3157894736842
Governance Capture Mitigations-vote_power_cap_fraction=0_1_vote_power_quadratic_threshold=500_vote_power_velocity_penalty=0-run-002,vote_power_cap_fraction=0.1_vote_power_quadratic_threshold=500_vote_power_velocity_penalty=0,1905,5313,0.39915216072479454,0.42528735632183906,0.37577734813858954,0.026691833769728685,0.10526315789473684,0.3655400467241929,0.2102535815521336,0.38170167699562463,0.8390804597701149,1,1019.3103448275862
Governance Capture Mitigations-vote_power_cap_fraction=0_1_vote_power_quadratic_threshold=500_vote_power_velocity_penalty=0_3-run-002,vote_power_cap_fraction=0.1_vote_power_quadratic_threshold=500_vote_power_velocity_penalty=0.3,2005,20219,0.4027109285262571,0.43478260869565216,0.39067452653367085,0.023544050860010976,0.21578947368421053,0.367467596682617,0.21444759206798866,0.43887062963844237,0.7472527472527473,1,1016.3736263736264
Governance Capture Mitigations-vote_power_cap_fraction=0_1_vote_power_quadratic_threshold=500_vote_power_velocity_penalty=0_6-run-002,vote_power_cap_fraction=0.1_vote_power_quadratic_threshold=500_vote_power_velocity_penalty=0.6,2105,6490,0.33479075039993855,0.37272727272727274,0.32617519711904647,0.023846943513939182,0.3368421052631579,0.3124634773193492,0.21812687943983614,0.40070123037110783,0.8796296296296297,1,1025.5
Governance Capture Mitigations-vote_power_cap_fraction=0_2_vote_power_quadratic_threshold=0_vote_power_velocity_penalty=0-run-002,vote_power_cap_fraction=0.2_vote_power_quadratic_threshold=0_vote_power_velocity_penalty=0,2205,5369,0.2946973220876332,0.38823529411764707,0.3038520001654754,0.01769959226060378,0.3736842105263158,0.28243334830695793,0.21867658018951627,0.43787941499230315,0.8658536585365854,1,1020.4268292682926
Governance Capture Mitigations-vote_power_cap_fraction=0_2_vote_power_quadratic_threshold=0_vote_power_velocity_penalty=0_3-run-002,vote_power_cap_fraction=0.2_vote_power_quadratic_threshold=0_vote_power_velocity_penalty=0.3,2305,5585,0.42507859062560627,0.43478260869565216,0.4271684456167028,0.024160705045728287,0.23157894736842105,0.3967157915025159,0.2200326650606345,0.4336645712772012,0.7912087912087912,1,1038.4175824175825
Governance Capture Mitigations-vote_power_cap_fraction=0_2_vote_power_quadratic_threshold=0_vote_power_velocity_penalty=0_6-run-002,vote_power_cap_fraction=0.2_vote_power_quadratic_threshold=0_vote_power_velocity_penalty=0.6,2405,5148,0.49040384881372867,0.3950617283950617,0.48749798222255397,0.025290036592718498,0.14210526315789473,0.4588926720192794,0.22555957773439722,0.43040120698458745,0.8354430379746836,1,893.6455696202531
Governance Capture Mitigations-vote_power_cap_fraction=0_2_vote_power_quadratic_threshold=250_vote_power_velocity_penalty=0-run-002,vote_power_cap_fraction=0.2_vote_power_quadratic_threshold=250_vote_power_velocity_penalty=0,2505,4294,0.26208070854975113,0.44594594594594594,0.25313673852881047,0.026654303762546686,0.10526315789473684,0.2445176574015996,0.21418294380604047,0.3127756276895742,0.8648648648648649,1,977.472972972973
Governance Capture Mitigations-vote_power_cap_fraction=0_2_vote_power_quadratic_threshold=250_vote_power_velocity_penalty=0_3-run-002,vote_power_cap_fraction=0.2_vote_power_quadratic_threshold=250_vote_power_velocity_penalty=0.3,2605,4631,0.26247289171210053,0.44554455445544555,0.25003585762751085,0.024230840786551248,0.15789473684210525,0.241571563988944,0.21362682540362296,0.3096451340314314,0.8163265306122449,1,1028.8979591836735
Governance Capture Mitigations-vote_power_cap_fraction=0_2_vote_power_quadratic_threshold=250_vote_power_velocity_penalty=0_6-run-002,vote_power_cap_fraction=0.2_vote_power_quadratic_threshold=250_vote_power_velocity_penalty=0.6,2705,4065,0.26350498813869555,0.4945054945054945,0.24732151575069075,0.022171804468668215,0.23684210526315788,0.23984465789582193,0.2195191420946536,0.33500179346834164,0.9213483146067416,1,1005.6629213483146
Governance Capture Mitigations-vote_power_cap_fraction=0_2_vote_power_quadratic_threshold=500_vote_power_velocity_penalty=0-run-002,vote_power_cap_fraction=0.2_vote_power_quadratic_threshold=500_vote_power_velocity_penalty=0,2805,12531,0.2664206325682949,0.41333333333333333,0.26106983862123373,0.019335113014867945,0.3894736842105263,0.2600597476721014,0.2252070332430629,0.4428576730334382,0.8666666666666667,1,970.44
Governance Capture Mitigations-vote_power_cap_fraction=0_2_vote_power_quadratic_threshold=500_vote_power_velocity_penalty=0_3-run-002,vote_power_cap_fraction=0.2_vote_power_quadratic_threshold=500_vote_power_velocity_penalty=0.3,2905,4005,0.18151133571870176,0.06741573033707865,0.18379927403094534,0.009439303845080406,0.4105263157894737,0.17747591200812596,0.21649410184778373,0.4449198538247355,0.8863636363636364,1,1037.875
Governance Capture Mitigations-vote_power_cap_fraction=0_2_vote_power_quadratic_threshold=500_vote_power_velocity_penalty=0_6-run-002,vote_power_cap_fraction=0.2_vote_power_quadratic_threshold=500_vote_power_velocity_penalty=0.6,3005,15864,0.40143674822915126,0.34523809523809523,0.40121327897762665,0.02566742272638009,0.11052631578947368,0.3685319241247433,0.2141544640615848,0.37153147570258555,0.7901234567901234,1,889.1481481481482
Governance Capture Mitigations-vote_power_cap_fraction=0_vote_power_quadratic_threshold=0_vote_power_velocity_penalty=0-run-003,vote_power_cap_fraction=0_vote_power_quadratic_threshold=0_vote_power_velocity_penalty=0,406,10531,0.4834162895501384,0.3626373626373626,0.4717424193276713,0.023795979595102622,0.18421052631578946,0.44327217276013814,0.21326167758129655,0.4554195577062698,0.8202247191011236,1,1097.0674157303372
Governance Capture Mitigations-vote_power_cap_fraction=0_vote_power_quadratic_threshold=0_vote_power_velocity_penalty=0_3-run-003,vote_power_cap_fraction=0_vote_power_quadratic_threshold=0_vote_power_velocity_penalty=0.3,506,13382,0.1823789916596167,0.18181818181818182,0.1950788461452566,0.019528612419353983,0.39473684210526316,0.18118793963996832,0.2608441718893906,0.39050841367604594,0.92,1,1060.9733333333334
Governance Capture Mitigations-vote_power_cap_fraction=0_vote_power_quadratic_threshold=0_vote_power_velocity_penalty=0_6-run-003,vote_power_cap_fraction=0_vote_power_quadratic_threshold=0_vote_power_velocity_penalty=0.6,606,13418,0.46094141576547454,0.3163265306122449,0.4625300130303729,0.02355739356774341,0.18947368421052632,0.4314692548259712,0.21207978452354953,0.4594721944326814,0.7578947368421053,1,945.7684210526315
Governance Capture Mitigations-vote_power_cap_fraction=0_vote_power_quadratic_threshold=250_vote_power_velocity_penalty=0-run-003,vote_power_cap_fraction=0_vote_power_quadratic_threshold=250_vote_power_velocity_penalty=0,706,11753,0.2577928653771365,0.4888888888888889,0.2490519962946564,0.022718167762007694,0.21052631578947367,0.23999685954001354,0.21907074038446858,0.34742299072339616,0.8202247191011236,1,1037.1460674157304
Governance Capture Mitigations-vote_power_cap_fraction=0_vote_power_quadratic_threshold=250_vote_power_velocity_penalty=0_3-run-003,vote_power_cap_fraction=0_vote_power_quadratic_threshold=250_vote_power_velocity_penalty=0.3,806,10915,0.17937562757395517,0.3448275862068966,0.18019231470983965,0.014586778171069376,0.42105263157894735,0.17609783407812274,0.2221651413601878,0.43891529002498886,0.872093023255814,1,992.8372093023256
Governance Capture Mitigations-vote_power_cap_fraction=0_vote_power_quadratic_threshold=250_vote_power_velocity_penalty=0_6-run-003,vote_power_cap_fraction=0_vote_power_quadratic_threshold=250_vote_power_velocity_penalty=0.6,906,10863,0.2612554697548301,0.4148936170212766,0.2427399039025645,0.02703639252387043,0.10526315789473684,0.2406003067281552,0.20913223557935146,0.2951965499641092,0.9032258064516129,1,984.5268817204301
Governance Capture Mitigations-vote_power_cap_fraction=0_vote_power_quadratic_threshold=500_vote_power_velocity_penalty=0-run-003,vote_power_cap_fraction=0_vote_power_quadratic_threshold=500_vote_power_velocity_penalty=0,1006,11089,0.4005829249662258,0.40860215053763443,0.3911903671264472,0.026966681181053734,0.10526315789473684,0.37107238604330123,0.21301219658735882,0.36093428817537837,0.8804347826086957,1,1042.2717391304348
Governance Capture Mitigations-vote_power_cap_fraction=0_vote_power_quadratic_threshold=500_vote_power_velocity_penalty=0_3-run-003,vote_power_cap_fraction=0_vote_power_quadratic_threshold=500_vote_power_velocity_penalty=0.3,1106,10545,0.26278733649652425,0.45348837209302323,0.2666622445390391,0.012767327564958205,0.4,0.24769967135141555,0.22116645888666053,0.4224628068625108,0.8433734939759037,1,1122.9036144578313
Governance Capture Mitigations-vote_power_cap_fraction=0_vote_power_quadratic_threshold=500_vote_power_velocity_penalty=0_6-run-003,vote_power_cap_fraction=0_vote_power_quadratic_threshold=500_vote_power_velocity_penalty=0.6,1206,10305,0.15569454412295428,0,0.17367471007050567,0.006732376312432136,0.4,0.15730667716979524,0.241153905171091,0.40284858156396963,0.8571428571428571,1,999.8095238095239
Governance Capture Mitigations-vote_power_cap_fraction=0_1_vote_power_quadratic_threshold=0_vote_power_velocity_penalty=0-run-003,vote_power_cap_fraction=0.1_vote_power_quadratic_threshold=0_vote_power_velocity_penalty=0,1306,8980,0.5365664441118714,0.375,0.5282877299343675,0.026967299535799228,0.1,0.5008609859938515,0.216195480192256,0.4592712214047081,0.7605633802816901,1,1101.774647887324
Governance Capture Mitigations-vote_power_cap_fraction=0_1_vote_power_quadratic_threshold=0_vote_power_velocity_penalty=0_3-run-003,vote_power_cap_fraction=0.1_vote_power_quadratic_threshold=0_vote_power_velocity_penalty=0.3,1406,9254,0.3945056387378583,0.4166666666666667,0.39203404525408153,0.02178900639030552,0.28421052631578947,0.36976676131508185,0.21705277097726935,0.4517930379123472,0.8170731707317073,1,988.9756097560976
Governance Capture Mitigations-vote_power_cap_fraction=0_1_vote_power_quadratic_threshold=0_vote_power_velocity_penalty=0_6-run-003,vote_power_cap_fraction=0.1_vote_power_quadratic_threshold=0_vote_power_velocity_penalty=0.6,1506,8627,0.3788674480494491,0.4666666666666667,0.3871139659786183,0.02009025531323933,0.2789473684210526,0.3607195233806943,0.2140104014978157,0.43691662330193226,0.8275862068965517,0.9888888888888889,1037.5402298850574
Governance Capture Mitigations-vote_power_cap_fraction=0_1_vote_power_quadratic_threshold=250_vote_power_velocity_penalty=0-run-003,vote_power_cap_fraction=0.1_vote_power_quadratic_threshold=250_vote_power_velocity_penalty=0,1606,8228,0.25896080625594214,0.5,0.2624272124505139,0.025503379032066547,0.22105263157894736,0.2568329913753839,0.21634171261621082,0.3347917316785939,0.8452380952380952,0.9883720930232558,1096.9642857142858
