run_id,sweep_value,seed,duration_ms,Whale Influence,Whale Proposal Rate,Single Entity Control,Avg Time to Decision,Proposal Abandonment Rate,Voter Concentration Gini,Delegate Concentration,Governance Capture Risk,Voter Participation Rate,Average Turnout,Voter Retention Rate,Proposal Pass Rate,Avg Margin of Victory,Quorum Reach Rate,Final Treasury,Treasury Growth Rate
Conviction Voting Dynamics-24-run-038,24,79,14947,0.45545599888380844,0.18072289156626506,0.03215434083601286,20.975,0.03614457831325301,0.29751661784348893,0.4795287838888614,0.5043342021422881,0.38382099827882976,0.32961502544331367,1,0.65,0.3570150676789515,0.9879518072289156,4722.093736613144,-0.9055982837578265
Conviction Voting Dynamics-24-run-045,24,86,11365,0.4353108238054721,0.1044776119402985,0.03215434083601286,21.65625,0.04477611940298507,0.3121095475484319,0.46327923481331407,0.5043611697790902,0.383239084082692,0.3200961518020755,1,0.6875,0.38094390730573624,1,8894.274528871852,-0.8221901497328666
Conviction Voting Dynamics-24-run-040,24,81,13813,0.4580936589913001,0.08,0.03215434083601286,22.814285714285713,0.06666666666666667,0.2956704229207537,0.47417194229539705,0.4884748375386673,0.39461697722567285,0.3381536639628807,1,0.6428571428571429,0.29878099839477373,1,14019.765935702955,-0.7197239107343145
Conviction Voting Dynamics-24-run-042,24,83,12390,0.44389339594059307,0.1791044776119403,0.03215434083601286,20.90909090909091,0.014925373134328358,0.3035365028231958,0.47391291194294405,0.4835760360556554,0.38537128024473916,0.3331671431435452,1,0.7878787878787878,0.39934398100759,1,4948.990113426982,-0.9010622858350661
Conviction Voting Dynamics-24-run-049,24,90,8887,0.4530672003986544,0.16071428571428573,0.03215434083601286,21.35185185185185,0.03571428571428571,0.30265097551232517,0.4889013468077244,0.5197905524490732,0.389751552795031,0.3311917108694655,1,0.6666666666666666,0.31582648658310464,1,7190.753732855242,-0.8562460782612028
Conviction Voting Dynamics-24-run-044,24,85,10403,0.4529216993877065,0.14035087719298245,0.03215434083601286,21.814814814814813,0.05263157894736842,0.30267472904219045,0.4791129482154097,0.4960809972615808,0.39522719843085957,0.3308515451305386,1,0.6666666666666666,0.41726356771250095,1,14293.410378052344,-0.6825037211825125
Conviction Voting Dynamics-24-run-047,24,88,11232,0.43817757383432393,0.15873015873015872,0.03215434083601286,20.9672131147541,0.031746031746031744,0.3045668958756566,0.4598547175669571,0.4731177738400632,0.3885438233264321,0.32519662948507083,0.9936708860759493,0.6721311475409836,0.34819752644376356,1,8371.937200120885,-0.8326324541515863
Conviction Voting Dynamics-24-run-046,24,87,12926,0.4443541436066176,0.09859154929577464,0.03215434083601286,22.242857142857144,0.014084507042253521,0.3046435965690624,0.46753238912547923,0.4972874675980751,0.3894672382118801,0.32449974998517045,1,0.7857142857142857,0.3484714954505241,1,5535.212387896128,-0.8770475842266449
Conviction Voting Dynamics-24-run-050,24,91,10854,0.4493573523306999,0.1875,0.0321646831778707,20.37704918032787,0.046875,0.31808470488898555,0.46603706935448946,0.4672921545132428,0.37694099378882,0.3116568552717281,1,0.6557377049180327,0.39258350781839846,1,6439.36700499801,-0.8569638030426742
Conviction Voting Dynamics-24-run-052,24,93,11605,0.46068585889088726,0.08823529411764706,0.03215434083601286,23.279411764705884,0,0.31143801707068886,0.48121658844211085,0.47734739453442415,0.3808001461454147,0.3311463780488977,1,0.7058823529411765,0.37488683732902334,1,6920.407643364788,-0.8462785565828121
Conviction Voting Dynamics-24-run-048,24,89,10503,0.4647221024175712,0.11475409836065574,0.03215434083601286,22.316666666666666,0.01639344262295082,0.3041384242674158,0.486624918702335,0.49518393593595644,0.3926280419509215,0.34446297790816705,1,0.7,0.3254898661784829,1,10202.965863309993,-0.7960274526554404
Conviction Voting Dynamics-24-run-051,24,92,9304,0.4713965137778538,0.22807017543859648,0.03215434083601286,19.946428571428573,0.017543859649122806,0.31544186522391826,0.4886078724996942,0.49105790350178835,0.38367658276125094,0.33134940261454715,1,0.7678571428571429,0.4218581086949506,1,10830.547467611665,-0.7834811577632542
Conviction Voting Dynamics-24-run-054,24,95,11694,0.46499695924568046,0.13432835820895522,0.03215951117543013,21.603174603174605,0.05970149253731343,0.30130528239582144,0.48346459980740863,0.5145613010153536,0.38815240567349585,0.3385511827898426,1,0.6666666666666666,0.35599555738937777,0.9850746268656716,7306.165229626185,-0.8539388298292669
Conviction Voting Dynamics-24-run-053,24,94,11033,0.40774001308070484,0.11940298507462686,0.03215434083601286,22.46875,0.04477611940298507,0.32448324380631066,0.4671068105319369,0.4852200468487487,0.3703532029294521,0.3020618926319785,1,0.671875,0.3866317852613982,1,7000.050922247691,-0.860058512663759
Conviction Voting Dynamics-24-run-056,24,97,10893,0.45491830302465114,0.109375,0.03215434083601286,21.852459016393443,0.046875,0.29806604692993965,0.47571865347548026,0.48699551651741335,0.3927600931677018,0.3231698841300755,1,0.639344262295082,0.3279539935969176,1,5097.776673588271,-0.8867642444106884
Conviction Voting Dynamics-24-run-058,24,99,11654,0.4525915410023671,0.12698412698412698,0.0321646831778707,21.806451612903224,0.015873015873015872,0.3036342283704692,0.47692110464993437,0.48875684084605797,0.3827270038450162,0.3211540787281483,1,0.7903225806451613,0.4203193438879161,1,5072.851044896304,-0.898586120566385
Conviction Voting Dynamics-24-run-055,24,96,12158,0.43519077853194743,0.13157894736842105,0.03215951117543013,22.054794520547944,0.039473684210526314,0.31113598655662383,0.4682987657405599,0.4642502573264215,0.3818241255312193,0.325293461706138,1,0.7397260273972602,0.4064090118663408,1,4592.731300964684,-0.908184432323196
Conviction Voting Dynamics-24-run-063,24,104,6570,0.4560170132370245,0.20930232558139536,0.03215951117543013,20.51219512195122,0.046511627906976744,0.331992115594507,0.48190422552973716,0.49988003070668335,0.385526505850065,0.33832706597274403,1,0.6341463414634146,0.2728741393305634,1,12916.708429610479,-0.7417756800335041
Conviction Voting Dynamics-24-run-057,24,98,12059,0.43833800678396734,0.1076923076923077,0.03215434083601286,22.714285714285715,0.03076923076923077,0.3081555627987169,0.48302446176615915,0.5114880228401786,0.38967988533205916,0.34615756671183395,1,0.746031746031746,0.3626649112392863,1,11083.07032058421,-0.7538142758385203
Conviction Voting Dynamics-24-run-060,24,101,10323,0.42123950979044505,0.11290322580645161,0.03215434083601286,21.9672131147541,0.016129032258064516,0.3115070284406669,0.4687621847039341,0.4898790511410625,0.3806852334201562,0.32637536295292274,1,0.8032786885245902,0.38673042372274663,1,52100.577699998394,0.15729830085833482
Conviction Voting Dynamics-24-run-061,24,102,10531,0.4213139890932543,0.16417910447761194,0.03215951117543013,20.571428571428573,0.05970149253731343,0.31824072182552243,0.4570945344667091,0.4533097696568326,0.3692407527579494,0.3013772768920751,1,0.7777777777777778,0.4385662920655661,0.9850746268656716,12835.25765535777,-0.7434040028300407
Conviction Voting Dynamics-24-run-062,24,103,7717,0.4679682357722977,0.08163265306122448,0.03215434083601286,23.977777777777778,0.08163265306122448,0.3217354173413839,0.4822389097950194,0.5083651184854023,0.3816706806946379,0.32794296938297174,1,0.8222222222222222,0.38050672780953215,1,13384.203006144287,-0.7324297642554001
Conviction Voting Dynamics-24-run-066,24,107,7934,0.4523269590665641,0.15217391304347827,0.03215434083601286,20.933333333333334,0.021739130434782608,0.3111861378143175,0.4846015681917201,0.5109139729306376,0.3904941938968405,0.330318156765141,1,0.6888888888888889,0.32125903563010155,1,61417.49999999839,0.22782768210400087
Conviction Voting Dynamics-24-run-059,24,100,14006,0.4314086649634547,0.16666666666666666,0.03215434083601286,19.92,0.038461538461538464,0.30075988939559645,0.4668325716775926,0.46150668925829924,0.38350055741360095,0.31877999561278975,1,0.6933333333333334,0.39508847747152964,1,8437.860323637262,-0.8313145523166992
Conviction Voting Dynamics-24-run-064,24,105,10739,0.4454861936586737,0.13114754098360656,0.03215951117543013,22.3,0.01639344262295082,0.30716031167873115,0.48563669420748556,0.5191621238170289,0.38407494145199056,0.32567870644345137,1,0.7833333333333333,0.35636255548637263,0.9836065573770492,6480.91983752069,-0.8560407994101378
Conviction Voting Dynamics-24-run-065,24,106,10966,0.42714564668576815,0.13846153846153847,0.03215434083601286,22.095238095238095,0.03076923076923077,0.31678106405891376,0.4701116132197908,0.4862640125423526,0.3819397993311038,0.319888669946322,1,0.7142857142857143,0.3636290357111701,1,61653.49999999842,0.23254567506979382
Conviction Voting Dynamics-24-run-072,24,113,9856,0.43683789436286324,0.1076923076923077,0.03215951117543013,21.5,0.1076923076923077,0.3278457548966636,0.49122151433748884,0.5022608350939021,0.3723841376015289,0.32129900871232697,1,0.7586206896551724,0.36502356345695297,1,4723.252022098723,-0.8950834754429083
Conviction Voting Dynamics-24-run-067,24,108,10416,0.4450714879044183,0.0847457627118644,0.03215434083601286,22.982142857142858,0.05084745762711865,0.3065821116674527,0.47932525615272653,0.5205972255110456,0.39098852510790605,0.3376865286312989,1,0.7321428571428571,0.35316398938825083,1,15751.035312146105,-0.685113246581982
Conviction Voting Dynamics-24-run-068,24,109,10038,0.46348866172276587,0.125,0.0321646831778707,22.555555555555557,0.03571428571428571,0.29319994991260434,0.4820957303108354,0.5058270115537743,0.4016193433895297,0.3598031065566115,1,0.8148148148148148,0.4053556528537092,1,5154.278057267342,-0.8855091920060019
Conviction Voting Dynamics-24-run-073,24,114,9222,0.4636445533006108,0.2037037037037037,0.03215434083601286,20.49019607843137,0.05555555555555555,0.31935848929757266,0.4911519467256878,0.5057880696426281,0.382562686910513,0.32248655881564986,1,0.6274509803921569,0.4137283208052931,1,4738.330012517883,-0.8947485514658091
Conviction Voting Dynamics-24-run-074,24,115,8226,0.4488175066556649,0.07692307692307693,0.03215951117543013,22.44,0.038461538461538464,0.3119181182579762,0.4893738264551195,0.5334087348477319,0.3897515527950311,0.3323694556150005,1,0.66,0.3302124792873349,1,13807.255609015398,-0.6933025666655761
Conviction Voting Dynamics-24-run-071,24,112,12140,0.44282592512714286,0.09090909090909091,0.03215434083601286,21.4375,0.030303030303030304,0.30738112233483145,0.48761539227147954,0.50779053233662,0.3840579710144929,0.33270743232984856,1,0.78125,0.42132677771671445,0.9848484848484849,6110.63323353419,-0.8642726343273456
Conviction Voting Dynamics-24-run-075,24,116,10293,0.4456787657645879,0.125,0.03215434083601286,21.95,0.0625,0.31122471731167384,0.46647968065563844,0.4927278924272001,0.37849378881987583,0.3284934733518315,1,0.7,0.3939075775775937,1,61610.99999999835,0.23169603650603737
Conviction Voting Dynamics-24-run-069,24,110,14563,0.4527568427806519,0.13253012048192772,0.03215434083601286,21.555555555555557,0.024096385542168676,0.310815188139762,0.4672340676060144,0.49016475879230914,0.37738531766818817,0.325851382434762,1,0.7530864197530864,0.37299171991738816,1,14033.375347212013,-0.6882798202708564
Conviction Voting Dynamics-24-run-070,24,111,10914,0.46853171783752345,0.09230769230769231,0.03215434083601286,22.508474576271187,0.09230769230769231,0.30800374440551354,0.47737317249737693,0.49250337954302087,0.3823220258002866,0.33367534427338574,1,0.5932203389830508,0.3919696150356193,1,11135.998893407188,-0.7774177164098578
Conviction Voting Dynamics-24-run-076,24,117,8960,0.4361425670857634,0.14035087719298245,0.03215434083601286,22.425925925925927,0.05263157894736842,0.32775947430011704,0.47137757914131373,0.4954789023789465,0.37593984962406013,0.3195266564972611,1,0.6851851851851852,0.37263711221136986,1,61548.99999999842,0.23045656377773746
Conviction Voting Dynamics-24-run-077,24,118,9341,0.4462770394005637,0.1568627450980392,0.03215951117543013,21.98,0.0196078431372549,0.3020432166772,0.4675191767805852,0.49431752447074045,0.3961758616490074,0.335845226831943,1,0.76,0.409820905070331,1,9475.003990082185,-0.8105804992539736
Conviction Voting Dynamics-24-run-078,24,119,10686,0.4669443630212063,0.0967741935483871,0.03215434083601286,22.34426229508197,0.016129032258064516,0.31133461550588015,0.49475126188868224,0.5280015984991168,0.39471047886195143,0.34277470327725157,0.9936708860759493,0.7377049180327869,0.3877407121239667,1,5311.550825728348,-0.8938141549439198
Conviction Voting Dynamics-24-run-082,24,123,10333,0.4535321428266799,0.11864406779661017,0.03215434083601286,22.051724137931036,0.01694915254237288,0.3123493077157879,0.481838017076478,0.49198294569800294,0.38130329508369315,0.3291391364911256,1,0.7241379310344828,0.40466608024454304,1,7015.313140255113,-0.8597533980993463
Conviction Voting Dynamics-24-run-083,24,124,6846,0.4245695131287296,0.15555555555555556,0.03215951117543013,21.73170731707317,0.08888888888888889,0.3156352383612415,0.4710897662760422,0.4705810380481783,0.3867494824016563,0.31705860264273694,1,0.5609756097560976,0.3934154108436359,1,5442.401815783566,-0.8911982479496509
Conviction Voting Dynamics-24-run-085,24,126,8367,0.4504779092699581,0.11538461538461539,0.03215434083601286,22.019607843137255,0.019230769230769232,0.3162416997377068,0.48812172848976126,0.48915715225826756,0.3804347826086957,0.32683445430075947,1,0.6862745098039216,0.3191199808057361,1,9631.104783767103,-0.8074598109210922
Conviction Voting Dynamics-24-run-079,24,120,12106,0.4710358836022901,0.07575757575757576,0.03215434083601286,22.603174603174605,0.045454545454545456,0.3093632869457871,0.48587520845957083,0.49783199975315695,0.3920572181441747,0.3379098381601673,1,0.6666666666666666,0.39029042735040226,1,11131.340459645555,-0.7774678559811544
Conviction Voting Dynamics-24-run-086,24,127,7536,0.4432019392006757,0.1346153846153846,0.03215434083601286,21.458333333333332,0.07692307692307693,0.3281034957335535,0.4682396974991333,0.4737282258162984,0.37195413282369805,0.3103386732192046,0.9873417721518988,0.5625,0.36459934214678075,1,47884.069588159604,-0.04272583266759107
Conviction Voting Dynamics-24-run-081,24,122,12172,0.4503519749048129,0.1643835616438356,0.03215434083601286,21.37142857142857,0.0410958904109589,0.3045370408457077,0.4822004905552904,0.5025271687632884,0.3854335063388072,0.33249910959862294,1,0.6857142857142857,0.3752912968053856,1,4900.595354804972,-0.9020297694399808
Conviction Voting Dynamics-24-run-084,24,125,10515,0.42080463585383754,0.06896551724137931,0.03215951117543013,21.90909090909091,0.05172413793103448,0.30868085149818564,0.48986989572439693,0.5067807634563534,0.3909830798886272,0.33956424069962504,1,0.7454545454545455,0.33519177871344047,1,8259.171256401176,-0.8348868140212918
Conviction Voting Dynamics-24-run-080,24,121,11800,0.4414491579037401,0.13846153846153847,0.03215434083601286,21.076923076923077,0,0.3048057161720389,0.4738071443137159,0.47072039609891064,0.3901576684185381,0.32887828810325215,1,0.6615384615384615,0.32931171626814415,1,5117.533748037037,-0.886325385002619
Conviction Voting Dynamics-24-run-087,24,128,10275,0.45871071702867267,0.08771929824561403,0.03215434083601286,22.803571428571427,0.017543859649122806,0.3181599662956508,0.4813201336316283,0.49431762497968745,0.38716356107660466,0.33519440420141966,1,0.7678571428571429,0.39245496612406244,1,10329.894633019105,-0.7934899567120326
Conviction Voting Dynamics-24-run-093,24,134,8694,0.4719211413113369,0.10714285714285714,0.03215951117543013,22.5,0.07142857142857142,0.31192040919884084,0.4884356958247129,0.5007461545345597,0.38964063886424144,0.33391225336811453,0.9873417721518988,0.6346153846153846,0.3775973369286945,1,8766.758415217148,-0.8052659861779877
Conviction Voting Dynamics-24-run-088,24,129,12215,0.45132589401258905,0.08450704225352113,0.03215434083601286,23.11764705882353,0.04225352112676056,0.29626891014054574,0.479068867206566,0.5114784165050714,0.396815676668708,0.3459906789308785,1,0.6470588235294118,0.3543410044567664,1,6799.935575386376,-0.8640591177435843
Conviction Voting Dynamics-24-run-091,24,132,10820,0.452022536374332,0.15714285714285714,0.03215434083601286,21.73846153846154,0.07142857142857142,0.31338818249813016,0.46134390399363634,0.4694434313859091,0.37284826974267976,0.310650014756342,1,0.7538461538461538,0.3975447094618099,1,4992.901056102411,-0.8890938226855537
Conviction Voting Dynamics-24-run-089,24,130,10980,0.4160187438173525,0.1791044776119403,0.0321646831778707,20.8,0.029850746268656716,0.3233518145783683,0.45146791047470697,0.48436898933423983,0.3730416241772505,0.3009289874916855,1,0.676923076923077,0.3379620283150006,1,61619.4999999984,0.23186596421878938
Conviction Voting Dynamics-24-run-095,24,136,8077,0.4514011065319861,0.21568627450980393,0.03215434083601286,19.543478260869566,0.09803921568627451,0.3190297053834889,0.49506215831628175,0.5100102453497397,0.3786384118864939,0.32857113649560415,1,0.717391304347826,0.3643809401858961,1,13033.28249509709,-0.7104946556824262
Conviction Voting Dynamics-24-run-096,24,137,10183,0.46633718515528827,0.15384615384615385,0.03215434083601286,21.451612903225808,0.046153846153846156,0.3081133925872927,0.4892805600623884,0.5275926395883622,0.38490205446727194,0.3356652455721476,1,0.6451612903225806,0.31712274895334447,1,6709.173199654201,-0.8509706593114356
Conviction Voting Dynamics-24-run-092,24,133,10480,0.44427137841900877,0.13432835820895522,0.03215434083601286,21.03125,0.04477611940298507,0.30952557736396846,0.47792055496577385,0.4976407138328172,0.37999443774914254,0.32736081915848103,1,0.71875,0.3371998968178866,1,4992.284774924465,-0.9001967607994666
Conviction Voting Dynamics-24-run-090,24,131,15477,0.4576333908926236,0.10465116279069768,0.03215434083601286,21.867469879518072,0.03488372093023256,0.28477495107632095,0.4753916580201286,0.5174164503702572,0.39542106023400264,0.34605272988297914,1,0.6867469879518072,0.35568598125213136,1,5875.092463576605,-0.8825481147604488
Conviction Voting Dynamics-24-run-094,24,135,11558,0.4515927570805781,0.08571428571428572,0.03215434083601286,22.294117647058822,0.02857142857142857,0.31229568486433473,0.47860300763514585,0.5049529376614129,0.3776397515527951,0.32344172784033054,0.9810126582278481,0.6764705882352942,0.37162628204984555,1,7514.211767924498,-0.8330885204117613
Conviction Voting Dynamics-24-run-098,24,139,10053,0.4494045597094106,0.11864406779661017,0.0321646831778707,22.362068965517242,0.01694915254237288,0.3248657344729109,0.4828240947459397,0.48272825318151336,0.37961890725339503,0.32631435107293905,0.9810126582278481,0.6896551724137931,0.39788670374106283,1,5118.555443296379,-0.8863026903178415
Conviction Voting Dynamics-24-run-100,24,141,11514,0.4269352037609761,0.1076923076923077,0.03215434083601286,22.03174603174603,0.03076923076923077,0.31544189179076554,0.46993271418664323,0.49192457855030214,0.3806975633062591,0.32106311455044234,1,0.5079365079365079,0.3561702413444566,1,4774.427043439236,-0.9045520626837495
Conviction Voting Dynamics-24-run-097,24,138,12327,0.4419541908531356,0.19444444444444445,0.0321646831778707,19.91549295774648,0.013888888888888888,0.3085185102136915,0.47617525886867085,0.4824415917927167,0.3823326432022085,0.32742013400891934,1,0.647887323943662,0.3959328314582276,1,61642.999999998436,0.23233576436580758
Conviction Voting Dynamics-72-run-001,72,142,11011,0.4259738890747837,0.15384615384615385,0.03215434083601286,56.33898305084746,0.09230769230769231,0.28851322506358495,0.47669705387772077,0.5086722275564524,0.3948399426660297,0.32792223784078905,1,0.6779661016949152,0.35083656138170854,1,4686.273482142037,-0.9063143842181128
Conviction Voting Dynamics-72-run-003,72,144,10506,0.43716644414315525,0.25396825396825395,0.03215434083601286,53.280701754385966,0.09523809523809523,0.3007698543915533,0.4779214574379211,0.5018323459794864,0.3837129054520359,0.33639775255528787,1,0.6491228070175439,0.39144436570258234,1,5217.044388509385,-0.8957034799694333
Conviction Voting Dynamics-72-run-002,72,143,11677,0.4500514352210855,0.11940298507462686,0.03215434083601286,59,0.08955223880597014,0.3009732018575055,0.48521936995737863,0.5068264164274471,0.3938073607119681,0.3372725977605438,1,0.6885245901639344,0.3530022275501782,1,7199.575826576406,-0.8560697114132366
Conviction Voting Dynamics-72-run-005,72,146,11259,0.4375597366412324,0.11428571428571428,0.03215434083601286,60.032786885245905,0.12857142857142856,0.3084041069844087,0.47030390631550884,0.4881206262637973,0.38260869565217376,0.3184055176656654,1,0.639344262295082,0.3933536061993036,1,18009.255472690624,-0.6399680481385094
Conviction Voting Dynamics-24-run-099,24,140,10110,0.4419052887803189,0.21311475409836064,0.03215951117543013,20.901639344262296,0,0.3167074804786767,0.47635047766701477,0.512085481843935,0.38326036045209244,0.31985330423846475,1,0.7213114754098361,0.40116902016072836,1,61572.4999999984,0.23092636392475446
Conviction Voting Dynamics-72-run-007,72,148,7500,0.4491174165788792,0.16,0.03215434083601286,59.44444444444444,0.1,0.32312915395762604,0.4871084956509806,0.5364946249558076,0.37590062111801237,0.3234521087255972,1,0.6222222222222222,0.27664256862447245,1,14502.82683339125,-0.7100668009150657
Conviction Voting Dynamics-72-run-004,72,145,10621,0.4432020524126878,0.13636363636363635,0.03215434083601286,60.68421052631579,0.13636363636363635,0.3107620462746763,0.46157780339110777,0.5144892114447602,0.3800112930547713,0.32403292031563385,1,0.7543859649122807,0.34091688363917827,1,5557.898804593211,-0.8765436560044421
Conviction Voting Dynamics-72-run-006,72,147,10312,0.4601204453319112,0.14492753623188406,0.03215951117543013,59.74576271186441,0.14492753623188406,0.3340019346546914,0.47533126632923317,0.5033700031421355,0.3693401746331803,0.326518805738223,1,0.576271186440678,0.30989558494410346,1,21571.747681379522,-0.5687485007601861
Conviction Voting Dynamics-72-run-009,72,150,7600,0.4549914535632462,0.08163265306122448,0.03215434083601286,60.883720930232556,0.12244897959183673,0.3118664087160167,0.46222323717016023,0.49348465519294743,0.38661427303840795,0.33078642403722736,1,0.6511627906976745,0.31224106853548605,1,4976.084332485432,-0.8894673687483248
Conviction Voting Dynamics-72-run-008,72,149,9052,0.4175129654261157,0.125,0.03215434083601286,61.127272727272725,0.140625,0.33455452921597273,0.4740851800345592,0.5035089076073722,0.37053571428571436,0.30414813256972945,1,0.6,0.36873736919592437,1,16250.918061917575,-0.6751198427805296
Conviction Voting Dynamics-72-run-010,72,151,8824,0.45351263693719907,0.14814814814814814,0.03215434083601286,58.266666666666666,0.16666666666666666,0.3172107357932254,0.4721865464597896,0.5134772861773398,0.3778467908902692,0.32030665256021773,1,0.6666666666666666,0.4462194915587622,1,8648.502467342214,-0.8271035008239052
Conviction Voting Dynamics-72-run-013,72,154,9333,0.4311579845586834,0.1864406779661017,0.03215434083601286,55.80769230769231,0.11864406779661017,0.32363941202928304,0.4767606773098806,0.5075694633534019,0.3736182756079587,0.3189270637720201,1,0.6730769230769231,0.3498502302053562,1,57512.560489944575,0.14958233807860732
Conviction Voting Dynamics-72-run-011,72,152,9590,0.44216325249474653,0.06779661016949153,0.03215434083601286,62.72,0.15254237288135594,0.31389429719091766,0.48245175771182336,0.49781280608569195,0.38856721760185287,0.3445351577652281,1,0.76,0.3460428174147199,1,6130.564268818737,-0.8774408512854884
Conviction Voting Dynamics-72-run-012,72,153,10173,0.43901969324164974,0.11666666666666667,0.03215434083601286,60.41509433962264,0.11666666666666667,0.31305416703548505,0.47906382218846283,0.47628095433863255,0.38498964803312635,0.3244090665500579,1,0.6981132075471698,0.37356088754909106,1,13158.86905025599,-0.7077050300523048
Conviction Voting Dynamics-72-run-015,72,156,9823,0.43091123733475856,0.15254237288135594,0.03215434083601286,60.74074074074074,0.0847457627118644,0.3255194157335014,0.4867179825072397,0.5287820866109888,0.38077692388672496,0.32919826493148313,1,0.6666666666666666,0.35867162975987277,1,4613.334768234398,-0.9077725381975629
Conviction Voting Dynamics-72-run-018,72,159,7563,0.4140679789749572,0.05263157894736842,0.03215434083601286,62.54545454545455,0.22807017543859648,0.33528860169530866,0.4806031271553262,0.5228141304888111,0.36449820202680633,0.32160939406455885,1,0.6136363636363636,0.37649082179454846,1,22775.84721365651,-0.5446767502373188
Conviction Voting Dynamics-72-run-014,72,155,11111,0.40626720703905805,0.16417910447761194,0.03215434083601286,59.25423728813559,0.11940298507462686,0.30854843321308423,0.4617548553013252,0.48809439150822387,0.37860387503476395,0.31699555825692327,1,0.5932203389830508,0.3376253979308326,1,6145.559581985231,-0.8634900806089261
Conviction Voting Dynamics-72-run-017,72,158,13389,0.43525724137254707,0.11267605633802817,0.03215434083601286,59.63076923076923,0.08450704225352113,0.32132715416713853,0.4787322487736951,0.49446361484673357,0.37905695039804044,0.32542208330386924,0.9873417721518988,0.49230769230769234,0.31963863878926846,1,9872.16183938421,-0.8026407198500914
Conviction Voting Dynamics-72-run-016,72,157,11682,0.45458164385771305,0.07575757575757576,0.03215434083601286,62.266666666666666,0.09090909090909091,0.2958881059418643,0.47776627273025796,0.49411334360296444,0.3904573687182382,0.3416056101223137,1,0.6666666666666666,0.3494124998513986,1,4606.256631703124,-0.8976822674811219
Conviction Voting Dynamics-72-run-019,72,160,11195,0.4253134888936852,0.09090909090909091,0.03215434083601286,63.892857142857146,0.15151515151515152,0.31597178565141953,0.46893361206536543,0.5130531429349061,0.37191793713532845,0.31791113447110264,0.9936708860759493,0.6964285714285714,0.3815298251176253,0.9848484848484849,14624.262900885386,-0.7076391123039182
Conviction Voting Dynamics-72-run-020,72,161,10610,0.4248395816811231,0.08333333333333333,0.03215434083601286,62.13333333333333,0.16666666666666666,0.3284184827487165,0.46957095148530065,0.5069411671951768,0.3731021394064873,0.3157504480002613,0.9936708860759493,0.65,0.36420879161820796,1,4953.713124479352,-0.8899642953114556
Conviction Voting Dynamics-72-run-021,72,162,9497,0.45515249286776954,0.1320754716981132,0.03215951117543013,57.02,0.05660377358490566,0.32419237521468747,0.49416846590194635,0.5028471696231298,0.3822805578342904,0.3364411459181732,1,0.74,0.3714885654669862,1,7323.532078711998,-0.8535916405418735
Conviction Voting Dynamics-72-run-022,72,163,9985,0.44468614607254425,0.1935483870967742,0.03215434083601286,57.1551724137931,0.06451612903225806,0.3282662742065571,0.47676814108430243,0.4788985307440237,0.37417351232218005,0.3089292531795211,0.9936708860759493,0.7068965517241379,0.40647815411860505,1,9083.205885138032,-0.7982368103911256
Conviction Voting Dynamics-72-run-023,72,164,10006,0.4418775230078008,0.21052631578947367,0.03215951117543013,54.40816326530612,0.14035087719298245,0.31929805373614567,0.4726128906973695,0.5241589275923327,0.38367658276125116,0.32113031120684393,1,0.7959183673469388,0.3744588408047565,1,6864.562499240139,-0.8475190320873024
Conviction Voting Dynamics-72-run-024,72,165,12241,0.4330410184825964,0.15714285714285714,0.03215434083601286,58.05172413793103,0.17142857142857143,0.30029326667585177,0.4746209748444218,0.5260752375233593,0.3920141969831411,0.32905883893768323,1,0.6896551724137931,0.3386760333193161,1,7125.783473702754,-0.8575449309123349
Conviction Voting Dynamics-72-run-028,72,169,8589,0.43093061979021396,0.10526315789473684,0.03215951117543013,61.97872340425532,0.17543859649122806,0.3298834837013193,0.4678943021647611,0.5006100239946002,0.37321564781519023,0.3098988395323511,0.9936708860759493,0.723404255319149,0.42086056377157527,1,6722.959347795382,-0.8655979876601417
Conviction Voting Dynamics-72-run-029,72,170,11875,0.4304883812618692,0.1527777777777778,0.03215951117543013,54.35,0.16666666666666666,0.3104147574924482,0.4805246861075828,0.5050892471464308,0.37888198757763975,0.32161577138711034,1,0.6666666666666666,0.3771883883187897,1,4872.111283841975,-0.9025992086198137
Conviction Voting Dynamics-72-run-025,72,166,11028,0.45707211474040016,0.14285714285714285,0.03215434083601286,57.17741935483871,0.11428571428571428,0.3285037293687419,0.47842854750015706,0.4873396987269506,0.3728482697426797,0.32067931849395725,0.9936708860759493,0.6935483870967742,0.2969884789893864,1,13177.63761944501,-0.7072881280870893
Conviction Voting Dynamics-72-run-026,72,167,13391,0.4487203988865686,0.14285714285714285,0.03215434083601286,58.81159420289855,0.1038961038961039,0.29907042781751453,0.47356769105845425,0.48530036743723404,0.3927563120109704,0.3306725072603689,1,0.6811594202898551,0.3290651698311195,1,6290.58357159262,-0.8742418260953266
Conviction Voting Dynamics-72-run-027,72,168,10785,0.45531345134553575,0.1076923076923077,0.03215434083601286,61.214285714285715,0.13846153846153847,0.30996231245111283,0.48277467124603374,0.5024677125899075,0.38394648829431455,0.3309667001258636,1,0.7142857142857143,0.38931707571960533,1,4645.955362560894,-0.8968004485878175
Conviction Voting Dynamics-72-run-030,72,171,10666,0.4308307255685309,0.16417910447761194,0.03215434083601286,58.01754385964912,0.14925373134328357,0.31420782829928223,0.4608087141167041,0.49190115644852306,0.3799944377491426,0.32597812890962885,1,0.7368421052631579,0.3116082302038529,1,5311.398027105607,-0.8820191217965743
