run_id,sweep_value,seed,duration_ms,Proposal Pass Rate,Average Turnout,Final Treasury,Final Token Price,Final Member Count,Total Proposals,Quorum Reach Rate,Avg Margin of Victory,Avg Time to Decision,Proposal Abandonment Rate,Proposal Rejection Rate,Governance Overhead,Unique Voter Count,Voter Participation Rate,Voter Concentration Gini,Delegate Concentration,Avg Votes Per Proposal,Voter Retention Rate,Voting Power Utilization,Treasury Volatility,Treasury Growth Rate,Staking Participation,Token Concentration Gini,Avg Member Wealth,Wealth Mobility,Whale Influence,Whale Proposal Rate,Governance Capture Risk,Vote Buying Vulnerability,Single Entity Control,Collusion Threshold,Participation Trend,Treasury Trend,Member Growth Rate,Proposal Rate,Governance Activity Index,Final Gini,Final Reputation Gini
Academic Baseline-run-004,,45,3187,0.08064516129032258,0.07536278885213588,12040.225773617127,2.4741472896935957,210,192,0.375,0.4768906027246826,1014.3440860215054,0.03125,0.9193548387096774,20.166666666666668,206,0.0930307539682541,0.24668088509730737,0.331255254498983,19.536458333333332,1,0.07536278885213589,0.19877915261971862,-0.6890552554435143,0.1239415931648119,0.5368594934030817,116.04214790562838,0.4631405065969183,0.46510690097022006,0.13020833333333334,0.3411417036259895,118.87130168514942,0.04103599293747471,0.12857142857142856,-0.00018115606588642175,-0.8835810893131657,0,9.6,0.007008739363248637,0.5368594934030815,0.9747930729409446
Academic Baseline-run-003,,44,3340,0.09134615384615384,0.06422375733270706,12021.02851768529,1.6528570156029925,210,214,0.3177570093457944,0.5349347026788067,1000.7980769230769,0.028037383177570093,0.9086538461538461,16.9375,206,0.0783934134401424,0.23998891637268022,0.35646556782035693,16.462616822429908,1,0.06422375733270709,0.20578095344875424,-0.6895510340073174,0.12419842810481518,0.5538856750010717,115.80217966649704,0.44611432499892834,0.539664151973507,0.06542056074766354,0.35595233387624275,60.78272818724206,0.04112102877181368,0.11428571428571428,-0.00008654340188935054,-1.2819571269402832,0,10.7,0.006679270762601534,0.5538856750010714,0.9747986251113487
Academic Baseline-run-001,,42,3390,0.06403940886699508,0.07534757358445636,12029.208935203184,5.940042511975451,210,206,0.3300970873786408,0.521235587583838,989.8177339901478,0.014563106796116505,0.9359605911330049,21.43349753694581,206,0.10057790106333811,0.22678858718849526,0.32353681308477145,21.12135922330097,1,0.07534757358445635,0.18448399166028648,-0.6893397707068368,0.11687579279123918,0.5683965982802296,123.05754974753343,0.4316034017197704,0.5288028066831703,0.08737864077669903,0.35069827876647,104.98929772221913,0.038696567351408764,0.09523809523809523,-0.00008497288420756667,-1.1247431129408962,0,10.299999999999999,0.00764777871882232,0.5683965982802293,0.975075887521025
Academic Baseline-run-002,,43,3512,0.05405405405405406,0.07317350620394475,12029.28131015288,1.1295496975120614,210,225,0.32,0.5435090465622309,995.5315315315315,0.013333333333333334,0.9459459459459459,20.486486486486488,206,0.09625396825396838,0.24172215940025965,0.32049367596800116,20.213333333333335,1,0.07317350620394472,0.17003730341844553,-0.7204041114293904,0.12003067005291328,0.5664899526325923,119.82311420364553,0.4335100473674077,0.5177096586337347,0.08444444444444445,0.33390321127346817,105.36465841394173,0.03974112001305241,0.09523809523809523,-0.0000037104764035984656,-0.7473108884251802,0,11.25,0.008122259188637867,0.5664899526325919,0.9764121611207446
Academic Baseline-run-008,,49,3056,0.10695187165775401,0.07564488381746856,11771.502027967308,1.411556570829853,210,190,0.3526315789473684,0.510892578066125,1014.8342245989305,0.015789473684210527,0.893048128342246,20.951871657754012,206,0.09819548872180459,0.2295121417632903,0.3194866076207449,20.621052631578948,1,0.07564488381746855,0.20632568598824916,-0.7263956603506828,0.11926847131442027,0.5522793020066274,120.5888574506396,0.44772069799337255,0.5144256195157605,0.09473684210526316,0.3390733711604581,83.75623995266544,0.03948876258201504,0.10476190476190476,-0.00007590040518595341,-1.0231779378278083,0,9.5,0.007072796636933311,0.5522793020066277,0.9763078523678972
Academic Baseline-run-005,,46,3291,0.08780487804878048,0.06250295702066379,12035.4681440333,1.7900671699985302,210,211,0.2890995260663507,0.5477328666806656,1013.0975609756098,0.02843601895734597,0.9121951219512195,17.024390243902438,206,0.07876325885804558,0.25223086369218173,0.34798891243037994,16.540284360189574,1,0.06250295702066382,0.2026680877649782,-0.7202603112079445,0.1213258209558642,0.5596838105279318,118.54400466758315,0.4403161894720682,0.5253133481981858,0.0995260663507109,0.3781119751999903,63.208975018139924,0.04016993331090783,0.10476190476190476,0.0001309175272358474,-1.0590360868101636,0,10.549999999999999,0.006406553094618038,0.559683810527932,0.9749957017147235
Academic Baseline-run-006,,47,3220,0.07766990291262135,0.06124963887242449,12030.280623047152,1.1697328121883825,210,211,0.26066350710900477,0.5245841886264855,1007.6844660194175,0.023696682464454975,0.9223300970873787,16.398058252427184,206,0.07623561272850372,0.26758859849445993,0.37118995505732877,16.009478672985782,1,0.06124963887242453,0.20338438928691682,-0.6893120938418715,0.11904733088094246,0.5704729998535283,120.81286139942108,0.4295270001464717,0.5317203894736983,0.11374407582938388,0.3782355431198907,67.74774053269213,0.03941554489104734,0.09523809523809523,0.00011840893607314266,-1.1052672352756807,0,10.549999999999999,0.006308712803859722,0.5704729998535281,0.97359938355258
Academic Baseline-run-007,,48,3391,0.1050228310502283,0.08813106586539335,12028.914944927084,1.128526787716261,210,223,0.452914798206278,0.5263857803398515,1016.62100456621,0.017937219730941704,0.8949771689497716,23.598173515981735,206,0.11035660901131764,0.21428387144331418,0.3414634470374225,23.17488789237668,1,0.08813106586539335,0.19785803702643245,-0.7204126268351081,0.1381930004842459,0.5343998004132544,104.07508799499533,0.4656001995867456,0.4897289472641076,0.04932735426008968,0.3521937265323723,58.59003511612482,0.04529696592245409,0.1619047619047619,0.0000015453341581034215,-1.1066146225901046,0,11.15,0.009650351712260571,0.5343998004132544,0.9833336857050003
Academic Baseline-run-009,,50,3068,0.11224489795918367,0.07350001282749512,12030.258574565818,1.3788696398885631,210,201,0.3333333333333333,0.5352766741505997,1063.4591836734694,0.024875621890547265,0.8877551020408163,20.03061224489796,206,0.09301113480217967,0.23317808019794775,0.335888717926075,19.53233830845771,1,0.07350001282749508,0.18482827108256847,-0.7203813969292587,0.12053138392754185,0.5527366044820471,119.32534263720407,0.4472633955179529,0.5308053523392221,0.0845771144278607,0.3294687892550582,63.05814563012784,0.03950783303944909,0.10952380952380952,-0.00002329836582815923,-1.4463441366268746,0,10.05,0.0072030012570945216,0.5527366044820472,0.9762128155023162
Academic Baseline-run-012,,53,3151,0.07692307692307693,0.0645123894519002,12029.799974483838,2.8873753851041766,210,212,0.2830188679245283,0.4849621164204528,1008.2788461538462,0.018867924528301886,0.9230769230769231,17.29326923076923,206,0.08079514824797843,0.24090578127275375,0.33556819874523997,16.96698113207547,1,0.0645123894519002,0.19140625638975226,-0.7203920561443949,0.1223603029448399,0.5552663508876614,117.54178716093845,0.4447336491123386,0.4900505576102509,0.09433962264150944,0.3387528877123133,81.5300541018274,0.04051244137869669,0.10952380952380952,-0.000022008720003207253,-1.2189029097637667,0,10.6,0.006709288502997621,0.5552663508876614,0.9766389846267458
