run_id,sweep_value,seed,duration_ms,Proposal Pass Rate,Average Turnout,Quorum Reach Rate,Proposal Rejection Rate,Final Gini,Final Treasury,Whale Influence,Governance Capture Risk,Voter Participation Rate,Unique Voter Count,Delegate Concentration,Single Entity Control,Collusion Threshold,Treasury Growth Rate
Realistic Baseline-run-012,,53,6570,0,0.01770820376462265,0.10256410256410256,1,0.6970253153778989,12068.92624220478,0.02330923054065834,0.3001361084003851,0.032583289726146845,185,0.3260302718814632,0.029420303081776764,0.09047619047619047,-0.7194885530685147
Realistic Baseline-run-013,,54,6682,0,0.017194180891153207,0.08996539792387544,1,0.7023206229229315,12083.286313850876,0.01800243272301133,0.2912012469517123,0.03117482287032458,168,0.3059492135603599,0.030027418275293472,0.09047619047619047,-0.7193593008831873
Realistic Baseline-run-014,,55,6679,0,0.01875766474433865,0.15384615384615385,1,0.6949522192888957,12071.30727146513,0.01998084895677854,0.29379800168857595,0.03327838827838825,172,0.32731871182446565,0.030214980902727888,0.09523809523809523,-0.6880918551467945
Realistic Baseline-run-015,,56,6950,0,0.017672945586890556,0.15671641791044777,1,0.6944920386214803,11577.05077595597,0.017535603260127743,0.2867673972565948,0.03214285714285711,173,0.35206165639051235,0.03005227683025158,0.09523809523809523,-0.7457393318259666
Realistic Baseline-run-016,,57,7032,0,0.019302734943084453,0.12915129151291513,1,0.6950879340562055,10818.420150418156,0.01955684419553778,0.3172718340496422,0.03375505183623262,172,0.34030099637568867,0.03209838827513788,0.09047619047619047,-0.7266292035992457
Realistic Baseline-run-017,,58,6524,0,0.02082098173510372,0.13970588235294118,1,0.6923969969854067,12069.22109600791,0.022457474003324283,0.29601399744677165,0.03602941176470587,170,0.30539264084200657,0.029586598292863274,0.09523809523809523,-0.6882522725027002
Realistic Baseline-run-018,,59,6390,0,0.014905157651498375,0.07272727272727272,1,0.7003608960569303,12071.75332931523,0.013920637340956983,0.35088986250935705,0.026199134199134173,176,0.3727059727831492,0.03199038518651465,0.09047619047619047,-0.6881828288688544
Realistic Baseline-run-019,,60,6360,0,0.014391299301830621,0.0708955223880597,1,0.6983378349965694,12066.156934122788,0.01189837157682695,0.35298469148352973,0.025319829424307008,173,0.41078492603269773,0.031128471328275238,0.09047619047619047,-0.719441410402695
Realistic Baseline-run-020,,61,6565,0,0.0172653974096384,0.11619718309859155,1,0.6987119458829807,11895.75124586049,0.019736327237788773,0.3006309321181029,0.0316901408450704,172,0.30632403536985714,0.030167513187406313,0.09047619047619047,-0.7263317537785717
Realistic Baseline-run-021,,62,6641,0,0.015796747762220655,0.09333333333333334,1,0.6985196413219552,12072.925674139591,0.015000174323677161,0.34646907058668314,0.026825396825396794,179,0.36622050322610816,0.03242854445421129,0.09047619047619047,-0.7193839091017543
Realistic Baseline-run-022,,63,6654,0,0.01617699364215662,0.09124087591240876,1,0.70091098360787,11095.953884422128,0.01533987376894608,0.34065519711933384,0.028901633646159164,170,0.34438249947681404,0.031321412097212176,0.09047619047619047,-0.7502370693385428
Realistic Baseline-run-023,,64,6329,0,0.021523773007456164,0.15555555555555556,1,0.694938029155719,12075.999009823288,0.025084034253136777,0.28663886814085254,0.03809523809523808,172,0.2915539639506547,0.030922275291005503,0.09523809523809523,-0.7192363638967677
Realistic Baseline-run-024,,65,7137,0,0.019093602903481836,0.1180327868852459,1,0.7000770233699825,12070.033076740794,0.019343420004278043,0.28782967442471785,0.03425448868071817,175,0.310088280555417,0.03281383064200983,0.09047619047619047,-0.7264149108343542
Realistic Baseline-run-025,,66,6786,0,0.01844060967039797,0.12186379928315412,1,0.6964520129874818,11144.202233996915,0.021058039617929233,0.30079701986852914,0.032548216419184144,179,0.30039212329430137,0.02949159504912744,0.09523809523809523,-0.7181116479598497
Realistic Baseline-run-026,,67,6575,0,0.017923023963541698,0.11787072243346007,1,0.6985485025605229,10942.332176867872,0.04135378040636811,0.3227202684464931,0.03230128553322467,177,0.32145808675105636,0.030074598728214802,0.09047619047619047,-0.6884033512725337
Realistic Baseline-run-027,,68,6790,0,0.01578388758342883,0.1037037037037037,1,0.6986137859538093,12072.528570008975,0.016649199896697626,0.3472754746639317,0.02774250440917105,168,0.35442382965317076,0.031570821257486816,0.09047619047619047,-0.6881727584055817
Realistic Baseline-run-028,,69,6898,0,0.018930218831189585,0.10833333333333334,1,0.6960460029261302,12080.000598025174,0.018150972390456734,0.29611856676462633,0.03345238095238092,175,0.3104746577551705,0.03216603692837254,0.09047619047619047,-0.7194110783342951
Realistic Baseline-run-029,,70,6480,0,0.015983526493860922,0.07692307692307693,1,0.7002020307723229,11348.539094264119,0.017539793211396086,0.3004052950471937,0.02953537690379793,185,0.3305195417431182,0.029879920243046372,0.09047619047619047,-0.7332255593209105
Realistic Baseline-run-030,,71,6651,0,0.017186839662846665,0.08960573476702509,1,0.6992720129031105,12071.811530246541,0.018120959134441558,0.29415166440292223,0.030977982590885796,176,0.30670691962923197,0.0305358423596358,0.09047619047619047,-0.688064076869431
Realistic Baseline-run-031,,72,7013,0,0.017692918985958008,0.1245674740484429,1,0.696481721829195,11492.237009098448,0.018686241116615654,0.3193548899146921,0.030696984676223407,172,0.34604613708173676,0.029502187581850074,0.09523809523809523,-0.6963388446260242
Realistic Baseline-run-032,,73,6748,0,0.02385855264610332,0.15734265734265734,1,0.6986186787236923,12072.49833633683,0.030323425180293833,0.24706476171713612,0.0438061938061938,168,0.22894321805502077,0.030694758670761366,0.09047619047619047,-0.6883310814987346
Realistic Baseline-run-033,,74,5944,0,0.02188891748044339,0.16342412451361868,1,0.6932257890132041,11546.667050593804,0.021520439108061465,0.2908754168860915,0.03824346859366313,168,0.26885624294468935,0.030076006846375753,0.09523809523809523,-0.7051065398751051
Realistic Baseline-run-034,,75,5863,0,0.01676497527615978,0.099601593625498,1,0.6972525799998628,12069.260753711256,0.01788049492733347,0.30615967415893747,0.03008916714095994,168,0.3251910671016407,0.028736876627076937,0.09047619047619047,-0.7194539833928071
Realistic Baseline-run-035,,76,5865,0,0.019976225677952503,0.12133891213389121,1,0.6974786149125594,12073.55768197059,0.021063987386211784,0.3075068881430032,0.03630205220163377,168,0.31435952954083896,0.031081324874541124,0.09047619047619047,-0.6882530708229517
Realistic Baseline-run-036,,77,5941,0,0.025363638361484805,0.15267175572519084,1,0.6962281377593211,11192.816402088976,0.027409974982228847,0.24764085347982498,0.04589240276263174,169,0.23945773712425772,0.03014788103911739,0.09047619047619047,-0.743604259088988
Realistic Baseline-run-037,,78,6001,0,0.014276072032214364,0.10431654676258993,1,0.7038184840310302,12071.226125636389,0.015500657955644679,0.3440277879755007,0.025916409729359345,174,0.3918677398156947,0.03082088362340064,0.09047619047619047,-0.7194369260503017
Realistic Baseline-run-038,,79,5790,0,0.016822843364403785,0.1166077738515901,1,0.6954639003833458,11390.414819315261,0.01628684795817178,0.2967064920080555,0.028992091536261127,170,0.30802056682369483,0.03323778480333092,0.09523809523809523,-0.7112796985294825
Realistic Baseline-run-039,,80,5826,0,0.0188778994675053,0.10861423220973783,1,0.699215306765403,12087.526992959261,0.022799578626420045,0.27968951151957344,0.03397538790797216,168,0.2756657290406618,0.029847635801618463,0.09047619047619047,-0.6966826013519817
Realistic Baseline-run-040,,81,5939,0,0.015802183073763184,0.09310344827586207,1,0.6951234013802674,12069.114742020673,0.01689049906453367,0.3004269796844816,0.026600985221674853,170,0.32440280069796207,0.02934031902073907,0.09523809523809523,-0.7194916759036821
Realistic Baseline-run-041,,82,5711,0,0.013257246980146914,0.08679245283018867,1,0.70254548242375,12070.992907804135,0.013148848288425762,0.3373218345519733,0.023953279424977516,173,0.3765894593574257,0.02990501032607665,0.09047619047619047,-0.7194371955474808
Realistic Baseline-run-042,,83,5383,0,0.017748840252677714,0.12698412698412698,1,0.6906942977677815,12071.49974288611,0.019990783424936938,0.2932178080547915,0.030593348450491286,169,0.3074672200365381,0.03148512734375357,0.09523809523809523,-0.7194661270591232
Realistic Baseline-run-043,,84,5773,0,0.02151825699024399,0.12857142857142856,1,0.6906937768848713,11379.3906741446,0.02020811681158244,0.2992345227165019,0.03600340136054419,172,0.2980991047867076,0.03010286917650231,0.09523809523809523,-0.7308458750358712
Realistic Baseline-run-044,,85,5820,0,0.02501836536004641,0.16791044776119404,1,0.6862667101184263,11512.18203454228,0.025544164179501987,0.2655251128426427,0.043869936034115126,188,0.25367444512947096,0.029186796910179086,0.09523809523809523,-0.7011755948098757
Realistic Baseline-run-045,,86,5603,0,0.015650087859371317,0.1124031007751938,1,0.694350681386682,12071.433380632632,0.013794790387934136,0.3404946711091022,0.02646733111849389,173,0.3789224672949671,0.02988706621647857,0.09523809523809523,-0.7228715293613095
Realistic Baseline-run-046,,87,5795,0,0.018511614855114045,0.10545454545454545,1,0.6965210080838513,12072.96348795766,0.022251588896977603,0.27815640300638383,0.03442424242424241,171,0.29932133756336765,0.032545266641957796,0.09047619047619047,-0.6882138471943621
Realistic Baseline-run-047,,88,5864,0,0.019757092255195736,0.11481481481481481,1,0.6931318034815783,12068.413692973296,0.019417427696891348,0.28987110813886974,0.03386243386243384,174,0.3008220595553054,0.030328877413312003,0.09523809523809523,-0.719477648592583
Realistic Baseline-run-048,,89,6065,0,0.018021678956262707,0.13758389261744966,1,0.7027601695507086,12077.338022056374,0.023647969007405237,0.2876140172510955,0.03373282198785553,169,0.28978066334227987,0.02969577522345409,0.09047619047619047,-0.7192863358516778
Realistic Baseline-run-049,,90,5894,0,0.018664105020916234,0.1111111111111111,1,0.6968651728777828,11730.113196758186,0.02078114935565304,0.2983489730023255,0.033492063492063476,178,0.295383939756264,0.030432950989402324,0.09047619047619047,-0.7069286217609455
Realistic Baseline-run-050,,91,5510,0,0.017142248365142755,0.1087866108786611,1,0.6950663446346677,12082.988765390863,0.018580006643926807,0.32200655608106765,0.03114166168559471,172,0.3275629902309366,0.03179719473318156,0.09047619047619047,-0.7200366221120018
Realistic Baseline-run-051,,92,5454,0,0.015021483062074636,0.0851063829787234,1,0.6964322842544366,12076.33266380716,0.014312793506018008,0.33182403104222924,0.0274366767983789,171,0.3681498886662197,0.03031833448552154,0.09047619047619047,-0.7193718528218565
Realistic Baseline-run-052,,93,5956,0,0.020001127129512516,0.12639405204460966,1,0.6970064679782351,12073.651246121626,0.02351096652657381,0.26796373031845505,0.035581518852894296,178,0.2883371386236116,0.02969046763608679,0.09047619047619047,-0.6882683007301549
Realistic Baseline-run-053,,94,6263,0,0.014101773649062148,0.07272727272727272,1,0.7002453018765571,12072.478767551707,0.01399453443128116,0.3437968611129689,0.025090909090909067,173,0.3828349868253259,0.030064322342021728,0.09047619047619047,-0.6883525474377795
Realistic Baseline-run-054,,95,6253,0,0.019590416843224788,0.11071428571428571,1,0.6971092795743865,12071.646462759538,0.02145138878558811,0.2897132621656523,0.03566326530612244,169,0.2762544468336797,0.030115686745397982,0.09047619047619047,-0.6884779455876159
Realistic Baseline-run-055,,96,6450,0,0.016335757986711105,0.10726643598615918,1,0.695097266418315,12070.621987206217,0.016431547973901284,0.36486226754686957,0.028225407810182863,181,0.3880593789014719,0.029194929942442698,0.09523809523809523,-0.6882864204437472
Realistic Baseline-run-056,,97,6211,0,0.016990062008413073,0.10320284697508897,1,0.7001564435908556,12068.4750263901,0.015977326806787224,0.29156460813396695,0.029977969835621055,172,0.3411274789000556,0.02949926996720869,0.09047619047619047,-0.6883180524034155
Realistic Baseline-run-057,,98,6127,0,0.013060630803938834,0.08118081180811808,1,0.7026757813467948,11045.41127409806,0.011104392805729122,0.38067619042562983,0.023229660868037235,175,0.42048715071711545,0.030566493269409162,0.09047619047619047,-0.7480714495669192
Realistic Baseline-run-058,,99,5767,0,0.018535868300373525,0.1067193675889328,1,0.698337988017057,12072.945486315857,0.022678072529782423,0.2853266088357752,0.033314511575381116,171,0.29511900134142827,0.03212433134859993,0.09047619047619047,-0.7192939134014282
Realistic Baseline-run-059,,100,5890,0,0.017531061545479978,0.1198501872659176,1,0.7003460573368063,12079.79292475728,0.018761241670154253,0.3269713031293041,0.03229891207419294,170,0.32591501869154255,0.02931924264037256,0.09047619047619047,-0.6884047615690576
Realistic Baseline-run-060,,101,5981,0,0.01555631306168657,0.07392996108949416,1,0.702223363517404,10822.224319814863,0.016103478184799205,0.32481716353841916,0.027552343894756325,171,0.33481162588830604,0.02974334031954268,0.09047619047619047,-0.7248185022904572
Realistic Baseline-run-061,,102,6402,0,0.025263268091575104,0.15827338129496402,1,0.6997069634942554,12084.617680227104,0.03418853999533668,0.26258585369241444,0.0473621103117506,181,0.24770302695916055,0.030081930386858916,0.09047619047619047,-0.6880636573214158
Realistic Baseline-run-062,,103,6231,0,0.020513873331994635,0.12043795620437957,1,0.6944041665142455,11353.264416858203,0.021787888164145366,0.2938409862775127,0.035801181786583224,175,0.2956148033772665,0.030742946448137295,0.09523809523809523,-0.7514144569624768
Realistic Baseline-run-063,,104,6512,0,0.016756217374037766,0.11827956989247312,1,0.696913331464289,11388.060428997593,0.015716055536093246,0.3203691714647265,0.029458952039597173,173,0.3635731681536672,0.03114910230574449,0.09047619047619047,-0.7474423536522719
Realistic Baseline-run-064,,105,6461,0,0.01720807168048064,0.11971830985915492,1,0.6953243181851139,11850.3830568143,0.018526102124435527,0.31820506887117006,0.03016431924882626,185,0.3163896567414476,0.03095413400435983,0.09523809523809523,-0.7338315112811775
Realistic Baseline-run-065,,106,6246,0,0.015706394556193135,0.0847457627118644,1,0.6967014034149834,12069.637187069975,0.014545903478054654,0.347608336622957,0.026795803066989483,176,0.37402378595905506,0.03024698342837692,0.09523809523809523,-0.6882643888307417
Realistic Baseline-run-066,,107,6204,0,0.02131641328171985,0.17132867132867133,1,0.6953339585861285,12070.874592660724,0.02419117700066812,0.29543663901794925,0.03799533799533797,186,0.3285503146217664,0.02955749007960017,0.09523809523809523,-0.6882968067796112
Realistic Baseline-run-067,,108,5856,0,0.019497824970655844,0.12096774193548387,1,0.688663878650497,11611.569059400372,0.03784740789325456,0.2974956444852826,0.032738095238095205,169,0.3051271435396066,0.028433472774245284,0.09523809523809523,-0.688337394651659
Realistic Baseline-run-068,,109,6158,0,0.01762957475758037,0.10077519379844961,1,0.7006710603892239,12074.04107342829,0.020394689077221324,0.3008050160334611,0.03242894056847544,173,0.30091876332748974,0.030812836556550476,0.09047619047619047,-0.7009231422604005
Realistic Baseline-run-069,,110,6097,0,0.017885256660682303,0.1039426523297491,1,0.7017038602572685,11232.351364211807,0.02032880170556224,0.3041763798025248,0.032309267793138745,174,0.3297723261111282,0.03149789332768511,0.09047619047619047,-0.7342476496605143
Realistic Baseline-run-070,,111,6008,0,0.014423284390948954,0.09652509652509653,1,0.6964388497382907,12069.835693615307,0.014124016036943058,0.3533427802455938,0.025022982165839282,171,0.3955585838078488,0.02932658452794072,0.09047619047619047,-0.6882765565632811
Realistic Baseline-run-071,,112,6156,0,0.021237599313693026,0.12734082397003746,1,0.6997055927226346,12072.622394547878,0.023558873799538336,0.3210305491279832,0.039004815409309765,189,0.304075062622888,0.029884196983095426,0.09047619047619047,-0.6882727851850539
Realistic Baseline-run-072,,113,5932,0,0.017422249770388896,0.1037037037037037,1,0.6978432114775628,12072.888442283878,0.02136965790214932,0.3047701045818037,0.031622574955908256,174,0.3173498303179977,0.03183864181745756,0.09047619047619047,-0.7194179082841812
Realistic Baseline-run-073,,114,5766,0,0.016330371785873123,0.09191176470588236,1,0.7010705768148802,11056.562802364631,0.018700853828197642,0.2938267626755012,0.029411764705882328,175,0.3306742630197198,0.02960099783553971,0.09047619047619047,-0.7365174328901307
Realistic Baseline-run-074,,115,5685,0,0.020339026923206344,0.11787072243346007,1,0.6944695709301305,12070.903212371486,0.02361355020872765,0.26015976240504674,0.03613977910555854,171,0.3056090368461565,0.029766323294081253,0.09523809523809523,-0.719437908620221
Realistic Baseline-run-075,,116,5624,0,0.014685946074224798,0.09027777777777778,1,0.6999584212430607,12072.305675185897,0.014148189354655817,0.3140399873714426,0.02531415343915342,168,0.33439195750954676,0.03098996776413209,0.09047619047619047,-0.719446332515327
Realistic Baseline-run-076,,117,5361,0,0.014733531276118159,0.09737827715355805,1,0.6958730457881479,12065.705425467935,0.014705326956306681,0.3195128745360769,0.025700017834849275,172,0.3524728866822803,0.029063639814652684,0.09047619047619047,-0.7000527939674134
