run_id,sweep_value,seed,duration_ms,Proposal Pass Rate,Proposal Rejection Rate,Governance Capture Risk,Single Entity Control,Avg Time to Decision,Proposal Abandonment Rate,Whale Influence,Delegate Concentration,Collusion Threshold,Avg Margin of Victory,Voter Participation Rate,Average Turnout,Quorum Reach Rate,Total Proposals,Governance Overhead,Final Treasury
Bicameral Attack Resistance-0_5-run-085,0.5,126,1036,0.6956521739130435,0.30434782608695654,0.5046448082094879,0.025,18.554347826086957,0.031578947368421054,0.4519944048847523,0.49603855306277417,0.1,0.357534519561571,0.3568922305764411,0.3156588261166985,1,95,77.3913043478261,5842.088044200246
Bicameral Attack Resistance-0_5-run-090,0.5,131,941,0.7311827956989247,0.26881720430107525,0.5142237724993803,0.025003125390673835,18.849462365591396,0.010638297872340425,0.4595476584288753,0.4952039967805406,0.09523809523809523,0.3399833748984421,0.36170212765957427,0.3206687472894471,1,94,76.7741935483871,5844.641611911347
Bicameral Attack Resistance-0_5-run-091,0.5,132,895,0.7435897435897436,0.2564102564102564,0.5154279620323576,0.025,19.115384615384617,0.037037037037037035,0.43062368750352353,0.4782819980045141,0.1,0.34937327365395726,0.35837742504409165,0.3110412533180088,1,81,78.15384615384616,5971.548274481299
Bicameral Attack Resistance-0_5-run-092,0.5,133,898,0.8,0.2,0.5130733460579916,0.025,17.555555555555557,0.0425531914893617,0.4523895965039426,0.49185299201557464,0.1,0.3980629003483472,0.3642857142857141,0.32335383899922127,1,94,79.9,13882.467288010914
Bicameral Attack Resistance-0_5-run-095,0.5,136,996,0.7469879518072289,0.25301204819277107,0.5155554142570064,0.025003125390673835,17.373493975903614,0.056818181818181816,0.43986407334752325,0.49104359128884895,0.09523809523809523,0.35588094181594054,0.35275974025974016,0.3031955803632294,1,88,78.5421686746988,4871.720677327696
Bicameral Attack Resistance-0_5-run-094,0.5,135,981,0.7368421052631579,0.2631578947368421,0.5055163271526945,0.025009378516943855,18.05263157894737,0.04040404040404041,0.4334017453593063,0.49697698592271766,0.09523809523809523,0.33745126555431204,0.36445406445406425,0.3171874656521121,1,99,79.7578947368421,7644.807011171787
Bicameral Attack Resistance-0_5-run-099,0.5,140,849,0.8125,0.1875,0.5156280400237029,0.025,18.5875,0.047619047619047616,0.44994850456987384,0.4992640688110688,0.1,0.3132740479514143,0.3578231292517007,0.3135567504795938,1,84,78.9,10205.988167682644
Bicameral Attack Resistance-0_5-run-096,0.5,137,965,0.782608695652174,0.21739130434782608,0.4933347586455824,0.025,19.891304347826086,0.041666666666666664,0.43845845334803984,0.4834489173811181,0.1,0.34410201627341197,0.35719246031746027,0.3124252868014923,1,96,78.27173913043478,6977.436403682616
Bicameral Attack Resistance-0_5-run-093,0.5,134,1008,0.7142857142857143,0.2857142857142857,0.5045675196672068,0.025006251562890724,18.132653061224488,0.0297029702970297,0.44911240580041156,0.4856610587711465,0.09523809523809523,0.303954144572152,0.35530410183875516,0.307915022994538,1,101,76.89795918367346,5132.819220751866
Bicameral Attack Resistance-0_5-run-098,0.5,139,886,0.7325581395348837,0.26744186046511625,0.5270177413339747,0.025003125390673835,17.093023255813954,0.022727272727272728,0.4334756484119995,0.49813034148574686,0.09523809523809523,0.33723464106814904,0.35995670995670986,0.31542329362582966,1,88,77.34883720930233,13028.493450737753
Bicameral Attack Resistance-0_5-run-097,0.5,138,1027,0.7327586206896551,0.2672413793103448,0.504244141522225,0.025,18.525862068965516,0.025210084033613446,0.44775391950516075,0.4872077942209047,0.1,0.35800055873454706,0.36630652260904323,0.31822564960121547,1,119,78.91379310344827,6020.838533936522
Bicameral Attack Resistance-0_5-run-100,0.5,141,951,0.7263157894736842,0.2736842105263158,0.5045601608937609,0.025003125390673835,18.74736842105263,0.05,0.44671528612681016,0.4940049870324584,0.09523809523809523,0.3572910818592803,0.36095238095238075,0.3138012398486016,1,100,79.78947368421052,10630.717487364502
Bicameral Attack Resistance-0_55-run-001,0.55,142,955,0.8260869565217391,0.17391304347826086,0.5165634965824365,0.025,17.869565217391305,0.031578947368421054,0.44915545260425616,0.5047487826203473,0.1,0.3448927137149262,0.35754385964912266,0.31698937275168404,1,95,77.53260869565217,12634.117720894552
Bicameral Attack Resistance-0_55-run-003,0.55,144,892,0.7717391304347826,0.22826086956521738,0.5132678815971685,0.025,18.91304347826087,0.031578947368421054,0.4544761164557529,0.5031024462234459,0.1,0.34882476785654387,0.35303258145363403,0.31331904690711543,1,95,76.55434782608695,15464.03167213148
Bicameral Attack Resistance-0_55-run-006,0.55,147,854,0.6781609195402298,0.3218390804597701,0.506718186166101,0.025,18.183908045977013,0.03333333333333333,0.4570740192908697,0.49613056741744677,0.1,0.3390168810888388,0.3609523809523809,0.3258550818753313,0.9888888888888889,90,78.41379310344827,6035.0876513742705
Bicameral Attack Resistance-0_55-run-004,0.55,145,966,0.75,0.25,0.523320282655799,0.025,18.863636363636363,0.011235955056179775,0.46253910295315726,0.4992073180373066,0.1,0.39485993600354835,0.35698234349919733,0.3162316793751976,1,89,75.81818181818181,13228.338875298381
Bicameral Attack Resistance-0_55-run-002,0.55,143,1013,0.7087378640776699,0.2912621359223301,0.5148647015506232,0.025,18.844660194174757,0.09649122807017543,0.4422235067100949,0.4825415600086276,0.1,0.3336715711611209,0.3541353383458647,0.30812726374005467,0.9912280701754386,114,82.31067961165049,8702.681327941571
Bicameral Attack Resistance-0_55-run-008,0.55,149,1026,0.7757009345794392,0.22429906542056074,0.5026347690216981,0.025,18.934579439252335,0.044642857142857144,0.44221140631517236,0.48851730100368085,0.1,0.35814710437989655,0.3550170068027208,0.3143623127694947,1,112,78.03738317757009,4722.524778168112
Bicameral Attack Resistance-0_55-run-007,0.55,148,940,0.7391304347826086,0.2608695652173913,0.5077032963464446,0.025,17.706521739130434,0.02127659574468085,0.4319084304728459,0.5020309193958473,0.1,0.35067814099586925,0.3619554204660586,0.3178578488295921,1,94,77.66304347826087,19657.774665809793
Bicameral Attack Resistance-0_55-run-005,0.55,146,1017,0.7523809523809524,0.24761904761904763,0.5183183226740288,0.025,18.742857142857144,0.018691588785046728,0.4523298016633131,0.4878010750777416,0.1,0.34034939606983466,0.36003560302625703,0.32330859530946543,1,107,77.04761904761905,23332.958992430362
Bicameral Attack Resistance-0_55-run-009,0.55,150,1054,0.782608695652174,0.21739130434782608,0.4923369943565271,0.025,17.02173913043478,0.041666666666666664,0.4522548137858699,0.48386288737694183,0.1,0.3716289116073707,0.3599702380952378,0.3105433803390874,1,96,78.8804347826087,11869.198272180482
Bicameral Attack Resistance-0_55-run-010,0.55,151,957,0.7395833333333334,0.2604166666666667,0.5003929332638248,0.025,17.114583333333332,0.02040816326530612,0.45483121105871316,0.4923300320927875,0.1,0.34583727594508784,0.3606413994169096,0.3217727073717946,1,98,77.3125,14513.516343938834
Bicameral Attack Resistance-0_55-run-011,0.55,152,951,0.7553191489361702,0.24468085106382978,0.5064264420469519,0.025,17.30851063829787,0.050505050505050504,0.4323353926433818,0.4855838028235816,0.1,0.3667122520899512,0.3447811447811447,0.3083864698054597,0.98989898989899,99,76.25531914893617,63578.499999998545
Bicameral Attack Resistance-0_55-run-012,0.55,153,939,0.7708333333333334,0.22916666666666666,0.5175558275495808,0.025003125390673835,17.802083333333332,0.02040816326530612,0.44544204616218913,0.5015473474519621,0.09523809523809523,0.3392021436783081,0.36389698736637494,0.3174248148752809,1,98,78.01041666666667,8441.08020328457
Bicameral Attack Resistance-0_55-run-016,0.55,157,915,0.8314606741573034,0.16853932584269662,0.5342167945330805,0.025,18.202247191011235,0.02197802197802198,0.4464417791473146,0.516928517334548,0.1,0.338925793481058,0.36085818942961795,0.3247202219035409,1,91,77.48314606741573,12288.857393970811
Bicameral Attack Resistance-0_55-run-013,0.55,154,936,0.7415730337078652,0.25842696629213485,0.5059489904168754,0.025,18.123595505617978,0,0.43845750181634624,0.4921708911192499,0.1,0.32728180897039655,0.36377742108079175,0.32360642572573095,1,89,76.3932584269663,12820.891682910986
Bicameral Attack Resistance-0_55-run-014,0.55,155,1089,0.7211538461538461,0.27884615384615385,0.512818158226698,0.025,18.71153846153846,0.018867924528301886,0.4399725602599706,0.4905070840683037,0.1,0.30626419271430244,0.360871518418688,0.313499213161715,1,106,77.24038461538461,6440.52648371679
Bicameral Attack Resistance-0_55-run-019,0.55,160,1026,0.7368421052631579,0.2631578947368421,0.5111371150083309,0.025,18.926315789473684,0.06862745098039216,0.44859927952887274,0.4964562938942529,0.1,0.3375737329895235,0.36059757236227824,0.3213955095176988,0.9901960784313726,102,81.30526315789474,4942.922205310745
Bicameral Attack Resistance-0_55-run-015,0.55,156,1052,0.6637168141592921,0.336283185840708,0.4813670350427367,0.025,17.504424778761063,0.017391304347826087,0.4419189796485599,0.4725799668835175,0.1,0.30927575191727447,0.3580538302277433,0.3040663215614713,1,115,76.52212389380531,13777.529299640028
Bicameral Attack Resistance-0_55-run-017,0.55,158,1013,0.7474747474747475,0.25252525252525254,0.5006757846790454,0.025,18.363636363636363,0.05714285714285714,0.44970042371862956,0.49349387266321987,0.1,0.32224135691675826,0.35532879818594093,0.312639574333692,1,105,79.14141414141415,7064.605855728314
Bicameral Attack Resistance-0_55-run-018,0.55,159,975,0.6736842105263158,0.3263157894736842,0.5217400575204616,0.025,18.71578947368421,0.0594059405940594,0.45385844147193966,0.49423946494368876,0.1,0.2859439445928251,0.35063649222065046,0.3075031615233677,1,101,78.28421052631579,63686.49999999852
Bicameral Attack Resistance-0_55-run-020,0.55,161,1026,0.7570093457943925,0.24299065420560748,0.5029300406725781,0.025,18.177570093457945,0.05309734513274336,0.4464000647421525,0.5011036318072474,0.1,0.3331379586698724,0.3550779603876949,0.31479189696341175,1,113,78.74766355140187,9773.598671906706
Bicameral Attack Resistance-0_55-run-021,0.55,162,927,0.7058823529411765,0.29411764705882354,0.527169669159793,0.025,17.11764705882353,0.06593406593406594,0.463103342932818,0.5006727967483131,0.1,0.3515084175290574,0.3593406593406593,0.3264837624955089,1,91,80.78823529411764,12422.568860714491
Bicameral Attack Resistance-0_55-run-022,0.55,163,949,0.7654320987654321,0.2345679012345679,0.5125320469291827,0.025,17.493827160493826,0.05813953488372093,0.45860666074193024,0.49340240922367445,0.1,0.3597406138462044,0.3602436323366557,0.31461653862570244,1,86,80.32098765432099,12271.270560141213
Bicameral Attack Resistance-0_55-run-023,0.55,164,1011,0.8170731707317073,0.18292682926829268,0.5105650413368678,0.025,18.817073170731707,0.023809523809523808,0.45500099169605224,0.48811252525134474,0.1,0.34005675115837003,0.369331065759637,0.32376902068705704,1,84,79.45121951219512,10330.58845069102
Bicameral Attack Resistance-0_55-run-025,0.55,166,1035,0.7872340425531915,0.2127659574468085,0.48741173129105236,0.025003125390673835,20.0531914893617,0.06930693069306931,0.4416700146818698,0.4897636982702543,0.09523809523809523,0.34064793204865756,0.35313531353135313,0.31389032780717296,0.9801980198019802,101,79.68085106382979,10016.43181642392
Bicameral Attack Resistance-0_55-run-024,0.55,165,976,0.7549019607843137,0.24509803921568626,0.5041704218828391,0.025,18.38235294117647,0.05555555555555555,0.4290603602782498,0.4810706617319568,0.1,0.35347405412469673,0.34695767195767185,0.2978502919325266,0.9907407407407407,108,77.1470588235294,12919.90959669415
Bicameral Attack Resistance-0_55-run-026,0.55,167,955,0.8125,0.1875,0.516284347043121,0.025003125390673835,19.052083333333332,0.04950495049504951,0.4504136632776547,0.5070546715296659,0.09523809523809523,0.34387550836014413,0.35855728429985845,0.3163684324837682,1,101,79.21875,20928.87835421992
Bicameral Attack Resistance-0_55-run-029,0.55,170,959,0.7096774193548387,0.2903225806451613,0.49217137449126164,0.025,18.268817204301076,0.021052631578947368,0.4197044513677665,0.4888484780458771,0.1,0.3299381239036772,0.36335839598997466,0.3084585110850226,1,95,77.94623655913979,13760.421155175554
Bicameral Attack Resistance-0_55-run-027,0.55,168,1022,0.7263157894736842,0.2736842105263158,0.5010087229808633,0.025,19.13684210526316,0.010416666666666666,0.4553867061650942,0.49479028167938865,0.1,0.34853033355520174,0.3641865079365078,0.320527212987511,1,96,77.28421052631579,4756.229879676182
Bicameral Attack Resistance-0_55-run-028,0.55,169,1050,0.7692307692307693,0.23076923076923078,0.5054346105686826,0.025,18.25,0.037037037037037035,0.444111162607163,0.4937931428617306,0.1,0.3347361894676094,0.3529100529100528,0.30705240152114927,1,108,76.96153846153847,16383.938193158465
Bicameral Attack Resistance-0_55-run-030,0.55,171,929,0.7444444444444445,0.25555555555555554,0.5096480346730405,0.025,18.288888888888888,0.05263157894736842,0.44512456908481224,0.4898670916216094,0.1,0.32775745599287065,0.3517794486215537,0.3094287204854863,1,95,77.97777777777777,10520.422143403932
Bicameral Attack Resistance-0_55-run-031,0.55,172,971,0.8,0.2,0.5008234443172314,0.025,17.6,0.04040404040404041,0.43059781249662826,0.49333568570017133,0.1,0.36276413635128507,0.3533429533429533,0.30814758880547205,0.9797979797979798,99,77.32631578947368,13580.9840269501
Bicameral Attack Resistance-0_55-run-032,0.55,173,1003,0.75,0.25,0.5119672944435694,0.025,18.7,0.038461538461538464,0.44533904571766725,0.49014549203278857,0.1,0.30491369614755065,0.361172161172161,0.31780202674762226,1,104,78.88,36716.547497543346
Bicameral Attack Resistance-0_55-run-033,0.55,174,971,0.7640449438202247,0.23595505617977527,0.5152726183930836,0.025003125390673835,17.06741573033708,0.043010752688172046,0.44974672473369504,0.488594456356163,0.09523809523809523,0.3448348656454831,0.36072708653353813,0.321348045149643,0.989247311827957,93,79.15730337078652,4893.901298102064
Bicameral Attack Resistance-0_55-run-034,0.55,175,1031,0.7525773195876289,0.24742268041237114,0.5069873047720775,0.025,18.68041237113402,0.049019607843137254,0.4475754178313683,0.48129204060166514,0.1,0.31064367620406685,0.3647992530345469,0.316244337144383,1,102,80.55670103092784,14014.048101827288
Bicameral Attack Resistance-0_55-run-035,0.55,176,983,0.7176470588235294,0.2823529411764706,0.5147271752907306,0.025,17.435294117647057,0.06593406593406594,0.4517418927382387,0.49637512390568395,0.1,0.3151929112525512,0.354421768707483,0.30938582772453493,1,91,79.68235294117648,18650.84222440946
Bicameral Attack Resistance-0_55-run-039,0.55,180,916,0.7362637362637363,0.26373626373626374,0.5168364041784095,0.025,18.75824175824176,0.031914893617021274,0.4567069022346362,0.4923111032150026,0.1,0.352424928329324,0.35202634245187436,0.3111680568674889,1,94,76.36263736263736,7651.541320643463
Bicameral Attack Resistance-0_55-run-036,0.55,177,951,0.8085106382978723,0.19148936170212766,0.5143845516013457,0.025,18.52127659574468,0.030927835051546393,0.46681018616103775,0.49538219684744433,0.1,0.3570406169116463,0.3619538537064308,0.3282896862550429,1,97,78.43617021276596,9977.510072255585
Bicameral Attack Resistance-0_55-run-038,0.55,179,925,0.71,0.29,0.5005925978281461,0.025,18.07,0.009900990099009901,0.45133148504119797,0.4970935276315608,0.1,0.36126036092998753,0.3627062706270625,0.3176882886237391,1,101,76.93,26511.8443547844
Bicameral Attack Resistance-0_55-run-037,0.55,178,1053,0.7052631578947368,0.29473684210526313,0.5085714382198335,0.025,18.094736842105263,0.030612244897959183,0.44478403346950224,0.48682009854112396,0.1,0.33927056808450334,0.35388726919339153,0.30917007028401966,1,98,76.66315789473684,4577.916264480943
Bicameral Attack Resistance-0_55-run-040,0.55,181,894,0.8414634146341463,0.15853658536585366,0.508102560126242,0.025003125390673835,19.414634146341463,0.023809523809523808,0.4444299311112586,0.4779021409012608,0.09523809523809523,0.3654793753697249,0.36281179138321984,0.315779546045548,1,84,78.04878048780488,49987.14329999853
Bicameral Attack Resistance-0_55-run-041,0.55,182,895,0.7666666666666667,0.23333333333333334,0.5095582910139301,0.025009378516943855,18.5,0.0625,0.4414436492745894,0.49983218971145027,0.09523809523809523,0.34917411123475045,0.36071428571428554,0.32106144579516815,1,96,80.8,5170.464576154279
Bicameral Attack Resistance-0_55-run-042,0.55,183,998,0.7835051546391752,0.21649484536082475,0.5277271345464978,0.025,17.855670103092784,0.039603960396039604,0.42806082093126063,0.4959055836455144,0.1,0.3522445517500122,0.3568599717114568,0.30547175412152006,1,101,78.03092783505154,12016.45001326221
Bicameral Attack Resistance-0_55-run-047,0.55,188,870,0.6049382716049383,0.3950617283950617,0.5108790817970872,0.025,19.765432098765434,0.024096385542168676,0.4512629358001599,0.4959589514455313,0.1,0.30294866713270113,0.36655192197360864,0.3230931983148613,1,83,78.87654320987654,6272.836679904358
Bicameral Attack Resistance-0_55-run-045,0.55,186,878,0.7272727272727273,0.2727272727272727,0.5033349918490204,0.025003125390673835,18.954545454545453,0.03296703296703297,0.42061702237937,0.48346985385755065,0.09523809523809523,0.37032274010163363,0.3540031397174254,0.2983615197097934,1,91,76.875,13416.942832311657
Bicameral Attack Resistance-0_55-run-043,0.55,184,1089,0.6880733944954128,0.3119266055045872,0.5105614750762791,0.025,17.6697247706422,0.07627118644067797,0.4511263252315394,0.4914303407997248,0.1,0.35948919471782187,0.3543179983857947,0.3164405240490559,0.9915254237288136,118,80.55045871559633,63758.99999999854
Bicameral Attack Resistance-0_55-run-044,0.55,185,948,0.68,0.32,0.5050456769473906,0.025,19.01,0.02912621359223301,0.439712217759633,0.48596680069516485,0.1,0.3240884740325595,0.3580674988441978,0.3141570631866835,1,103,77.45,50137.79126339778
Bicameral Attack Resistance-0_55-run-048,0.55,189,882,0.7692307692307693,0.23076923076923078,0.5193183639589464,0.025,17.28205128205128,0.025,0.4568238748382137,0.4970994966801633,0.1,0.3580954257883782,0.3660714285714285,0.3206098599261764,1,80,78.84615384615384,7596.576537183946
Bicameral Attack Resistance-0_55-run-049,0.55,190,900,0.73,0.27,0.5110299251300396,0.025,19.25,0.009900990099009901,0.45066139787956994,0.5069744558041186,0.1,0.314589038797496,0.35662423385195635,0.31393774187131585,1,101,75.64,12257.024857815686
Bicameral Attack Resistance-0_55-run-050,0.55,191,882,0.7093023255813954,0.29069767441860467,0.5082255321774538,0.025,18.75581395348837,0.033707865168539325,0.44693250081987496,0.48574774235064994,0.1,0.32710340665697185,0.35735687533440336,0.3145850725410798,1,89,77.66279069767442,58577.529999998565
Bicameral Attack Resistance-0_55-run-046,0.55,187,1005,0.7757009345794392,0.22429906542056074,0.5082184992971844,0.025003125390673835,17.44859813084112,0.02727272727272727,0.42770487214191344,0.49058175922511393,0.09523809523809523,0.30789039133126755,0.3550649350649349,0.3164542416075741,1,110,76.65420560747664,14772.50624820732
Bicameral Attack Resistance-0_55-run-051,0.55,192,916,0.7422680412371134,0.25773195876288657,0.49907189982272343,0.025003125390673835,19.072164948453608,0.01020408163265306,0.4628166626077025,0.49902815225053504,0.09523809523809523,0.33042962615203536,0.3607871720116617,0.32822994847780906,1,98,76.54639175257732,7341.867129934864
Bicameral Attack Resistance-0_55-run-052,0.55,193,896,0.7551020408163265,0.24489795918367346,0.5147130695386498,0.025,18.153061224489797,0,0.4561510901595631,0.4882559556824162,0.1,0.312857126037055,0.36302235179786185,0.32027781576539166,1,98,76.23469387755102,19348.37454549779
Bicameral Attack Resistance-0_55-run-055,0.55,196,934,0.6477272727272727,0.3522727272727273,0.5091087237910947,0.025,17.454545454545453,0.07368421052631578,0.43243532338719004,0.4937639208623025,0.1,0.3524146114964766,0.3496240601503758,0.3032559402958499,0.9894736842105263,95,79.26136363636364,24090.526296481858
Bicameral Attack Resistance-0_55-run-056,0.55,197,964,0.7875,0.2125,0.5079531299253385,0.025,18.275,0.03614457831325301,0.42224101610291753,0.4832448584413128,0.1,0.3565804726873431,0.3550200803212851,0.30292208931272535,1,83,77.35,5100.42655253883
Bicameral Attack Resistance-0_55-run-054,0.55,195,934,0.8369565217391305,0.16304347826086957,0.4923585576850281,0.025,17.945652173913043,0.061224489795918366,0.44629021036638816,0.48761659212043734,0.1,0.3431438522995293,0.35651117589893083,0.3107577032724741,1,98,79.75,5698.939793104747
Bicameral Attack Resistance-0_55-run-057,0.55,198,916,0.7717391304347826,0.22826086956521738,0.5263525397228832,0.025,17.619565217391305,0.02127659574468085,0.44329490373028485,0.5061573439985197,0.1,0.3389841127578853,0.35724417426545085,0.31947008094788687,1,94,76.65217391304348,58567.02999999855
Bicameral Attack Resistance-0_55-run-053,0.55,194,993,0.7403846153846154,0.25961538461538464,0.5114677893761078,0.025002500250025,19.134615384615383,0.045871559633027525,0.4542274259157179,0.5004084386693993,0.09523809523809523,0.3365666571638377,0.35190039318479666,0.3103280169426484,0.9908256880733946,109,77.45192307692308,54248.86699999856
Bicameral Attack Resistance-0_55-run-058,0.55,199,951,0.7362637362637363,0.26373626373626374,0.5157868404620656,0.025,18.86813186813187,0.052083333333333336,0.4538548183370537,0.48984702757023285,0.1,0.3617031837749868,0.36011904761904745,0.3195087606083854,1,96,79.78021978021978,5153.179254665249
Bicameral Attack Resistance-0_55-run-060,0.55,201,946,0.7961165048543689,0.20388349514563106,0.5183282338514682,0.025,17.689320388349515,0.02830188679245283,0.44882888504626794,0.48860976644108356,0.1,0.3550604979484408,0.35920934411500427,0.3205088893854291,1,106,77.63106796116504,10627.789348120456
Bicameral Attack Resistance-0_55-run-059,0.55,200,995,0.7628865979381443,0.23711340206185566,0.537631054908344,0.025,18.4020618556701,0.01020408163265306,0.4430731110603465,0.4979791543465387,0.1,0.3396978576115416,0.3711856171039844,0.32734342925566606,1,98,78.75257731958763,7308.6526968992375
Bicameral Attack Resistance-0_55-run-061,0.55,202,905,0.8555555555555555,0.14444444444444443,0.5293693408260499,0.025,18.9,0.03225806451612903,0.438008877385694,0.49707283313945944,0.1,0.3930372050181522,0.3632360471070148,0.31366425219798766,1,93,78.82222222222222,13314.737714226896
Bicameral Attack Resistance-0_55-run-062,0.55,203,999,0.75,0.25,0.5043709414698528,0.025,18.456521739130434,0.041666666666666664,0.4369683081571454,0.4820080668476524,0.1,0.33055583214722956,0.3587301587301586,0.31227866022605016,1,96,78.6086956521739,17498.401551630082
Bicameral Attack Resistance-0_55-run-066,0.55,207,869,0.7439024390243902,0.25609756097560976,0.5125383799080055,0.025,18.378048780487806,0.023809523809523808,0.45732136755657776,0.49608354938712135,0.1,0.32501946525989334,0.3685374149659862,0.322766291720143,1,84,79.28048780487805,4795.414077235772
Bicameral Attack Resistance-0_55-run-064,0.55,205,955,0.651685393258427,0.34831460674157305,0.5260053211524757,0.025003125390673835,17.247191011235955,0.02197802197802198,0.45239670554446887,0.502845907263681,0.09523809523809523,0.3053958428800243,0.3671376242804813,0.3201957792742318,1,91,78.8314606741573,30410.127106144115
Bicameral Attack Resistance-0_55-run-065,0.55,206,896,0.7659574468085106,0.23404255319148937,0.5110312132644259,0.025,18.51063829787234,0.010526315789473684,0.44060066317482816,0.49251983309471864,0.1,0.34582543358010065,0.3633583959899749,0.32806586965879,1,95,77.11702127659575,43094.98272472051
Bicameral Attack Resistance-0_55-run-067,0.55,208,957,0.7362637362637363,0.26373626373626374,0.5145952897363686,0.025,18.516483516483518,0.021505376344086023,0.44963073210308574,0.493932548472426,0.1,0.3319983423874547,0.36528417818740383,0.3292644088856389,1,93,78.3956043956044,53641.518999998596
Bicameral Attack Resistance-0_55-run-063,0.55,204,1026,0.7475728155339806,0.2524271844660194,0.49344956649387717,0.025003125390673835,17.70873786407767,0.02830188679245283,0.45176739936670784,0.48559498436422976,0.09523809523809523,0.3284507322098194,0.36527403414195836,0.3152527894886522,1,106,78.94174757281553,10768.349312355132
Bicameral Attack Resistance-0_55-run-068,0.55,209,945,0.7865168539325843,0.21348314606741572,0.5065749330397927,0.025003125390673835,18.876404494382022,0.03260869565217391,0.4387740813041769,0.498144019710156,0.09523809523809523,0.35202529328587606,0.36278467908902673,0.32352380667500263,0.9891304347826086,92,78.75280898876404,16146.639202455142
Bicameral Attack Resistance-0_55-run-069,0.55,210,941,0.7311827956989247,0.26881720430107525,0.5052317601330166,0.025003125390673835,17.612903225806452,0.041237113402061855,0.4477635220444983,0.49546961523636085,0.09523809523809523,0.34481688357259926,0.3521354933726068,0.30902383877248546,1,97,77.12903225806451,11567.520806692613
Bicameral Attack Resistance-0_55-run-070,0.55,211,864,0.6962025316455697,0.3037974683544304,0.5194368658925004,0.025,16.848101265822784,0.05952380952380952,0.4203297209126094,0.4815071805352228,0.1,0.3336575135566708,0.346938775510204,0.2973055598997238,0.9880952380952381,84,77.46835443037975,58431.02999999856
Bicameral Attack Resistance-0_55-run-071,0.55,212,965,0.7708333333333334,0.22916666666666666,0.5124345850202987,0.025,17.802083333333332,0.058823529411764705,0.4507132137118969,0.4904467836561788,0.1,0.3502822944261234,0.35929038281979436,0.317837445643146,1,102,80.16666666666667,10449.49603435565
Bicameral Attack Resistance-0_55-run-072,0.55,213,928,0.8064516129032258,0.1935483870967742,0.5134987360635653,0.025,17.537634408602152,0.041237113402061855,0.460330860165724,0.49237759979760526,0.1,0.3171376924688515,0.35537555228276874,0.3124958963297494,1,97,77.83870967741936,5733.1041722242335
Bicameral Attack Resistance-0_55-run-076,0.55,217,882,0.75,0.25,0.5213343238469708,0.025,18.204545454545453,0.03296703296703297,0.4411298043313313,0.49713227779205776,0.1,0.3576100760268916,0.3591313448456304,0.3199670211968588,1,91,77.98863636363636,63564.49999999851
Bicameral Attack Resistance-0_55-run-073,0.55,214,964,0.7831325301204819,0.21686746987951808,0.5003903038240609,0.025,19.40963855421687,0.03488372093023256,0.4485048530268468,0.4898606518542572,0.1,0.3233391408001636,0.36672203765227,0.3210452631073034,1,86,79.79518072289157,50007.09329999854
Bicameral Attack Resistance-0_55-run-075,0.55,216,1026,0.7931034482758621,0.20689655172413793,0.4814650862784662,0.025,19.2183908045977,0.03333333333333333,0.4322755124560209,0.4744647810342614,0.1,0.3749653440688594,0.359100529100529,0.3009238693471491,1,90,78.01149425287356,21505.211900567196
Bicameral Attack Resistance-0_55-run-077,0.55,218,977,0.7319587628865979,0.26804123711340205,0.5126160734894383,0.025,18.701030927835053,0.020202020202020204,0.4271353496095485,0.4862001295478159,0.1,0.35217889701760624,0.3544011544011543,0.31111185923234136,1,99,75.95876288659794,8674.925066358595
Bicameral Attack Resistance-0_55-run-078,0.55,219,955,0.7978723404255319,0.20212765957446807,0.5165630815963036,0.025,18.351063829787233,0.010526315789473684,0.4505750347771845,0.4909676315503997,0.1,0.3857552914322334,0.36506265664160376,0.322135074846796,1,95,77.47872340425532,13532.999590218133
Bicameral Attack Resistance-0_55-run-074,0.55,215,1083,0.7439024390243902,0.25609756097560976,0.5254563530504119,0.025,18.73170731707317,0.046511627906976744,0.44530508153682624,0.502980216583889,0.1,0.32606771695200965,0.3595791805094132,0.31267122776435363,1,86,79.1951219512195,13432.112951332056
Bicameral Attack Resistance-0_55-run-079,0.55,220,1058,0.6836734693877551,0.3163265306122449,0.5192193654617806,0.025,18.602040816326532,0.0297029702970297,0.4397051877204347,0.4961114874084803,0.1,0.3587168156744108,0.3610561056105608,0.31582249613951086,1,101,78.14285714285714,7101.178479338312
Bicameral Attack Resistance-0_55-run-080,0.55,221,996,0.8043478260869565,0.1956521739130435,0.5188384433836156,0.025,18.565217391304348,0.041666666666666664,0.45719879731920626,0.4973520466031715,0.1,0.33126980589193156,0.3594742063492062,0.3262067270887928,0.9895833333333334,96,78.77173913043478,37273.409094975475
Bicameral Attack Resistance-0_55-run-081,0.55,222,1025,0.8155339805825242,0.18446601941747573,0.501895226363511,0.025,19.038834951456312,0.02830188679245283,0.4469512415737507,0.4939540888310093,0.1,0.3606125880619095,0.3657681940700807,0.33423013060455364,1,106,79.04854368932038,15445.258256694311
Bicameral Attack Resistance-0_55-run-082,0.55,223,937,0.7529411764705882,0.24705882352941178,0.5156681820960165,0.025,16.67058823529412,0.022988505747126436,0.4641299018656435,0.5005158264824541,0.1,0.3134173144772657,0.36075533661740555,0.3197850353488848,1,87,77.54117647058824,9914.641736784775
