run_id,sweep_value,seed,duration_ms,ecosystem.Inter-DAO Proposal Count,ecosystem.Inter-DAO Proposal Success Rate,ecosystem.Collaboration Proposal Rate,ecosystem.Treaty Proposal Rate,ecosystem.Resource Sharing Rate,ecosystem.Joint Venture Rate,ecosystem.Inter-DAO Voting Participation,ecosystem.Cross-DAO Approval Alignment,ecosystem.Total Shared Budget,ecosystem.Resource Flow Volume,ecosystem.Ecosystem Treasury Total,dao-1.Proposal Pass Rate,dao-2.Proposal Pass Rate,dao-3.Proposal Pass Rate,dao-1.Voter Participation Rate,dao-2.Voter Participation Rate,dao-3.Voter Participation Rate,dao-1.Final Treasury,dao-2.Final Treasury,dao-3.Final Treasury,dao-1.Treasury Growth Rate,dao-2.Treasury Growth Rate,dao-3.Treasury Growth Rate
Inter-DAO Cooperation-asymmetric-treasury-run-001,asymmetric-treasury,827,360,51,0.19607843137254902,0.17647058823529413,0.23529411764705882,0.23529411764705882,0.35294117647058826,100.7767520007004,0.45098039215686275,130258.86883027852,38490.39933644235,23979.978061928632,,,,,,,,,,,,
Inter-DAO Cooperation-asymmetric-treasury-run-002,asymmetric-treasury,828,366,48,0.22916666666666666,0.25,0.1875,0.2708333333333333,0.2916666666666667,100.56664496479907,0.4583333333333333,173891.23097993433,25341.323394095525,21973.346281524548,,,,,,,,,,,,
Inter-DAO Cooperation-asymmetric-treasury-run-003,asymmetric-treasury,829,376,40,0.225,0.125,0.325,0.25,0.3,97.64152462923316,0.525,84804.28371578455,45698.05900217034,31262.61868330078,,,,,,,,,,,,
Inter-DAO Cooperation-asymmetric-treasury-run-004,asymmetric-treasury,830,426,42,0.19047619047619047,0.16666666666666666,0.3333333333333333,0.23809523809523808,0.2619047619047619,96.85885198371061,0.5238095238095238,74124.12989884615,22996.704697143286,34046.575651558225,,,,,,,,,,,,
Inter-DAO Cooperation-asymmetric-treasury-run-005,asymmetric-treasury,831,436,54,0.3148148148148148,0.24074074074074073,0.25925925925925924,0.2037037037037037,0.2962962962962963,96.97238387108082,0.6851851851851852,194282.99861960113,40768.944366136566,26449.841039841613,,,,,,,,,,,,
Inter-DAO Cooperation-asymmetric-treasury-run-006,asymmetric-treasury,832,414,49,0.20408163265306123,0.22448979591836735,0.24489795918367346,0.2653061224489796,0.2653061224489796,89.36638288264592,0.5510204081632653,117968.94920058548,33647.222789004445,35929.39311098458,,,,,,,,,,,,
Inter-DAO Cooperation-asymmetric-treasury-run-007,asymmetric-treasury,833,402,43,0.16279069767441862,0.27906976744186046,0.37209302325581395,0.13953488372093023,0.20930232558139536,89.8395313493111,0.5116279069767442,93242.00806207955,0,11999.915686328126,,,,,,,,,,,,
Inter-DAO Cooperation-asymmetric-treasury-run-008,asymmetric-treasury,834,434,55,0.21818181818181817,0.2545454545454545,0.4,0.16363636363636364,0.18181818181818182,94.40252813292132,0.5636363636363636,241334.94849316776,13356.525000417605,32151.926303883938,,,,,,,,,,,,
Inter-DAO Cooperation-asymmetric-treasury-run-009,asymmetric-treasury,835,400,53,0.16981132075471697,0.2830188679245283,0.20754716981132076,0.24528301886792453,0.2641509433962264,93.93315623995248,0.5094339622641509,106687.04557232559,9617.239070357755,21999.990081779863,,,,,,,,,,,,
Inter-DAO Cooperation-asymmetric-treasury-run-010,asymmetric-treasury,836,350,52,0.19230769230769232,0.21153846153846154,0.40384615384615385,0.19230769230769232,0.19230769230769232,97.92542292605188,0.4807692307692308,114790.17216712236,23142.056952929124,11989.875531575368,,,,,,,,,,,,
Inter-DAO Cooperation-asymmetric-treasury-run-011,asymmetric-treasury,837,429,50,0.24,0.28,0.3,0.22,0.2,96.56496349351481,0.5,151616.83253012598,34570.520946290344,33845.05109260397,,,,,,,,,,,,
Inter-DAO Cooperation-asymmetric-treasury-run-012,asymmetric-treasury,838,385,51,0.09803921568627451,0.3137254901960784,0.17647058823529413,0.21568627450980393,0.29411764705882354,92.09703282384017,0.43137254901960786,92807.77173116803,15154.323966708034,21020.540636633596,,,,,,,,,,,,
Inter-DAO Cooperation-asymmetric-treasury-run-013,asymmetric-treasury,839,384,49,0.1836734693877551,0.1836734693877551,0.3673469387755102,0.30612244897959184,0.14285714285714285,95.70302591237594,0.5918367346938775,87736.09133437276,44297.02161694877,24008.716577559753,,,,,,,,,,,,
Inter-DAO Cooperation-asymmetric-treasury-run-014,asymmetric-treasury,840,388,44,0.20454545454545456,0.2727272727272727,0.3409090909090909,0.25,0.13636363636363635,92.55800061777106,0.6136363636363636,84786.21841408312,23840.351472608745,23947.917358258917,,,,,,,,,,,,
Inter-DAO Cooperation-asymmetric-treasury-run-015,asymmetric-treasury,841,391,37,0.24324324324324326,0.1891891891891892,0.24324324324324326,0.24324324324324326,0.32432432432432434,98.65890671350667,0.6756756756756757,127678.55978570879,33811.58160162158,32125.09367568097,,,,,,,,,,,,
Inter-DAO Cooperation-asymmetric-treasury-run-016,asymmetric-treasury,842,373,58,0.25862068965517243,0.3103448275862069,0.39655172413793105,0.1724137931034483,0.1206896551724138,96.0030871379949,0.5344827586206896,178291.1861781031,28281.86505357735,22087.342363246724,,,,,,,,,,,,
Inter-DAO Cooperation-asymmetric-treasury-run-017,asymmetric-treasury,843,370,46,0.32608695652173914,0.21739130434782608,0.2391304347826087,0.2391304347826087,0.30434782608695654,92.65639865094093,0.6521739130434783,300799.86792989075,51258.61051143147,34001.51934932366,,,,,,,,,,,,
Inter-DAO Cooperation-asymmetric-treasury-run-018,asymmetric-treasury,844,396,45,0.17777777777777778,0.28888888888888886,0.08888888888888889,0.2,0.4222222222222222,93.18144155107386,0.5333333333333333,141799.2142494768,9254.00655483827,11997.966301483439,,,,,,,,,,,,
Inter-DAO Cooperation-asymmetric-treasury-run-019,asymmetric-treasury,845,366,48,0.125,0.22916666666666666,0.3125,0.20833333333333334,0.25,95.98402787685127,0.4375,91780.23672662675,35452.54050754011,27021.072243520728,,,,,,,,,,,,
Inter-DAO Cooperation-asymmetric-treasury-run-020,asymmetric-treasury,846,386,44,0.29545454545454547,0.22727272727272727,0.22727272727272727,0.29545454545454547,0.25,93.9076985865388,0.5681818181818182,297404.5079946518,46913.08398381807,33993.48602333445,,,,,,,,,,,,
Inter-DAO Cooperation-asymmetric-treasury-run-021,asymmetric-treasury,847,378,62,0.20967741935483872,0.20967741935483872,0.1774193548387097,0.3064516129032258,0.3064516129032258,92.74049311051839,0.4838709677419355,204997.83392995596,11597.752940142527,34002.60430424001,,,,,,,,,,,,
