# Pairwise T-Test Comparisons
sweep_value_1,sweep_value_2,metric,t_statistic,df,p_value,significant,cohens_d,effect_interpretation
treasury_stabilization_enabled=true_participation_target_rate=0_proposal_bond_fraction=0,treasury_stabilization_enabled=true_participation_target_rate=0.2_proposal_bond_fraction=0,Single Entity Control,1.228663,197.752022,0.220658,false,0.173759,negligible
treasury_stabilization_enabled=true_participation_target_rate=0_proposal_bond_fraction=0,treasury_stabilization_enabled=true_participation_target_rate=0.2_proposal_bond_fraction=0,Collusion Threshold,-1.122595,197.999986,0.262969,false,-0.158759,negligible
treasury_stabilization_enabled=true_participation_target_rate=0_proposal_bond_fraction=0,treasury_stabilization_enabled=true_participation_target_rate=0.2_proposal_bond_fraction=0,Participation Trend,-1.502150,177.885930,0.134831,false,-0.212436,small
treasury_stabilization_enabled=true_participation_target_rate=0_proposal_bond_fraction=0,treasury_stabilization_enabled=true_participation_target_rate=0.2_proposal_bond_fraction=0,Treasury Trend,1.752538,186.897895,0.081321,false,0.247846,small
treasury_stabilization_enabled=true_participation_target_rate=0_proposal_bond_fraction=0,treasury_stabilization_enabled=true_participation_target_rate=0.2_proposal_bond_fraction=0,Member Growth Rate,0,198,1,false,0,negligible
treasury_stabilization_enabled=true_participation_target_rate=0_proposal_bond_fraction=0,treasury_stabilization_enabled=true_participation_target_rate=0.2_proposal_bond_fraction=0,Proposal Rate,1.071274,194.708481,0.285372,false,0.151501,negligible
treasury_stabilization_enabled=true_participation_target_rate=0_proposal_bond_fraction=0,treasury_stabilization_enabled=true_participation_target_rate=0.2_proposal_bond_fraction=0,Governance Activity Index,-16.779893,183.580547,0,true,-2.373035,very_large
treasury_stabilization_enabled=true_participation_target_rate=0_proposal_bond_fraction=0,treasury_stabilization_enabled=true_participation_target_rate=0.2_proposal_bond_fraction=0,Final Gini,1.104753,197.981360,0.270607,false,0.156236,negligible
treasury_stabilization_enabled=true_participation_target_rate=0_proposal_bond_fraction=0,treasury_stabilization_enabled=true_participation_target_rate=0.2_proposal_bond_fraction=0,Final Reputation Gini,-0.357228,197.843606,0.721302,false,-0.050520,negligible
treasury_stabilization_enabled=true_participation_target_rate=0_proposal_bond_fraction=0,treasury_stabilization_enabled=true_participation_target_rate=0.2_proposal_bond_fraction=0.01,Proposal Pass Rate,-23.729182,187.719923,0,true,-3.355813,very_large
treasury_stabilization_enabled=true_participation_target_rate=0_proposal_bond_fraction=0,treasury_stabilization_enabled=true_participation_target_rate=0.2_proposal_bond_fraction=0.01,Average Turnout,-28.638273,176.958193,0,true,-4.050063,very_large
treasury_stabilization_enabled=true_participation_target_rate=0_proposal_bond_fraction=0,treasury_stabilization_enabled=true_participation_target_rate=0.2_proposal_bond_fraction=0.01,Final Treasury,1.184722,197.800478,0.237549,false,0.167545,negligible
treasury_stabilization_enabled=true_participation_target_rate=0_proposal_bond_fraction=0,treasury_stabilization_enabled=true_participation_target_rate=0.2_proposal_bond_fraction=0.01,Final Token Price,0.883579,195.596861,0.378008,false,0.124957,negligible
treasury_stabilization_enabled=true_participation_target_rate=0_proposal_bond_fraction=0,treasury_stabilization_enabled=true_participation_target_rate=0.2_proposal_bond_fraction=0.01,Final Member Count,0,198,1,false,0,negligible
treasury_stabilization_enabled=true_participation_target_rate=0_proposal_bond_fraction=0,treasury_stabilization_enabled=true_participation_target_rate=0.2_proposal_bond_fraction=0.01,Total Proposals,0.782461,195.587478,0.434890,false,0.110657,negligible
treasury_stabilization_enabled=true_participation_target_rate=0_proposal_bond_fraction=0,treasury_stabilization_enabled=true_participation_target_rate=0.2_proposal_bond_fraction=0.01,Quorum Reach Rate,-0.499985,197.725628,0.617641,false,-0.070709,negligible
treasury_stabilization_enabled=true_participation_target_rate=0_proposal_bond_fraction=0,treasury_stabilization_enabled=true_participation_target_rate=0.2_proposal_bond_fraction=0.01,Avg Margin of Victory,-4.054005,190.229128,0.000073,true,-0.573323,medium
treasury_stabilization_enabled=true_participation_target_rate=0_proposal_bond_fraction=0,treasury_stabilization_enabled=true_participation_target_rate=0.2_proposal_bond_fraction=0.01,Avg Time to Decision,0.702638,187.371307,0.483153,false,0.099368,negligible
treasury_stabilization_enabled=true_participation_target_rate=0_proposal_bond_fraction=0,treasury_stabilization_enabled=true_participation_target_rate=0.2_proposal_bond_fraction=0.01,Proposal Abandonment Rate,0,198,1,false,0,negligible
treasury_stabilization_enabled=true_participation_target_rate=0_proposal_bond_fraction=0,treasury_stabilization_enabled=true_participation_target_rate=0.2_proposal_bond_fraction=0.01,Proposal Rejection Rate,23.729182,187.719923,0,true,3.355813,very_large
treasury_stabilization_enabled=true_participation_target_rate=0_proposal_bond_fraction=0,treasury_stabilization_enabled=true_participation_target_rate=0.2_proposal_bond_fraction=0.01,Governance Overhead,-40.555155,194.548505,0,true,-5.735365,very_large
treasury_stabilization_enabled=true_participation_target_rate=0_proposal_bond_fraction=0,treasury_stabilization_enabled=true_participation_target_rate=0.2_proposal_bond_fraction=0.01,Unique Voter Count,-3.267056,197.158027,0.001282,true,-0.462031,small
treasury_stabilization_enabled=true_participation_target_rate=0_proposal_bond_fraction=0,treasury_stabilization_enabled=true_participation_target_rate=0.2_proposal_bond_fraction=0.01,Voter Participation Rate,-42.615916,192.189316,0,true,-6.026801,very_large
treasury_stabilization_enabled=true_participation_target_rate=0_proposal_bond_fraction=0,treasury_stabilization_enabled=true_participation_target_rate=0.2_proposal_bond_fraction=0.01,Voter Concentration Gini,9.054608,197.662728,0.000000,true,1.280515,very_large
treasury_stabilization_enabled=true_participation_target_rate=0_proposal_bond_fraction=0,treasury_stabilization_enabled=true_participation_target_rate=0.2_proposal_bond_fraction=0.01,Delegate Concentration,-0.296311,187.716146,0.767320,false,-0.041905,negligible
treasury_stabilization_enabled=true_participation_target_rate=0_proposal_bond_fraction=0,treasury_stabilization_enabled=true_participation_target_rate=0.2_proposal_bond_fraction=0.01,Avg Votes Per Proposal,-42.615916,192.189316,0,true,-6.026801,very_large
treasury_stabilization_enabled=true_participation_target_rate=0_proposal_bond_fraction=0,treasury_stabilization_enabled=true_participation_target_rate=0.2_proposal_bond_fraction=0.01,Voter Retention Rate,3.262774,197.997396,0.001299,true,0.461426,small
treasury_stabilization_enabled=true_participation_target_rate=0_proposal_bond_fraction=0,treasury_stabilization_enabled=true_participation_target_rate=0.2_proposal_bond_fraction=0.01,Voting Power Utilization,-28.493009,177.057019,0,true,-4.029520,very_large
treasury_stabilization_enabled=true_participation_target_rate=0_proposal_bond_fraction=0,treasury_stabilization_enabled=true_participation_target_rate=0.2_proposal_bond_fraction=0.01,Treasury Volatility,1.311052,197.821726,0.191360,false,0.185411,negligible
treasury_stabilization_enabled=true_participation_target_rate=0_proposal_bond_fraction=0,treasury_stabilization_enabled=true_participation_target_rate=0.2_proposal_bond_fraction=0.01,Treasury Growth Rate,-0.793185,196.396134,0.428627,false,-0.112173,negligible
treasury_stabilization_enabled=true_participation_target_rate=0_proposal_bond_fraction=0,treasury_stabilization_enabled=true_participation_target_rate=0.2_proposal_bond_fraction=0.01,Staking Participation,0.437770,195.689782,0.662036,false,0.061910,negligible
treasury_stabilization_enabled=true_participation_target_rate=0_proposal_bond_fraction=0,treasury_stabilization_enabled=true_participation_target_rate=0.2_proposal_bond_fraction=0.01,Token Concentration Gini,-0.052634,197.830021,0.958076,false,-0.007444,negligible
treasury_stabilization_enabled=true_participation_target_rate=0_proposal_bond_fraction=0,treasury_stabilization_enabled=true_participation_target_rate=0.2_proposal_bond_fraction=0.01,Avg Member Wealth,-0.345762,196.970957,0.729890,false,-0.048898,negligible
treasury_stabilization_enabled=true_participation_target_rate=0_proposal_bond_fraction=0,treasury_stabilization_enabled=true_participation_target_rate=0.2_proposal_bond_fraction=0.01,Wealth Mobility,0.052634,197.830021,0.958076,false,0.007444,negligible
treasury_stabilization_enabled=true_participation_target_rate=0_proposal_bond_fraction=0,treasury_stabilization_enabled=true_participation_target_rate=0.2_proposal_bond_fraction=0.01,Whale Influence,0.760565,186.331028,0.447878,false,0.107560,negligible
treasury_stabilization_enabled=true_participation_target_rate=0_proposal_bond_fraction=0,treasury_stabilization_enabled=true_participation_target_rate=0.2_proposal_bond_fraction=0.01,Whale Proposal Rate,-1.315411,195.947179,0.189909,false,-0.186027,negligible
treasury_stabilization_enabled=true_participation_target_rate=0_proposal_bond_fraction=0,treasury_stabilization_enabled=true_participation_target_rate=0.2_proposal_bond_fraction=0.01,Governance Capture Risk,1.147822,180.405776,0.252562,false,0.162327,negligible
treasury_stabilization_enabled=true_participation_target_rate=0_proposal_bond_fraction=0,treasury_stabilization_enabled=true_participation_target_rate=0.2_proposal_bond_fraction=0.01,Vote Buying Vulnerability,-23.004661,161.263112,0,true,-3.253350,very_large
treasury_stabilization_enabled=true_participation_target_rate=0_proposal_bond_fraction=0,treasury_stabilization_enabled=true_participation_target_rate=0.2_proposal_bond_fraction=0.01,Single Entity Control,0.067178,197.087128,0.946508,false,0.009500,negligible
treasury_stabilization_enabled=true_participation_target_rate=0_proposal_bond_fraction=0,treasury_stabilization_enabled=true_participation_target_rate=0.2_proposal_bond_fraction=0.01,Collusion Threshold,0.134510,197.890619,0.893136,false,0.019023,negligible
treasury_stabilization_enabled=true_participation_target_rate=0_proposal_bond_fraction=0,treasury_stabilization_enabled=true_participation_target_rate=0.2_proposal_bond_fraction=0.01,Participation Trend,-0.767203,164.663986,0.444059,false,-0.108499,negligible
treasury_stabilization_enabled=true_participation_target_rate=0_proposal_bond_fraction=0,treasury_stabilization_enabled=true_participation_target_rate=0.2_proposal_bond_fraction=0.01,Treasury Trend,0.399914,191.021919,0.689666,false,0.056556,negligible
treasury_stabilization_enabled=true_participation_target_rate=0_proposal_bond_fraction=0,treasury_stabilization_enabled=true_participation_target_rate=0.2_proposal_bond_fraction=0.01,Member Growth Rate,0,198,1,false,0,negligible
treasury_stabilization_enabled=true_participation_target_rate=0_proposal_bond_fraction=0,treasury_stabilization_enabled=true_participation_target_rate=0.2_proposal_bond_fraction=0.01,Proposal Rate,0.782461,195.587478,0.434890,false,0.110657,negligible
treasury_stabilization_enabled=true_participation_target_rate=0_proposal_bond_fraction=0,treasury_stabilization_enabled=true_participation_target_rate=0.2_proposal_bond_fraction=0.01,Governance Activity Index,-18.433434,194.604538,0,true,-2.606881,very_large
treasury_stabilization_enabled=true_participation_target_rate=0_proposal_bond_fraction=0,treasury_stabilization_enabled=true_participation_target_rate=0.2_proposal_bond_fraction=0.01,Final Gini,-0.032006,197.806201,0.974499,false,-0.004526,negligible
treasury_stabilization_enabled=true_participation_target_rate=0_proposal_bond_fraction=0,treasury_stabilization_enabled=true_participation_target_rate=0.2_proposal_bond_fraction=0.01,Final Reputation Gini,0.178924,177.389834,0.858201,false,0.025304,negligible
treasury_stabilization_enabled=true_participation_target_rate=0_proposal_bond_fraction=0,treasury_stabilization_enabled=false_participation_target_rate=0_proposal_bond_fraction=0,Proposal Pass Rate,-0.043869,196.122507,0.965054,false,-0.006204,negligible
treasury_stabilization_enabled=true_participation_target_rate=0_proposal_bond_fraction=0,treasury_stabilization_enabled=false_participation_target_rate=0_proposal_bond_fraction=0,Average Turnout,-1.050924,197.467769,0.294578,false,-0.148623,negligible
