run_id,sweep_value,seed,duration_ms,Proposal Pass Rate,Average Turnout,Quorum Reach Rate,Proposal Rejection Rate,Final Gini,Final Treasury,Whale Influence,Governance Capture Risk,Voter Participation Rate,Unique Voter Count,Delegate Concentration,Single Entity Control,Collusion Threshold,Treasury Growth Rate
Realistic Baseline-run-067,,108,3241,0.85,0.00963421832398018,1,0.15,0.822334370040773,10291.919751386033,0.7361730079552121,0.7455961478610729,0.0200712895491011,72,0.7470800923975297,0.26860464315401,0.24938271604938272,-0.7608952437067639
Realistic Baseline-run-068,,109,3987,0.8461538461538461,0.010969175612841149,1,0.15384615384615385,0.8381116513150841,10294.440278836406,0.6636491764734654,0.6704149842115451,0.024467850864368926,116,0.6754791195605997,0.26783467737992267,0.21728395061728395,-0.7608605171021929
Realistic Baseline-run-069,,110,3548,0.9166666666666666,0.00808222367869961,1,0.08333333333333333,0.8243857184941914,10284.813903270135,0.7081092552380088,0.7144134013683556,0.021859045688935905,89,0.7066422014910846,0.2428336506355134,0.2345679012345679,-0.7610844729909821
Realistic Baseline-run-070,,111,4072,0.875,0.009175208839326855,1,0.125,0.8612342425195418,10289.583538047878,0.6728188634189346,0.7320630157861194,0.0231054360962549,101,0.7058995095389499,0.24246051120726603,0.19753086419753085,-0.7610909720723472
Realistic Baseline-run-071,,112,3408,0.9310344827586207,0.009878444302003197,1,0.06896551724137931,0.847097869307367,10299.788299791606,0.63604782454803,0.6838666984802511,0.023300542543973082,123,0.6968238806065578,0.2900203042173149,0.2271604938271605,-0.7609119996223019
Realistic Baseline-run-072,,113,4012,0.8620689655172413,0.008979185187460935,1,0.13793103448275862,0.8341192182640058,10283.337713641755,0.6843512738622313,0.6729405161456199,0.019740842784894484,103,0.6928462043289277,0.2620868286643667,0.24938271604938272,-0.760920586375498
Realistic Baseline-run-073,,114,3119,0.8260869565217391,0.009582584617226365,1,0.17391304347826086,0.8241235803482172,10289.86175878247,0.6475764358870013,0.6412727455129105,0.023102224598662773,100,0.6382378550201119,0.2537705713277359,0.23950617283950618,-0.7609150613199082
Realistic Baseline-run-074,,115,4312,0.8918918918918919,0.009828738892605934,1,0.10810810810810811,0.8193915692752107,10286.543496689637,0.7506680560713133,0.7299084485738971,0.023005273364773718,132,0.7384855074096357,0.2597877723187654,0.2419753086419753,-0.7610447070261485
Realistic Baseline-run-075,,116,3592,0.9130434782608695,0.008865691211152516,1,0.08695652173913043,0.8372130078554523,10287.311256691703,0.6537665431314507,0.6960623540166296,0.022682382321782515,107,0.7050699266934602,0.2696164491864778,0.2222222222222222,-0.7610230633605346
Realistic Baseline-run-076,,117,3670,0.9130434782608695,0.010060401317518905,1,0.08695652173913043,0.8421087715580426,10293.063925122093,0.6188113760204087,0.7166317557767368,0.02296135124544349,103,0.7087671495986784,0.28506881090741093,0.2271604938271605,-0.7606774682503938
Realistic Baseline-run-077,,118,3346,0.8333333333333334,0.00971940616805799,1,0.16666666666666666,0.8634904889589854,10289.777499492848,0.7462921984784796,0.7273559276326095,0.022853686539296956,121,0.7099121842835889,0.22342104630811477,0.23209876543209876,-0.7607032932120811
Realistic Baseline-run-078,,119,3137,0.6818181818181818,0.008374822394672786,1,0.3181818181818182,0.8356970780576558,10291.719891307699,0.6195226314224288,0.688441762006107,0.01769419443913262,81,0.6673312905195989,0.2886474574629826,0.23950617283950618,-0.7608612886060125
Realistic Baseline-run-079,,120,4161,0.9230769230769231,0.009663839800531444,1,0.07692307692307693,0.8174034728933894,10284.64396919859,0.7781708077778495,0.7667416466707411,0.020716606108526367,91,0.7804636625927002,0.26643163245465945,0.24938271604938272,-0.7610731286911113
Realistic Baseline-run-080,,121,3682,0.9166666666666666,0.0092845280472217,1,0.08333333333333333,0.844654735907429,10291.170958953075,0.7007912831551912,0.7408196431827806,0.020061314325529513,91,0.7258529633542595,0.2870151872054583,0.22962962962962963,-0.7606942482630671
Realistic Baseline-run-081,,122,3557,0.8636363636363636,0.009132330281185564,1,0.13636363636363635,0.8418513800922693,10297.923412084185,0.6280088642855104,0.6717445450243081,0.021372906552517452,105,0.6797406450461421,0.2749781817706646,0.21975308641975308,-0.7607312946515212
Realistic Baseline-run-082,,123,4744,0.8666666666666667,0.010163814169356657,1,0.13333333333333333,0.837978167895719,10295.00360690299,0.7266140684623972,0.7344207100864127,0.021868643845826746,103,0.746522610033003,0.27031539392907905,0.22962962962962963,-0.7606031058730911
Realistic Baseline-run-083,,124,4514,0.8888888888888888,0.009334158882773095,1,0.1111111111111111,0.8216773795312455,10287.682989602212,0.6839296240546443,0.7480808931066404,0.021534291662523016,100,0.7384251893645074,0.26933199219505394,0.2518518518518518,-0.7609956961708815
Realistic Baseline-run-084,,125,3364,0.8787878787878788,0.009186932367494911,1,0.12121212121212122,0.8456521445008385,10293.156328697556,0.7627452828307305,0.7758908024846048,0.02095519756317067,109,0.7627645085332352,0.28035607878423746,0.21975308641975308,-0.7608236336236315
Realistic Baseline-run-085,,126,3844,0.9,0.008561569634701716,1,0.1,0.8428535013843517,10290.7757790701,0.6973090499591051,0.7617572034352604,0.021641047857915034,113,0.763286456019257,0.27766672266369613,0.22469135802469137,-0.7610079654528219
Realistic Baseline-run-086,,127,3648,0.8529411764705882,0.009529381811806,1,0.14705882352941177,0.8213386299512475,10286.178044145812,0.6441891769003769,0.7130409042640593,0.02328007009741467,124,0.7162746626248426,0.254659637207258,0.254320987654321,-0.761052918598856
Realistic Baseline-run-087,,128,4054,0.8214285714285714,0.008863038066987208,1,0.17857142857142858,0.8241388015785105,10277.641235212544,0.6885851080222388,0.7246472252683569,0.019804959017177624,96,0.7111822835582878,0.25768595495842767,0.24938271604938272,-0.7612505446708043
Realistic Baseline-run-088,,129,4253,0.8260869565217391,0.009473016920832905,1,0.17391304347826086,0.85204782281651,10281.589509553394,0.7734741284336577,0.7102484652843943,0.021570516727073673,99,0.709151427172762,0.24816530244937568,0.24444444444444444,-0.7610248083243358
Realistic Baseline-run-089,,130,3963,0.84,0.00947820006798143,1,0.16,0.8663086379774507,10291.146063920272,0.6855045319309124,0.7445794324319095,0.022735712356702298,111,0.7173840091915991,0.2130137308737949,0.18765432098765433,-0.7608444672354047
