# Pairwise T-Test Comparisons
sweep_value_1,sweep_value_2,metric,t_statistic,df,p_value,significant,cohens_d,effect_interpretation
100,500,Participation Trend,-0.249400,100.393108,0.803561,false,-0.035271,negligible
100,500,Token Concentration Gini,-0.347640,179.558176,0.728518,false,-0.049164,negligible
100,500,Final Gini,-0.333469,179.505149,0.739170,false,-0.047160,negligible
100,500,Final Treasury,-5.185864,187.919534,0.000001,true,-0.733392,medium
100,500,Governance Capture Risk,10.105313,138.241197,0,true,1.429107,very_large
100,500,Single Entity Control,29.075788,102.141783,0,true,4.111937,very_large
200,350,Proposal Pass Rate,-27.213572,154.532576,0,true,-3.848580,very_large
200,350,Average Turnout,7.565628,184.012430,0.000000,true,1.069941,large
200,350,Voter Participation Rate,11.538736,196.133888,0,true,1.631824,very_large
200,350,Delegate Concentration,2.642245,190.010848,0.008922,true,0.373670,small
200,350,Whale Influence,4.396929,192.011441,0.000018,true,0.621820,medium
200,350,Voter Concentration Gini,-1.480886,189.608186,0.140297,false,-0.209429,small
200,350,Unique Voter Count,-97.315998,155.910974,0,true,-13.762560,very_large
200,350,Voter Retention Rate,0.773790,197.959570,0.439978,false,0.109430,negligible
200,350,Quorum Reach Rate,-0.171779,180.692607,0.863803,false,-0.024293,negligible
200,350,Final Member Count,0,198,1,false,0,negligible
200,350,Total Proposals,-66.384076,187.122431,0,true,-9.388126,very_large
200,350,Avg Votes Per Proposal,-102.042442,166.248660,0,true,-14.430981,very_large
200,350,Participation Trend,-1.773800,131.401183,0.078413,false,-0.250853,small
200,350,Token Concentration Gini,-1.040025,194.395810,0.299620,false,-0.147082,negligible
200,350,Final Gini,-1.045594,194.253461,0.297048,false,-0.147869,negligible
200,350,Final Treasury,-2.369551,194.803321,0.018787,true,-0.335105,small
200,350,Governance Capture Risk,3.375571,191.330218,0.000892,true,0.477378,small
200,350,Single Entity Control,16.341146,141.162193,0,true,2.310987,very_large
200,500,Proposal Pass Rate,-39.508523,120.674616,0,true,-5.587349,very_large
200,500,Average Turnout,15.409283,154.657984,0,true,2.179202,very_large
200,500,Voter Participation Rate,26.577497,181.957033,0,true,3.758626,very_large
200,500,Delegate Concentration,3.565431,162.979799,0.000477,true,0.504228,medium
200,500,Whale Influence,5.519426,161.694687,0.000000,true,0.780565,medium
200,500,Voter Concentration Gini,5.336208,163.692204,0.000000,true,0.754654,medium
200,500,Unique Voter Count,-148.340757,130.306706,0,true,-20.978551,very_large
200,500,Voter Retention Rate,2.445201,197.884543,0.015352,true,0.345804,small
200,500,Quorum Reach Rate,-0.287839,163.570848,0.773834,false,-0.040707,negligible
200,500,Final Member Count,0,198,1,false,0,negligible
200,500,Total Proposals,-116.844335,166.880672,0,true,-16.524284,very_large
200,500,Avg Votes Per Proposal,-167.497629,152.584874,0,true,-23.687742,very_large
200,500,Participation Trend,-2.227114,110.708997,0.027963,true,-0.314961,small
200,500,Token Concentration Gini,-0.596212,187.820726,0.551752,false,-0.084317,negligible
200,500,Final Gini,-0.589566,187.545961,0.556191,false,-0.083377,negligible
200,500,Final Treasury,-3.644559,191.789634,0.000345,true,-0.515418,medium
200,500,Governance Capture Risk,4.637301,161.344068,0.000007,true,0.655813,medium
200,500,Single Entity Control,24.019445,114.811014,0,true,3.396862,very_large
350,500,Proposal Pass Rate,-16.292616,162.249183,0,true,-2.304124,very_large
350,500,Average Turnout,8.708667,181.947723,0.000000,true,1.231591,very_large
350,500,Voter Participation Rate,14.920565,189.989368,0,true,2.110087,very_large
350,500,Delegate Concentration,0.754171,183.063244,0.451716,false,0.106656,negligible
350,500,Whale Influence,0.678021,179.148532,0.498633,false,0.095887,negligible
350,500,Voter Concentration Gini,8.056555,184.191822,0.000000,true,1.139369,large
350,500,Unique Voter Count,-64.982392,179.437652,0,true,-9.189898,very_large
350,500,Voter Retention Rate,1.644302,197.707973,0.101703,false,0.232539,small
