run_id,sweep_value,seed,duration_ms,Proposal Pass Rate,Average Turnout,Final Treasury,Final Token Price,Final Member Count,Total Proposals,Quorum Reach Rate,Avg Margin of Victory,Avg Time to Decision,Proposal Abandonment Rate,Proposal Rejection Rate,Governance Overhead,Unique Voter Count,Voter Participation Rate,Voter Concentration Gini,Delegate Concentration,Avg Votes Per Proposal,Voter Retention Rate,Voting Power Utilization,Treasury Volatility,Treasury Growth Rate,Staking Participation,Token Concentration Gini,Avg Member Wealth,Wealth Mobility,Whale Influence,Whale Proposal Rate,Governance Capture Risk,Vote Buying Vulnerability,Single Entity Control,Collusion Threshold,Participation Trend,Treasury Trend,Member Growth Rate,Proposal Rate,Governance Activity Index,Final Gini,Final Reputation Gini
Calibration - Participation Dynamics-voting_activity=0_15_participation_target_rate=0-run-002,voting_activity=0.15_participation_target_rate=0,102,3416,0.015789473684210527,0.05400609025001342,12029.98782100229,2.946971315825742,210,194,0.4072164948453608,0.578923258354813,956.9263157894737,0.020618556701030927,0.9842105263157894,17.13157894736842,206,0.07989690721649471,0.4560149220978714,0.5065408534572785,16.778350515463917,0.9950980392156863,0.054006090250013426,0.20108943678861751,-0.6893197184633595,0.10829490037245713,0.5800137166229616,132.80818059045228,0.41998628337703836,0.2184227767335278,0.1134020618556701,0.5821453840154861,58.196655022282336,0.035855507851502794,0.09047619047619047,0.000015020989296583847,-1.1105752622403966,0,9.700000000000001,0.005130578573751274,0.5463572166484272,0.9737828612356538
Calibration - Participation Dynamics-voting_activity=0_15_participation_target_rate=0-run-004,voting_activity=0.15_participation_target_rate=0,104,3473,0,0.04318492409169912,11361.785281606617,1.03671819447907,210,188,0.30319148936170215,0.5779896668327945,1001.6397849462365,0.010638297872340425,1,13.43010752688172,206,0.06327254305977704,0.472682908231347,0.5038360461088357,13.287234042553191,0.9951219512195122,0.043184924091699106,0.20851976447769086,-0.7359187363849821,0.10899646719582846,0.5836870222126443,131.95334725711893,0.41631297778735565,0.17015122714740633,0.1276595744680851,0.5586388996973473,62.84024660214329,0.036087790578179936,0.09047619047619047,0.00004445945516306427,-1.0575901869151876,0,9.4,0.004016197940528018,0.550235168382532,0.9777507529265514
Calibration - Participation Dynamics-voting_activity=0_15_participation_target_rate=0-run-001,voting_activity=0.15_participation_target_rate=0,101,3564,0.01,0.05460771937087772,12032.985960464932,5.6062730966099465,210,203,0.4236453201970443,0.5630754079951446,1006.985,0.014778325123152709,0.99,17.355,206,0.08142153413089362,0.4638473885664897,0.5045404473195048,17.098522167487683,0.9902912621359223,0.05460771937087774,0.15324432030947846,-0.6892422900547693,0.10856506506996791,0.5829307614330624,132.47768678092845,0.41706923856693756,0.21937628761633451,0.10344827586206896,0.5934805769807765,48.00895800981735,0.035944957053630315,0.08571428571428572,-0.000020027721931174112,-0.47713488621697026,0,10.15,0.0054607719370877725,0.5495353302611368,0.9761416585194727
Calibration - Participation Dynamics-voting_activity=0_15_participation_target_rate=0-run-003,voting_activity=0.15_participation_target_rate=0,103,3787,0.009302325581395349,0.04853552064731427,12032.581391324082,4.294980116395092,210,219,0.3515981735159817,0.5565408365538099,991.0744186046512,0.0182648401826484,0.9906976744186047,15.17674418604651,206,0.07095020656664483,0.46953723567269384,0.5078392580532377,14.899543378995434,1,0.048535520647314284,0.19575111819843283,-0.6892527382494351,0.10943920458037953,0.5898562696564212,131.41952868569035,0.41014373034357876,0.21386301435083316,0.0958904109589041,0.574767186629035,42.968606043997184,0.036234377109155336,0.08571428571428572,0.00012475331097609773,-0.8656240532420755,0,10.95,0.005217568469586284,0.5570099646315785,0.9748497799252713
Calibration - Participation Dynamics-voting_activity=0_15_participation_target_rate=0-run-006,voting_activity=0.15_participation_target_rate=0,106,3515,0.00510204081632653,0.042650099568816956,12027.02342173006,2.7776160146460303,210,197,0.3096446700507614,0.6347294949503399,1001.6428571428571,0.005076142131979695,0.9948979591836735,12.989795918367347,206,0.06154218032390614,0.5107919051359743,0.5441722968671755,12.923857868020304,0.9853658536585366,0.04265009956881693,0.17878247871654634,-0.689396275515136,0.10929311912761389,0.5888847489138943,131.59518916188082,0.4111152510861057,0.23068076627633424,0.09137055837563451,0.5992484137682461,63.26634692423963,0.03618600947521677,0.08571428571428572,0.00008422063681430558,-0.6439368588233526,0,9.85,0.004179709757744062,0.555968459605676,0.9742579535739131
Calibration - Participation Dynamics-voting_activity=0_15_participation_target_rate=0-run-005,voting_activity=0.15_participation_target_rate=0,105,3493,0.015789473684210527,0.046601214812574406,10668.617025481393,0.9889583984116125,210,193,0.33678756476683935,0.5613865692752986,1037.7736842105264,0.015544041450777202,0.9842105263157894,14.457894736842105,206,0.06777695534172211,0.48172898573335415,0.5158340796951291,14.233160621761659,0.9852941176470589,0.0466012148125744,0.18728461871752472,-0.7520300027430701,0.10887815471760011,0.5844161768163687,132.09673439997607,0.4155838231836313,0.2022213585355078,0.11398963730569948,0.5756105206952868,62.000808044426364,0.03604861833666665,0.08571428571428572,-0.0000628408733659886,-0.9367286586679363,0,9.65,0.004427115407194568,0.5510941593465866,0.9749692469135791
Calibration - Participation Dynamics-voting_activity=0_15_participation_target_rate=0-run-008,voting_activity=0.15_participation_target_rate=0,108,3574,0.014925373134328358,0.05304417240242753,12027.354590437386,2.8162181220182414,210,205,0.4,0.5751969335933486,1045.8905472636816,0.01951219512195122,0.9850746268656716,16.930348258706466,206,0.07904761904761894,0.4715880945384325,0.5105776103292999,16.6,1,0.05304417240242753,0.22774064445963788,-0.7204489506301021,0.10879971313092421,0.5844548500538874,132.19197249521417,0.4155451499461126,0.20518033034661814,0.07804878048780488,0.5784666051091304,69.9474154868484,0.036022647003600465,0.08571428571428572,-0.0000613730049091562,-1.282320793381496,0,10.25,0.005330939326443966,0.5511644916657044,0.9748257659481601
Calibration - Participation Dynamics-voting_activity=0_15_participation_target_rate=0-run-007,voting_activity=0.15_participation_target_rate=0,107,3732,0.015306122448979591,0.04892288749109752,12035.472624523365,3.8795017007348913,210,202,0.3712871287128713,0.5536108979933909,1017.2397959183673,0.0297029702970297,0.9846938775510204,14.928571428571429,206,0.06897689768976888,0.4798782670963122,0.522165817209977,14.485148514851485,1,0.04892288749109751,0.16508723320644497,-0.7202602636723432,0.10901547808131988,0.5843624657713947,131.93033630473798,0.4156375342286053,0.1818010403378069,0.1188118811881188,0.5929129100652522,68.89713184670248,0.03609408491846427,0.08571428571428572,0.00007474659982956435,-0.7662283945005014,0,10.100000000000001,0.004794442974127558,0.5509867066588434,0.9762623001531128
Calibration - Participation Dynamics-voting_activity=0_15_participation_target_rate=0-run-011,voting_activity=0.15_participation_target_rate=0,111,3218,0.005050505050505051,0.0498407342716079,12032.521085283799,10.875402493837822,210,203,0.3793103448275862,0.5487384453945815,1000.4090909090909,0.024630541871921183,0.9949494949494949,16.252525252525253,206,0.07548674642270689,0.4699280831039688,0.5043216633218921,15.852216748768473,0.9950738916256158,0.04984073427160792,0.1817106583842265,-0.6892542956822315,0.10895670949431571,0.5855902423818051,132.00149630473797,0.4144097576181949,0.1856331841049732,0.08866995073891626,0.542620748105577,51.77050243252015,0.036074627145979116,0.08571428571428572,0.0000761849307767063,-0.9319580107813434,0,10.15,0.004934232692889183,0.5523848081742819,0.9758564948926591
Calibration - Participation Dynamics-voting_activity=0_15_participation_target_rate=0-run-010,voting_activity=0.15_participation_target_rate=0,110,3329,0.015463917525773196,0.0486667612638245,10899.982455339625,1.1733069399342249,210,195,0.35384615384615387,0.5865644848616699,960.860824742268,0.005128205128205128,0.9845360824742269,15.25257731958763,206,0.07225885225885217,0.4783903828513494,0.5230035158101356,15.174358974358974,1,0.04866676126382451,0.18661790293695468,-0.7466523905492622,0.10884263451843885,0.584011099306305,132.13984344759513,0.415988900693695,0.17631130770595013,0.1076923076923077,0.5885539900516014,48.709860374114236,0.03603685790496088,0.08571428571428572,0.00009212929749845133,-0.6682382730024345,0,9.75,0.004720675842590977,0.5506518058244878,0.975620705316866
