# Pairwise T-Test Comparisons
sweep_value_1,sweep_value_2,metric,t_statistic,df,p_value,significant,cohens_d,effect_interpretation
0.05,0.1,Treasury Growth Rate,-0.113532,53.631407,0.910033,false,-0.029314,negligible
0.05,0.1,Staking Participation,0.451596,57.931519,0.653246,false,0.116602,negligible
0.05,0.1,Token Concentration Gini,-1.092196,57.567979,0.279297,false,-0.282004,small
0.05,0.1,Avg Member Wealth,-0.455749,57.955615,0.650274,false,-0.117674,negligible
0.05,0.1,Wealth Mobility,1.092196,57.567979,0.279297,false,0.282004,small
0.05,0.1,Whale Influence,-1.936512,57.182165,0.057752,false,-0.500005,medium
0.05,0.1,Whale Proposal Rate,-0.088272,57.928705,0.929965,false,-0.022792,negligible
0.05,0.1,Governance Capture Risk,-1.536943,57.843069,0.129760,false,-0.396837,small
0.05,0.1,Vote Buying Vulnerability,-0.006167,54.960314,0.995102,false,-0.001592,negligible
0.05,0.1,Single Entity Control,0.472494,57.899206,0.638350,false,0.121998,negligible
0.05,0.1,Collusion Threshold,0.850640,56.363469,0.398569,false,0.219634,small
0.05,0.1,Participation Trend,-0.548530,57.961603,0.585435,false,-0.141630,negligible
0.05,0.1,Treasury Trend,-1.891748,51.408680,0.064164,false,-0.488447,small
0.05,0.1,Member Growth Rate,0,58,1,false,0,negligible
0.05,0.1,Proposal Rate,0.082270,55.034740,0.934731,false,0.021242,negligible
0.05,0.1,Governance Activity Index,1.844264,54.506948,0.070582,false,0.476187,small
0.05,0.1,Final Gini,-1.092196,57.567979,0.279297,false,-0.282004,small
0.05,0.1,Final Reputation Gini,-1.021649,57.042778,0.311261,false,-0.263789,small
0.08,0.1,Proposal Pass Rate,-0.249267,54.128044,0.804098,false,-0.064361,negligible
0.08,0.1,Average Turnout,0.530221,57.998094,0.597983,false,0.136902,negligible
0.08,0.1,Final Treasury,0.904799,54.030034,0.369589,false,0.233618,small
0.08,0.1,Final Token Price,-0.804432,56.489384,0.424520,false,-0.207703,small
0.08,0.1,Final Member Count,0,58,1,false,0,negligible
0.08,0.1,Total Proposals,0.355119,51.152541,0.723960,false,0.091691,negligible
0.08,0.1,Quorum Reach Rate,0.524470,57.290291,0.601975,false,0.135418,negligible
0.08,0.1,Avg Margin of Victory,-1.045582,48.889089,0.300897,false,-0.269968,small
0.08,0.1,Avg Time to Decision,-0.619976,54.624332,0.537851,false,-0.160077,negligible
0.08,0.1,Proposal Abandonment Rate,-0.429719,57.430072,0.669008,false,-0.110953,negligible
0.08,0.1,Proposal Rejection Rate,0.249267,54.128044,0.804098,false,0.064361,negligible
0.08,0.1,Governance Overhead,1.025105,57.980299,0.309572,false,0.264681,small
0.08,0.1,Unique Voter Count,0,58,1,false,0,negligible
0.08,0.1,Voter Participation Rate,1.063183,57.996418,0.292106,false,0.274513,small
0.08,0.1,Voter Concentration Gini,-0.548724,52.119160,0.585538,false,-0.141680,negligible
0.08,0.1,Delegate Concentration,-0.764034,56.059958,0.448051,false,-0.197273,negligible
0.08,0.1,Avg Votes Per Proposal,1.063183,57.996418,0.292106,false,0.274513,small
0.08,0.1,Voter Retention Rate,1.000000,29,0.325582,false,0.258199,small
0.08,0.1,Voting Power Utilization,0.530221,57.998094,0.597983,false,0.136902,negligible
0.08,0.1,Treasury Volatility,-1.435306,57.024756,0.156662,false,-0.370594,small
0.08,0.1,Treasury Growth Rate,1.127569,55.402256,0.264362,false,0.291137,small
0.08,0.1,Staking Participation,-0.758733,57.067799,0.451135,false,-0.195904,negligible
0.08,0.1,Token Concentration Gini,0.800479,54.705929,0.426896,false,0.206683,small
0.08,0.1,Avg Member Wealth,0.842520,56.684768,0.403038,false,0.217538,small
0.08,0.1,Wealth Mobility,-0.800479,54.705929,0.426896,false,-0.206683,small
0.08,0.1,Whale Influence,-0.936028,54.903930,0.353358,false,-0.241681,small
0.08,0.1,Whale Proposal Rate,-0.227706,57.912592,0.820677,false,-0.058793,negligible
0.08,0.1,Governance Capture Risk,0.047207,57.202112,0.962513,false,0.012189,negligible
0.08,0.1,Vote Buying Vulnerability,-0.131417,47.719237,0.895998,false,-0.033932,negligible
0.08,0.1,Single Entity Control,-0.640364,57.221430,0.524492,false,-0.165341,negligible
0.08,0.1,Collusion Threshold,-0.614584,56.155035,0.541312,false,-0.158685,negligible
0.08,0.1,Participation Trend,-0.011084,52.191442,0.991199,false,-0.002862,negligible
0.08,0.1,Treasury Trend,0.393412,57.903515,0.695460,false,0.101579,negligible
0.08,0.1,Member Growth Rate,0,58,1,false,0,negligible
0.08,0.1,Proposal Rate,0.355119,51.152541,0.723960,false,0.091691,negligible
0.08,0.1,Governance Activity Index,0.691306,56.954419,0.492182,false,0.178494,negligible
0.08,0.1,Final Gini,0.800479,54.705929,0.426896,false,0.206683,small
0.08,0.1,Final Reputation Gini,-1.137385,52.270916,0.260564,false,-0.293671,small

# One-Way ANOVA Results
metric,f_statistic,df_between,df_within,p_value,significant
Proposal Pass Rate,1.424805,4,145,0.228675,false
Average Turnout,1.585661,4,145,0.181215,false
Final Treasury,2.833425,4,145,0.026709,true
Final Token Price,1.286174,4,145,0.278169,false
Final Member Count,0,4,145,1,false
Total Proposals,1.118248,4,145,0.350254,false
Quorum Reach Rate,2.197899,4,145,0.072096,false
Avg Margin of Victory,0.444585,4,145,0.776202,false
Avg Time to Decision,0.548085,4,145,0.700701,false
Proposal Abandonment Rate,0.815363,4,145,0.517303,false
Proposal Rejection Rate,1.424805,4,145,0.228675,false
Governance Overhead,1.483992,4,145,0.210043,false
Unique Voter Count,0,4,145,1,false
Voter Participation Rate,1.453896,4,145,0.219340,false
Voter Concentration Gini,1.225823,4,145,0.302474,false
Delegate Concentration,1.682452,4,145,0.157183,false
Avg Votes Per Proposal,1.453896,4,145,0.219340,false
Voter Retention Rate,0.750000,4,145,0.559540,false
Voting Power Utilization,1.585661,4,145,0.181215,false
Treasury Volatility,1.173689,4,145,0.324900,false
Treasury Growth Rate,1.116864,4,145,0.350907,false
Staking Participation,1.109072,4,145,0.354602,false
Token Concentration Gini,2.104701,4,145,0.083190,false
Avg Member Wealth,1.181531,4,145,0.321440,false
Wealth Mobility,2.104701,4,145,0.083190,false
Whale Influence,0.946077,4,145,0.439260,false
Whale Proposal Rate,0.065988,4,145,0.991930,false
Governance Capture Risk,1.319899,4,145,0.265336,false
Vote Buying Vulnerability,0.367324,4,145,0.831600,false
Single Entity Control,1.073909,4,145,0.371675,false
Collusion Threshold,1.206093,4,145,0.310802,false
Participation Trend,0.650923,4,145,0.627124,false
Treasury Trend,1.242570,4,145,0.295554,false
Member Growth Rate,0,4,145,1,false
Proposal Rate,1.118248,4,145,0.350254,false
Governance Activity Index,1.000531,4,145,0.409405,false
Final Gini,2.104701,4,145,0.083190,false
Final Reputation Gini,0.633379,4,145,0.639473,false

# Power Analysis
current_runs_per_config,30
recommended_runs,63
current_power,0.492165
minimum_effect_detectable,0.722957
