run_id,sweep_value,seed,duration_ms,Proposal Pass Rate,Average Turnout,Final Treasury,Final Token Price,Final Member Count,Total Proposals,Quorum Reach Rate,Avg Margin of Victory,Avg Time to Decision,Proposal Abandonment Rate,Proposal Rejection Rate,Governance Overhead,Unique Voter Count,Voter Participation Rate,Voter Concentration Gini,Delegate Concentration,Avg Votes Per Proposal,Voter Retention Rate,Voting Power Utilization,Treasury Volatility,Treasury Growth Rate,Staking Participation,Token Concentration Gini,Avg Member Wealth,Wealth Mobility,Whale Influence,Whale Proposal Rate,Governance Capture Risk,Vote Buying Vulnerability,Single Entity Control,Collusion Threshold,Participation Trend,Treasury Trend,Member Growth Rate,Proposal Rate,Governance Activity Index,Final Gini,Final Reputation Gini
Calibration - Participation Dynamics-voting_activity=0_15_participation_target_rate=0_25-run-030,voting_activity=0.15_participation_target_rate=0.25,330,17893,0.8679245283018868,0.3494746617285064,10799.019222862813,0.9223647563296112,210,213,1,0.2789546612564765,1021.4198113207547,0,0.1320754716981132,56.7311320754717,167,0.2688799463447349,0.34351162265854207,0.19495085698192632,56.46478873239437,0.8862275449101796,0.3500470371624381,0.26686236816095305,-0.7384311863900699,0.11154185348990647,0.31637946547630047,85.96144697076582,0.6836205345236995,0.21353139197066973,0.07981220657276995,0.1987635197397779,217.80623549045706,0.01609155724449154,0.3333333333333333,-0.00008154742001560144,-14.100824724529625,0,10.65,0.03710498593921848,0.3163774401683801,0.9781175721010462
Calibration - Participation Dynamics-voting_activity=0_25_participation_target_rate=0-run-030,voting_activity=0.25_participation_target_rate=0,430,17612,0.8157894736842105,0.2535906831833725,12028.669636946393,14.754735889984083,210,232,1,0.28195618243750126,939.3464912280701,0,0.18421052631578946,52.54385964912281,181,0.245894909688013,0.3375618093648144,0.237149597055425,51.63793103448276,0.8176795580110497,0.25377513209923935,0.20068329794830786,-0.6898371869493061,0.08551062983362095,0.46523736371114915,112.12990878969775,0.5347626362888509,0.2481640960732251,0.1206896551724138,0.2427409006912415,207.53236931434645,0.03437818738428008,0.2,-0.00008335112836513332,-8.106880876425915,0,11.600000000000001,0.028930365059313262,0.46523634600775066,0.9755363576083163
Calibration - Participation Dynamics-voting_activity=0_25_participation_target_rate=0_15-run-030,voting_activity=0.25_participation_target_rate=0.15,530,17330,0.882051282051282,0.3354996008811149,11443.492265255101,2.886623320705187,210,198,1,0.2982214045179945,1012.8820512820513,0,0.11794871794871795,63.205128205128204,168,0.29641654641654636,0.3346187578479668,0.21978483543828325,62.24747474747475,0.8809523809523809,0.3362183270248323,0.2111803399012249,-0.7108486372937587,0.09401303317158595,0.41722357770812285,101.98904130976861,0.5827764222918772,0.24460184596691376,0.09090909090909091,0.2288830454022741,180.0582751623134,0.026508911380926946,0.2523809523809524,-0.000041201667942619076,-11.09618317708778,0,9.9,0.032781286884921136,0.41764187980059764,0.9735662621566912
Calibration - Participation Dynamics-voting_activity=0_25_participation_target_rate=0_25-run-030,voting_activity=0.25_participation_target_rate=0.25,630,17665,0.8743169398907104,0.34929670323766654,11772.331961892034,6.747128737658253,210,184,1,0.28563969283801915,938.6666666666666,0,0.12568306010928962,66.26229508196721,171,0.3138198757763975,0.3348585880005969,0.22275775309712925,65.90217391304348,0.8654970760233918,0.34973711331979185,0.23779212506322817,-0.7322598797101096,0.09273518869368111,0.42293819300114993,103.39439924433844,0.57706180699885,0.23749599076383057,0.09239130434782608,0.22477418705275085,235.84712597502,0.03050047910235564,0.24761904761904763,-0.0002514316789457942,-15.249337190240688,0,9.2,0.03200094586876093,0.4225033307862225,0.9746425876155407
Calibration - Participation Dynamics-voting_activity=0_35_participation_target_rate=0-run-030,voting_activity=0.35_participation_target_rate=0,730,15504,0.8636363636363636,0.3158170289569506,12028.188786190203,19.500886987393486,210,201,1,0.27626102335748437,1025.989898989899,0,0.13636363636363635,58.898989898989896,173,0.2762852404643449,0.3316257115090934,0.22712410662714144,58.01990049751244,0.8554913294797688,0.3164030887286293,0.2454787643087534,-0.72063720201765,0.0951258613253766,0.41121058104184643,100.79592437010258,0.5887894189581535,0.2476562178804451,0.0945273631840796,0.23574282342395836,257.25715641078193,0.029539817325896448,0.2571428571428571,-0.00019831324780287475,-12.980629539117007,0,10.05,0.03132390578413428,0.411209292829656,0.9757895927565865
Calibration - Participation Dynamics-voting_activity=0_35_participation_target_rate=0_15-run-030,voting_activity=0.35_participation_target_rate=0.15,830,16095,0.8724489795918368,0.37196107127847367,12027.742020607551,8.990154677142108,210,198,1,0.2646748532522733,959.2142857142857,0,0.12755102040816327,74.56122448979592,176,0.35146705146705154,0.3244416638969807,0.23534542808813483,73.8080808080808,0.8409090909090909,0.37241406274012195,0.23595949461433416,-0.7204569256636415,0.08726144717706763,0.4547094136400016,109.88012958732293,0.5452905863599984,0.25400658921300207,0.07575757575757576,0.24046074014429142,229.02505290918057,0.03191580244228372,0.21428571428571427,-0.00004861548912563427,-6.905810009341684,0,9.9,0.03649657814853195,0.45470834720039144,0.9750225603306506
Calibration - Participation Dynamics-voting_activity=0_35_participation_target_rate=0_25-run-030,voting_activity=0.35_participation_target_rate=0.25,930,9983,0.8837209302325582,0.4449866941070575,11386.441250743273,1.3636294452335587,210,173,1,0.26533248772108864,998.796511627907,0,0.11627906976744186,66.54069767441861,165,0.31502890173410397,0.3416875741122137,0.1880658040162443,66.15606936416185,0.8727272727272727,0.44569622996392677,0.27001009100983675,-0.7408690210580361,0.12585788838114287,0.32861134556860283,76.18353721903163,0.6713886544313972,0.1994603719338176,0,0.2002296447081845,289.13078182995645,0.012585788838114283,0.3333333333333333,0.00036141718751062335,-14.571050020549484,0,8.649999999999999,0.03832987577689773,0.3290706267987158,0.9716041019134314
Calibration - Participation Dynamics-voting_activity=0_15_participation_target_rate=0-run-031,voting_activity=0.15_participation_target_rate=0,131,18994,0.6649484536082474,0.21440957495248558,12028.075307039695,1.6644419977614915,210,197,0.9949238578680203,0.25258389518339786,989.2216494845361,0,0.33505154639175255,38.53092783505155,180,0.18068648779308683,0.3577225672877847,0.22738682751598513,37.944162436548226,0.8222222222222222,0.214868250028774,0.23453083355952914,-0.7252068193487562,0.09957675593560641,0.3865232217451744,96.29053521279623,0.6134767782548256,0.23140712427850463,0.07614213197969544,0.23332268373933454,115.53280517215202,0.029340876917612734,0.28095238095238095,-0.00005855538753432681,-9.665968935918615,0,9.85,0.020842220252791074,0.38607418276700667,0.9775254386194707
Calibration - Participation Dynamics-voting_activity=0_15_participation_target_rate=0_15-run-031,voting_activity=0.15_participation_target_rate=0.15,231,21362,0.867579908675799,0.3476329477211498,12022.702450378158,4.342860017686821,210,221,0.995475113122172,0.2723991564624162,1051.7397260273972,0,0.1324200913242009,54.84474885844749,166,0.2588019823313942,0.3540353881957412,0.17460899811864003,54.34841628959276,0.8674698795180723,0.34841248529435115,0.2736701502426543,-0.7252296642059919,0.1203610779135238,0.31343512187867845,79.66278875204542,0.6865648781213216,0.17186900687506526,0.03619909502262444,0.18424180003570123,222.64099554988158,0.012217906997896115,0.34285714285714286,-0.00007857532490618888,-16.643355086653653,0,11.05,0.038151167139731455,0.31343282124099137,0.9746379356315016
Calibration - Participation Dynamics-voting_activity=0_15_participation_target_rate=0_25-run-031,voting_activity=0.15_participation_target_rate=0.25,331,18228,0.8076923076923077,0.2990247540239515,10615.78309398469,0.954153023069843,210,209,1,0.26328872760199096,1043.923076923077,0,0.19230769230769232,59.8125,170,0.28345864661654135,0.34264624264624266,0.21668830548085743,59.526315789473685,0.8705882352941177,0.2989644432937909,0.2196240158173109,-0.7151114177640312,0.08794946054307638,0.4500327866148918,109.02055640349624,0.5499672133851081,0.23286372251995147,0.10047846889952153,0.22927112986827414,230.21031132795164,0.03242858771711883,0.21904761904761905,0.0002946728282419075,-7.293941647920501,0,10.45,0.031092302102554235,0.45003169927624076,0.9735917157264009
