run_id,sweep_value,seed,duration_ms,Proposal Pass Rate,Average Turnout,Final Treasury,Final Token Price,Final Member Count,Total Proposals,Quorum Reach Rate,Avg Margin of Victory,Avg Time to Decision,Proposal Abandonment Rate,Proposal Rejection Rate,Governance Overhead,Unique Voter Count,Voter Participation Rate,Voter Concentration Gini,Delegate Concentration,Avg Votes Per Proposal,Voter Retention Rate,Voting Power Utilization,Treasury Volatility,Treasury Growth Rate,Staking Participation,Token Concentration Gini,Avg Member Wealth,Wealth Mobility,Whale Influence,Whale Proposal Rate,Governance Capture Risk,Vote Buying Vulnerability,Single Entity Control,Collusion Threshold,Participation Trend,Treasury Trend,Member Growth Rate,Proposal Rate,Governance Activity Index,Final Gini,Final Reputation Gini
Academic Baseline-run-039,,80,10673,1,0.2289816699398642,12039.439077223316,1.9915351827487893,405,39,1,0.5682510040867981,768.2894736842105,0,0,81.36842105263158,326,0.25025266412481123,0.39766989713792883,0.27565427686950544,79.28205128205128,0.9306569343065694,0.18865078567710228,0.26916605125343657,-0.7292617425171994,0.0951969797647847,0.4541724725940704,126.07577803267031,0.5458275274059297,0.27481537608619827,0.8205128205128205,0.2807323078452626,0,0.019284723580400325,0.33827160493827163,0.0022626495715892124,-17.052515125840177,0.9285714285714286,1.95,0.0035843649278649425,0.4539672938979462,0.976802701662441
Academic Baseline-run-040,,81,11358,1,0.20374753911211682,12051.92280715542,1.2451778331698056,405,47,1,0.453048794026387,766.5813953488372,0,0,85.69767441860465,328,0.24432788761951219,0.38638822431177633,0.27308241053866683,78.40425531914893,0.9169675090252708,0.17013978108445751,0.2412129516766341,-0.720040336463675,0.07282151727358442,0.4993338326688375,137.29223816000305,0.5006661673311625,0.2740641810038201,0.9148936170212766,0.2608545346941928,0,0.017984236722445094,0.32592592592592595,0.0010581176499352566,-11.325571263083592,0.9285714285714286,2.35,0.0036580052933158362,0.49919562622570246,0.9874123328940121
Academic Baseline-run-041,,82,11360,1,0.23131358182797448,12046.28210782407,1.6535456635370425,405,34,1,0.5389583498110601,926.65625,0,0,74.96875,319,0.2294916088690404,0.429280843946996,0.27406109744182405,70.55882352941177,0.9133858267716536,0.17563960336164153,0.21541960412557887,-0.6889572159161798,0.06991000378462062,0.44612831766820454,113.84386622353493,0.5538716823317955,0.27613095778408137,0.7941176470588235,0.27652237259214696,0,0.018059974007333734,0.33827160493827163,0.0026757381992017393,-9.75505636347554,0.9285714285714286,1.7000000000000002,0.002810233653786266,0.4460137262338151,0.9859939260956871
Academic Baseline-run-042,,83,13883,0.9821428571428571,0.21419284805780148,10873.249801224652,1.1581198861914734,405,56,1,0.500650113016528,985.5178571428571,0,0.017857142857142856,74.53571428571429,322,0.24570290988889876,0.4171075029832092,0.28437230953811,74.53571428571429,0.912,0.16219396030496955,0.22296629061772166,-0.744870069332033,0.0681013782693464,0.5035156117327877,139.6352956232467,0.4964843882672123,0.28812686161178674,0.8928571428571429,0.2811860528658604,348.8440547537921,0.017276887657307376,0.3160493827160494,0.0018886455575920589,-10.658423839910013,0.9285714285714286,2.8000000000000003,0.004541430888539146,0.5034824640970978,0.9805812158320999
Academic Baseline-run-043,,84,13124,0.9642857142857143,0.21904940306497173,11396.765781681253,1.191235900790568,405,61,1,0.5425914868580054,923.0535714285714,0,0.03571428571428571,78.69642857142857,328,0.23406006139966826,0.39480248494333003,0.2632680487412501,72.24590163934427,0.9201520912547528,0.16297625469863508,0.2553345878160983,-0.7299166366041332,0.09081181944439841,0.504664050301765,137.0654019018899,0.495335949698235,0.27097753625571,0.819672131147541,0.26973594307525345,133.82057193926644,0.015899576112428326,0.30617283950617286,0.0016203389915797751,-12.216027323534794,0.9285714285714286,3.05,0.004563335131561783,0.5044747138896362,0.9814319923971517
Academic Baseline-run-044,,85,12233,0.9636363636363636,0.21563996621435405,11748.440381935945,1.3728781558494845,405,57,1,0.620288665755452,835.8,0,0.03636363636363636,80.01818181818182,322,0.2447147357911523,0.4004336303221596,0.267181108184859,77.21052631578948,0.9448818897637795,0.17325072760766158,0.2128232163644591,-0.7081109009500124,0.06711774639729248,0.4855816439685659,134.3393322533131,0.5144183560314342,0.2769816803273514,0.8596491228070176,0.27131666140022825,226.54394610479562,0.01837662369599979,0.32839506172839505,0.0016788239254064497,-9.231105694717474,0.9285714285714286,2.85,0.004764395009210693,0.48553115334647057,0.9737452933947188
Academic Baseline-run-045,,86,13431,1,0.2285934779939079,12050.894099852758,2.0852245558769584,405,55,1,0.6045338525299925,900.1730769230769,0,0,69.36538461538461,318,0.2129042933224977,0.40579299666732754,0.25152721007166456,65.58181818181818,0.8798449612403101,0.16906273382244688,0.26458628556937347,-0.7199954865470116,0.09333765091738687,0.45434806662495947,111.89625264448169,0.5456519333750405,0.2703156954977299,0.45454545454545453,0.2511926674325667,316.4292009559904,0.016933885775834906,0.32592592592592595,0.0022343194462583066,-15.063409084316804,0.9285714285714286,2.75,0.004395631079383619,0.4541541406438063,0.9822557412883373
Academic Baseline-run-046,,87,15100,1,0.21254624243518946,12052.211990697313,2.8356319487606556,405,46,1,0.6073115555146321,893.0444444444445,0,0,73.84444444444445,326,0.23392073419757725,0.41457747798388606,0.2550118100587714,72.23913043478261,0.926923076923077,0.1703434228709392,0.22493250629625677,-0.720196111009542,0.08141971235970084,0.4571261992189814,122.16030839241076,0.5428738007810185,0.2514683353816853,0.782608695652174,0.25527601530558447,0,0.020194219268230482,0.34074074074074073,0.001919105898538247,-7.513220151559798,0.9285714285714286,2.3,0.0038327270145961326,0.4568662675765729,0.9911163993146315
Academic Baseline-run-047,,88,11687,1,0.22887597779319074,11803.476079608869,1.512528488039353,405,39,1,0.5465009921469082,1034.8918918918919,0,0,71.97297297297297,316,0.2341009563347817,0.4331187356408897,0.2603922732970829,68.28205128205128,0.8925619834710744,0.1722361767807882,0.235968584147726,-0.7360709317240168,0.07978912882057752,0.4273841349500521,112.23027058330968,0.5726158650499479,0.25576494981615133,0.6153846153846154,0.26555616724737197,634.7144439704234,0.01900732798615014,0.34814814814814815,0.0023607750530534135,-10.631195868752295,0.9285714285714286,1.95,0.0031863692704445805,0.4273566872301595,0.9808814493452505
Academic Baseline-run-048,,89,11429,0.975,0.24056241973970058,12048.612148744054,4.546112434970063,405,40,1,0.4711437272696723,975.975,0,0.025,68.425,316,0.2263404030860431,0.42831636754414915,0.2660899694304146,68.425,0.9125,0.18240886451477847,0.23734611972591005,-0.688972565047876,0.09537466681127323,0.4088979463967435,110.01546351414811,0.5911020536032565,0.2675133830564413,0.85,0.27292393499621315,229.53935514275136,0.021041779306992702,0.34814814814814815,0.0026184463274354654,-10.645325639981902,0.9285714285714286,2,0.0036481772902955695,0.40888636937993383,0.9943197268175703
